complaint_id,customer_id,tower_id,complaint_type,priority,status,created_at,description
COMP0001123,CUST00003266,TOWER00036,slow_data,high,resolved,2026-02-12T13:55:37.950Z,Quod vesper fuga decens adulescens turba ventito causa.
COMP0001124,CUST00046159,TOWER00310,billing_issue,critical,resolved,2025-12-04T06:34:24.596Z,Sordeo absque vicissitudo necessitatibus via campana votum thalassinus agnosco.
COMP0001125,CUST00016644,TOWER00034,dropped_call,medium,investigating,2025-10-13T13:26:03.954Z,Admiratio maiores urbs curto tempus coadunatio voluptate.
COMP0001126,CUST00025436,TOWER00049,poor_voice_quality,low,resolved,2026-02-03T16:37:08.946Z,Adsum patior tenetur at dolorem ciminatio tumultus.
COMP0001127,CUST00043542,TOWER00200,slow_data,critical,open,2026-01-07T11:27:07.077Z,Ceno brevis solium amaritudo artificiose cohibeo caput tam perspiciatis voluptates.
COMP0001128,CUST00048468,TOWER00443,no_signal,medium,closed,2025-11-07T10:33:26.275Z,Cupio vulariter voluptatum campana utpote.
COMP0001129,CUST00005866,TOWER00397,billing_issue,medium,open,2026-02-12T02:56:49.980Z,Vomer facere callide tergo vinco.
COMP0001130,CUST00032906,TOWER00377,poor_voice_quality,high,open,2025-10-31T04:33:47.615Z,Utrum animi facere tumultus repellendus vox cedo adaugeo cogo.
COMP0001131,CUST00037992,TOWER00330,dropped_call,low,closed,2025-11-05T00:11:13.747Z,Quasi abbas tantum thymum triduana capio varius alius nobis.
COMP0001132,CUST00033354,TOWER00205,dropped_call,medium,resolved,2026-01-24T12:30:21.762Z,Voro numquam territo vulgivagus addo laboriosam.
COMP0001133,CUST00046720,TOWER00068,billing_issue,high,open,2025-10-11T14:19:17.702Z,Tergo tonsor admiratio vilicus vomer cito triumphus.
COMP0001134,CUST00045122,TOWER00458,dropped_call,medium,investigating,2026-01-24T13:51:36.108Z,Usque creptio dicta acerbitas toties teneo.
COMP0001135,CUST00048036,TOWER00241,no_signal,medium,open,2025-12-13T10:31:14.283Z,Barba decimus cogo patruus.
COMP0001136,CUST00048623,TOWER00327,no_signal,critical,resolved,2026-02-05T09:45:32.265Z,Audacia voveo vomica tandem administratio damnatio ulciscor ustulo fuga tamdiu.
COMP0001137,CUST00030739,TOWER00483,service_outage,medium,closed,2025-12-19T08:11:54.278Z,Paulatim thorax dolores pauper dedecor ciminatio vestrum culpa casso suppono.
COMP0001138,CUST00048050,TOWER00019,service_outage,low,investigating,2026-01-06T18:17:57.168Z,Cribro molestias video aureus corpus traho tero tubineus undique.
COMP0001139,CUST00006660,TOWER00020,no_signal,low,open,2026-01-16T14:19:57.230Z,Nesciunt perferendis deduco iusto amiculum summisse.
COMP0001140,CUST00044633,TOWER00151,slow_data,medium,closed,2026-01-12T15:34:36.886Z,Accusator comprehendo error.
COMP0001141,CUST00013465,TOWER00161,dropped_call,medium,closed,2025-10-13T14:54:45.815Z,Vulgo aliquid auctus temptatio cicuta trucido utilis aetas ubi vulgaris.
COMP0001142,CUST00018386,TOWER00122,poor_voice_quality,low,open,2025-11-07T13:52:24.480Z,Quis coma vulgivagus vesper utilis compono.
COMP0001143,CUST00031868,TOWER00301,billing_issue,low,closed,2025-10-26T12:21:55.459Z,Crebro viscus ex patruus vehemens.
COMP0001144,CUST00030800,TOWER00487,poor_voice_quality,critical,closed,2025-10-01T08:27:28.357Z,Calcar depraedor amicitia similique derideo adsidue confido absum.
COMP0001145,CUST00032148,TOWER00441,service_outage,medium,investigating,2025-11-18T06:07:53.329Z,Adulescens delicate viriliter.
COMP0001146,CUST00036094,TOWER00492,dropped_call,low,closed,2026-01-30T09:48:36.156Z,Uterque censura solvo aperiam cuius.
COMP0001147,CUST00009441,TOWER00401,service_outage,high,closed,2026-01-11T22:48:21.629Z,Aeger amita cauda cedo subnecto eum eveniet trucido eum cognatus.
COMP0001148,CUST00035638,TOWER00470,poor_voice_quality,medium,resolved,2025-12-04T01:28:29.173Z,Subito ipsam vindico delectus.
COMP0001149,CUST00037402,TOWER00188,billing_issue,low,investigating,2026-01-04T16:12:00.467Z,Corona cerno minima trans.
COMP0001150,CUST00046034,TOWER00411,dropped_call,low,open,2026-01-01T16:59:56.952Z,Deripio canis suffoco omnis antea est vinum attonbitus.
COMP0001151,CUST00001015,TOWER00483,dropped_call,critical,investigating,2026-01-22T13:12:52.308Z,Vae trucido apud umquam arcesso casso cursus.
COMP0001152,CUST00039978,TOWER00285,service_outage,medium,resolved,2026-01-17T11:11:53.103Z,Colo victus aspernatur nam.
COMP0001153,CUST00004584,TOWER00433,slow_data,low,open,2025-11-07T13:48:31.350Z,Vetus trucido strenuus quo molestias.
COMP0001154,CUST00048054,TOWER00472,slow_data,low,closed,2025-10-18T12:13:04.765Z,Creator ustulo voveo adopto provident.
COMP0001155,CUST00047387,TOWER00286,dropped_call,high,resolved,2025-11-05T21:50:03.059Z,Tribuo cena cunae defluo sollicito tubineus alienus adversus conor.
COMP0001156,CUST00014722,TOWER00285,service_outage,low,investigating,2025-10-03T01:07:31.067Z,Audacia est antepono depraedor ultra aqua vilitas.
COMP0001157,CUST00040714,TOWER00112,poor_voice_quality,critical,investigating,2025-10-07T16:18:25.606Z,Sono vulpes desipio asporto.
COMP0001158,CUST00024198,TOWER00299,dropped_call,low,investigating,2025-12-26T08:22:18.989Z,Vestigium amitto coma spectaculum.
COMP0001159,CUST00036940,TOWER00474,no_signal,high,closed,2026-01-26T20:27:17.040Z,Accusantium auctor volva vomica arbustum tempore cresco.
COMP0001160,CUST00007015,TOWER00097,billing_issue,low,resolved,2025-10-11T12:57:45.444Z,Virga voveo volaticus brevis tolero triumphus.
COMP0001161,CUST00004668,TOWER00391,poor_voice_quality,high,resolved,2025-12-17T00:55:55.734Z,Absorbeo curto termes deinde laudantium contra adnuo molestias claro suscipio.
COMP0001162,CUST00005450,TOWER00341,slow_data,low,investigating,2026-01-01T21:34:22.271Z,Pauper tergum tabgo tersus creber conduco.
COMP0001163,CUST00003539,TOWER00266,no_signal,high,resolved,2026-01-25T05:19:40.587Z,Succedo vicissitudo celer veritatis rem tubineus degenero sponte.
COMP0001164,CUST00027782,TOWER00195,billing_issue,medium,closed,2025-10-05T06:32:35.849Z,Ustulo decretum canonicus doloremque.
COMP0001165,CUST00002199,TOWER00335,poor_voice_quality,high,open,2025-12-01T13:21:44.389Z,Voluptates delego substantia.
COMP0001166,CUST00040326,TOWER00029,dropped_call,low,open,2025-10-19T13:54:39.046Z,Confido aliqua clam thorax quos spes altus adulescens.
COMP0001167,CUST00002386,TOWER00270,dropped_call,medium,open,2025-12-19T10:22:29.624Z,Taceo excepturi cena denique commodi cum totam sequi.
COMP0001168,CUST00023175,TOWER00195,service_outage,medium,open,2025-12-27T15:17:37.800Z,Campana aliquid defetiscor undique beneficium.
COMP0001169,CUST00014824,TOWER00180,no_signal,critical,open,2026-01-20T15:01:18.038Z,Conor corroboro adimpleo carmen civis creta sponte ustulo sophismata.
COMP0001170,CUST00046903,TOWER00169,billing_issue,medium,open,2025-11-21T20:25:53.571Z,Temptatio talis creber.
COMP0001171,CUST00045689,TOWER00167,poor_voice_quality,medium,resolved,2025-11-14T10:14:00.447Z,Eos terminatio terebro velit venio viscus.
COMP0001172,CUST00015963,TOWER00029,no_signal,low,investigating,2026-01-03T19:38:58.055Z,Clibanus usque succedo utroque aggero quod alii curtus aeger.
COMP0001173,CUST00023542,TOWER00484,service_outage,critical,resolved,2026-01-07T00:40:55.562Z,Eum defleo cupio excepturi perspiciatis conscendo deorsum ipsam.
COMP0001174,CUST00032593,TOWER00047,service_outage,low,open,2026-01-31T09:48:36.791Z,Deripio vespillo talis cognomen.
COMP0001175,CUST00027727,TOWER00035,no_signal,critical,investigating,2025-10-30T18:38:30.760Z,Talus vivo debilito abduco conscendo aro vetus atavus capitulus tener.
COMP0001176,CUST00023353,TOWER00430,slow_data,medium,resolved,2026-02-03T10:07:18.852Z,Claro deleniti crebro coerceo censura aer solus teres statua abutor.
COMP0001177,CUST00024363,TOWER00223,billing_issue,high,open,2026-01-19T23:22:43.011Z,Reprehenderit turpis vilicus.
COMP0001178,CUST00035383,TOWER00302,dropped_call,critical,open,2026-01-04T15:52:54.086Z,Tolero colligo sulum aer defero vox.
COMP0001179,CUST00030341,TOWER00173,dropped_call,critical,closed,2026-02-06T03:33:22.532Z,Sumptus approbo autus tardus corona.
COMP0001180,CUST00012897,TOWER00402,no_signal,critical,investigating,2025-11-04T12:07:46.266Z,Adsuesco capio curiositas comburo cupiditate placeat claustrum arbitro cras.
COMP0001181,CUST00041898,TOWER00446,poor_voice_quality,high,closed,2025-10-10T23:56:05.182Z,Traho adflicto eligendi.
COMP0001182,CUST00046245,TOWER00270,poor_voice_quality,low,resolved,2025-12-12T23:42:19.782Z,Audentia ullam alveus placeat ademptio carcer pecto tremo verus.
COMP0001183,CUST00021664,TOWER00377,slow_data,low,closed,2025-12-06T03:30:34.132Z,Amaritudo sum chirographum asporto civis argumentum delinquo.
COMP0001184,CUST00011177,TOWER00384,service_outage,low,open,2026-01-30T12:43:33.493Z,Sursum casus tergum utique territo.
COMP0001185,CUST00010674,TOWER00457,no_signal,critical,investigating,2025-10-03T23:22:42.723Z,Campana natus tam decerno derelinquo audentia.
COMP0001186,CUST00008903,TOWER00119,no_signal,critical,closed,2026-01-21T06:37:10.062Z,Sol thymbra expedita auctor molestiae.
COMP0001187,CUST00049746,TOWER00017,service_outage,critical,investigating,2025-10-04T13:05:03.433Z,Voluptatem ocer tabernus utrum aperiam antea timor ter carbo virtus.
COMP0001188,CUST00017873,TOWER00166,poor_voice_quality,high,investigating,2026-01-21T03:16:17.961Z,Dedecor talio utilis alo cerno corporis laudantium corrupti aut eos.
COMP0001189,CUST00022345,TOWER00156,dropped_call,medium,investigating,2025-10-25T06:48:34.017Z,Collum ipsa perspiciatis comminor supellex peior abeo bestia.
COMP0001190,CUST00000740,TOWER00307,billing_issue,critical,closed,2025-12-29T12:14:49.439Z,Cogo perferendis decumbo debitis consequuntur crudelis uredo aer trucido arbustum.
COMP0001191,CUST00014623,TOWER00339,poor_voice_quality,high,resolved,2026-01-21T09:37:38.691Z,Arcesso catena cimentarius.
COMP0001192,CUST00021932,TOWER00482,dropped_call,medium,closed,2025-11-20T19:52:46.534Z,Valens verbera amor tantillus sequi annus vero teneo.
COMP0001193,CUST00009342,TOWER00081,billing_issue,medium,resolved,2025-10-30T04:22:09.024Z,Defero sollicito tripudio tenetur sophismata.
COMP0001194,CUST00014990,TOWER00056,no_signal,high,open,2026-01-21T14:12:30.248Z,Temporibus suus vulnus derideo angustus recusandae commodi ipsam quaerat coepi.
COMP0001195,CUST00042263,TOWER00330,service_outage,high,open,2025-12-13T09:26:12.892Z,Dedico ullam aut.
COMP0001196,CUST00018415,TOWER00030,service_outage,medium,resolved,2025-11-10T14:46:30.413Z,Dedecor dolore vestigium.
COMP0001197,CUST00027133,TOWER00359,billing_issue,high,open,2026-01-23T13:57:45.408Z,Confido summopere tergo assumenda articulus inventore basium curis usus videlicet.
COMP0001198,CUST00009381,TOWER00447,billing_issue,medium,investigating,2026-02-04T12:02:33.741Z,Venia sum virtus caste victoria abutor cubitum.
COMP0001199,CUST00046855,TOWER00348,no_signal,medium,investigating,2026-02-14T16:43:45.987Z,Aro magnam venustas tredecim eius adficio.
COMP0001200,CUST00030461,TOWER00253,no_signal,critical,closed,2025-10-14T06:04:26.785Z,Impedit velum arx ambitus colligo audio patrocinor.
COMP0001201,CUST00017095,TOWER00222,poor_voice_quality,medium,closed,2025-11-01T14:07:48.145Z,Confido conventus tredecim amissio supplanto.
COMP0001202,CUST00005012,TOWER00498,billing_issue,critical,open,2026-02-07T18:38:39.076Z,Demergo charisma cursus demens vilicus socius.
COMP0001203,CUST00038067,TOWER00028,billing_issue,low,resolved,2025-10-21T11:41:25.649Z,Velociter usque vulgaris basium cupio cupio.
COMP0001204,CUST00037507,TOWER00187,dropped_call,critical,investigating,2025-11-15T16:14:38.861Z,Ipsum allatus coruscus tenuis corrigo sono ustulo nobis curvo certe.
COMP0001205,CUST00002259,TOWER00008,slow_data,low,open,2026-02-05T21:32:11.587Z,Vobis asporto vociferor admiratio conspergo stips ventito.
COMP0001206,CUST00046303,TOWER00349,service_outage,low,resolved,2025-10-20T02:40:37.519Z,Repellendus umerus possimus aiunt condico urbanus amplitudo venio caput adfero.
COMP0001207,CUST00003955,TOWER00311,poor_voice_quality,high,resolved,2026-01-08T10:18:47.207Z,Impedit bis canis tripudio cui facilis eos vobis quod strues.
COMP0001208,CUST00033826,TOWER00220,service_outage,critical,resolved,2025-12-20T17:38:22.937Z,Delego torqueo conscendo deripio.
COMP0001209,CUST00041701,TOWER00311,dropped_call,medium,open,2025-12-29T00:01:10.372Z,Callide aut decipio verbum amaritudo utrum urbs suggero vox.
COMP0001210,CUST00026152,TOWER00358,slow_data,low,open,2025-11-16T07:12:38.492Z,Aliquam defessus delibero.
COMP0001211,CUST00008094,TOWER00475,service_outage,low,closed,2025-11-01T19:34:13.516Z,Arbor tolero facilis virgo.
COMP0001212,CUST00030394,TOWER00456,dropped_call,medium,investigating,2025-12-09T09:29:26.709Z,Victus color carpo cenaculum creptio iure caecus adulescens.
COMP0001213,CUST00026143,TOWER00355,service_outage,low,open,2025-12-10T05:26:53.901Z,Dedecor aspicio concido careo vix umbra.
COMP0001214,CUST00003979,TOWER00099,poor_voice_quality,high,closed,2026-01-06T19:29:50.632Z,Cibo inflammatio succedo caries caritas rem.
COMP0001215,CUST00048340,TOWER00062,poor_voice_quality,low,investigating,2026-02-07T14:18:17.217Z,Tantum sub ambulo dolorem delectatio artificiose atrocitas defetiscor adipisci.
COMP0001216,CUST00008982,TOWER00078,dropped_call,low,resolved,2025-11-28T07:22:05.982Z,Comburo thymum varietas usitas currus auctus.
COMP0001217,CUST00024825,TOWER00055,slow_data,low,closed,2025-11-21T10:00:20.764Z,Subnecto bestia vae statim thesis validus clarus.
COMP0001218,CUST00006395,TOWER00308,poor_voice_quality,high,closed,2025-10-26T20:48:23.612Z,Pauper vinitor utilis caelum censura ater vicinus carbo celer terebro.
COMP0001219,CUST00022842,TOWER00010,dropped_call,critical,investigating,2025-12-19T13:04:47.320Z,Compono accendo corona quidem ait molestiae.
COMP0001220,CUST00030314,TOWER00049,poor_voice_quality,low,closed,2026-02-09T09:38:27.207Z,Soluta curvo advenio carcer suffragium universe cresco cado.
COMP0001221,CUST00040614,TOWER00196,billing_issue,high,resolved,2026-01-22T02:31:34.068Z,Unde adipisci ars tero.
COMP0001222,CUST00011312,TOWER00249,service_outage,medium,closed,2026-01-06T10:56:39.772Z,Bellum peior autem vulpes catena votum alius curatio absconditus somniculosus.
COMP0001223,CUST00027188,TOWER00202,billing_issue,critical,open,2025-10-19T03:52:28.847Z,Cupio comparo vita reiciendis quidem timidus alter validus et ascit.
COMP0001224,CUST00044050,TOWER00022,poor_voice_quality,medium,open,2026-01-25T14:47:39.378Z,Coniecto teres caste crur video illum expedita.
COMP0001225,CUST00040130,TOWER00392,slow_data,critical,closed,2026-01-17T01:26:36.835Z,Solus contego vereor angustus.
COMP0001226,CUST00020078,TOWER00285,slow_data,critical,open,2026-01-21T00:59:43.573Z,Bonus tersus adipiscor aegrotatio alter altus doloribus baiulus.
COMP0001227,CUST00006140,TOWER00284,service_outage,critical,open,2025-12-13T20:51:22.229Z,Nobis illum capillus auctor.
COMP0001228,CUST00037208,TOWER00186,slow_data,critical,resolved,2025-10-20T12:00:59.846Z,Umbra anser commodo stella attero tutis coma.
COMP0001229,CUST00014169,TOWER00122,slow_data,medium,open,2026-02-14T18:08:35.034Z,Vallum ars cupressus delinquo adsidue cohors adsidue delectatio aeneus ars.
COMP0001230,CUST00010511,TOWER00297,dropped_call,high,closed,2026-01-27T00:53:46.550Z,Clarus sublime solvo solutio suadeo recusandae atrox debitis vestigium soluta.
COMP0001231,CUST00027596,TOWER00153,poor_voice_quality,medium,resolved,2026-01-31T21:36:19.560Z,Tonsor patruus surculus consectetur verto fugit conicio allatus causa depromo.
COMP0001232,CUST00008214,TOWER00422,slow_data,medium,investigating,2026-01-04T14:52:58.647Z,Commodo animi angelus tempus appono.
COMP0001233,CUST00000199,TOWER00368,no_signal,low,investigating,2026-02-06T11:38:14.396Z,Certe certe alo spiculum conicio vulpes bibo arceo adstringo cohors.
COMP0001234,CUST00047346,TOWER00082,dropped_call,high,resolved,2025-11-14T13:27:54.865Z,Summisse atrocitas optio.
COMP0001235,CUST00008950,TOWER00271,poor_voice_quality,high,closed,2025-11-12T23:07:09.624Z,Carus cauda dolore desino laboriosam ater calamitas vero.
COMP0001236,CUST00011984,TOWER00235,poor_voice_quality,low,open,2026-02-14T00:35:00.645Z,Aspernatur contabesco amplus cultura alius bestia deludo ex.
COMP0001237,CUST00011120,TOWER00115,dropped_call,high,resolved,2025-12-04T10:45:02.535Z,Vitium terminatio adeo tam defetiscor labore.
COMP0001238,CUST00018031,TOWER00289,slow_data,critical,resolved,2025-12-10T13:13:55.784Z,Dolor verbera explicabo amitto benigne votum.
COMP0001239,CUST00011186,TOWER00204,service_outage,low,resolved,2026-02-02T21:06:48.496Z,Vox spero conventus verto quos caries.
COMP0001240,CUST00003932,TOWER00205,service_outage,critical,open,2025-11-11T23:35:55.220Z,Vulnus vulticulus tardus appono solio aeneus ascisco natus.
COMP0001241,CUST00031679,TOWER00482,poor_voice_quality,high,open,2026-01-12T11:03:28.333Z,Credo dedecor culpo degero abundans urbs culpa cattus numquam ademptio.
COMP0001242,CUST00033315,TOWER00208,dropped_call,low,investigating,2025-11-09T15:30:19.804Z,Apostolus absum viridis spiritus vulgo volutabrum armarium cuius aequitas.
COMP0001243,CUST00039468,TOWER00396,poor_voice_quality,low,investigating,2025-11-04T09:45:33.151Z,Averto adsum aedificium decipio caste deprimo attollo caritas.
COMP0001244,CUST00002591,TOWER00195,billing_issue,high,investigating,2026-01-22T08:34:12.775Z,Ventito crebro tantillus delectatio quo thesis tempus aeneus terror baiulus.
COMP0001245,CUST00015071,TOWER00009,slow_data,high,open,2026-01-17T12:57:25.426Z,Consequatur sordeo confido demonstro vicinus et.
COMP0001246,CUST00012398,TOWER00244,no_signal,high,resolved,2025-12-30T20:58:21.840Z,Spargo comminor curo reprehenderit sursum coepi cornu tersus.
COMP0001247,CUST00004408,TOWER00106,no_signal,low,resolved,2025-12-31T12:40:03.493Z,Cunabula clibanus sperno strues dolorum suffoco voluntarius.
COMP0001248,CUST00003697,TOWER00039,no_signal,low,resolved,2025-12-11T09:49:23.533Z,Urbs thema aeger arguo artificiose adeptio.
COMP0001249,CUST00017422,TOWER00500,slow_data,medium,open,2025-11-15T16:11:33.978Z,Cognomen clementia alioqui assumenda tabgo cognatus officiis cursus venio ad.
COMP0001250,CUST00044726,TOWER00091,dropped_call,high,open,2026-01-30T05:58:38.108Z,Coma coniecto concedo.
COMP0001251,CUST00015649,TOWER00198,poor_voice_quality,low,closed,2025-11-14T20:08:27.726Z,Peccatus officia thema compono capto.
COMP0001252,CUST00015889,TOWER00294,slow_data,low,closed,2025-10-11T08:10:40.960Z,Cunae arca xiphias vinco vulticulus accedo aestivus adsidue.
COMP0001253,CUST00048010,TOWER00070,poor_voice_quality,high,open,2025-12-19T22:16:49.142Z,Tripudio aequus repellendus itaque sumptus deinde tantum tremo arguo.
