record_id,tower_id,timestamp,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,condition
WX001266,TOWER00172,2025-10-10T08:37:55.386Z,21.5,93,40.5,3.1,rain
WX001267,TOWER00388,2025-11-14T09:04:23.624Z,23.3,43,53.2,30.2,clear
WX001268,TOWER00434,2025-12-29T14:57:50.229Z,38,95,12,10.1,snow
WX001269,TOWER00376,2025-11-09T02:07:41.809Z,37.2,37,13,29.4,fog
WX001270,TOWER00291,2025-10-28T15:41:01.384Z,2.3,78,60,14.8,rain
WX001271,TOWER00323,2025-12-29T17:07:36.395Z,9.5,97,10.1,38.7,clear
WX001272,TOWER00049,2026-02-05T13:09:03.247Z,-4.6,58,23.4,38.7,cloudy
WX001273,TOWER00035,2025-12-09T20:42:42.254Z,31.1,98,30.7,13.9,fog
WX001274,TOWER00204,2025-12-06T05:32:43.456Z,-8.8,66,2.8,32,storm
WX001275,TOWER00140,2025-10-31T03:31:34.764Z,10.8,24,49.1,5.2,storm
WX001276,TOWER00289,2025-12-31T17:02:05.132Z,17,43,51.2,18,snow
WX001277,TOWER00468,2025-12-16T22:14:38.511Z,-1.8,31,57.9,11.9,rain
WX001278,TOWER00399,2026-02-05T16:59:03.821Z,6.9,93,23.5,32.5,snow
WX001279,TOWER00201,2026-01-18T16:03:27.752Z,-1.4,72,52.8,22.4,snow
WX001280,TOWER00341,2025-12-19T19:09:18.621Z,-4.5,66,6.1,38.2,snow
WX001281,TOWER00140,2025-11-16T00:01:10.752Z,28.7,55,28.3,29.9,cloudy
WX001282,TOWER00171,2025-11-28T04:25:07.099Z,23.8,55,38.6,29.9,fog
WX001283,TOWER00224,2026-02-13T16:21:51.890Z,29.7,69,25.8,33.2,cloudy
WX001284,TOWER00381,2025-11-24T16:21:02.698Z,28.1,47,21,12.4,snow
WX001285,TOWER00431,2025-12-12T23:36:35.798Z,26.7,65,55.6,18.7,snow
WX001286,TOWER00136,2026-01-14T13:00:54.216Z,24.2,59,40,44.9,rain
WX001287,TOWER00070,2025-10-05T02:34:22.783Z,22.6,96,4,35.5,cloudy
WX001288,TOWER00089,2025-12-03T00:00:26.315Z,37.1,38,33.8,49.3,fog
WX001289,TOWER00314,2026-02-13T04:49:41.377Z,28.3,91,52.2,40.3,clear
WX001290,TOWER00273,2025-11-20T09:04:09.130Z,29.2,99,48.7,35.4,storm
WX001291,TOWER00142,2026-01-09T01:43:59.075Z,-10,61,44.8,12.3,fog
WX001292,TOWER00063,2025-10-29T03:50:35.104Z,-3,65,9.4,42.6,storm
WX001293,TOWER00115,2025-12-28T13:56:06.195Z,15.8,82,7.6,3,storm
WX001294,TOWER00244,2026-02-05T10:54:26.387Z,8.6,41,34,28.2,storm
WX001295,TOWER00469,2026-01-17T12:18:02.128Z,-7,67,59.1,40.5,snow
WX001296,TOWER00084,2025-11-26T16:10:27.589Z,14.9,53,26.3,30.6,storm
WX001297,TOWER00094,2025-11-08T10:12:03.750Z,4.9,96,16.1,16.3,snow
WX001298,TOWER00315,2025-12-24T03:28:36.934Z,29.4,47,20.6,19.3,clear
WX001299,TOWER00039,2025-12-06T10:46:22.098Z,24.9,67,1.7,41.1,cloudy
WX001300,TOWER00179,2025-10-06T20:14:44.378Z,-9.1,37,25,48.3,rain
WX001301,TOWER00104,2026-01-25T07:34:26.843Z,21.8,29,20.2,26.2,fog
WX001302,TOWER00020,2025-12-29T02:23:45.500Z,1.8,21,39.1,0.9,storm
WX001303,TOWER00296,2026-02-07T05:37:24.821Z,15.4,38,25.9,46.5,snow
WX001304,TOWER00175,2026-01-20T21:16:05.510Z,14.3,61,43.3,1.2,rain
WX001305,TOWER00333,2026-01-09T19:13:26.787Z,2.9,45,1.5,28.6,snow
WX001306,TOWER00268,2025-11-06T00:32:01.051Z,31,60,25.7,40.8,storm
WX001307,TOWER00325,2026-01-23T15:12:08.692Z,18.1,91,12.1,7.2,rain
WX001308,TOWER00316,2026-01-27T18:37:40.284Z,25,75,22.3,11.3,snow
WX001309,TOWER00001,2025-12-24T04:29:49.757Z,4.2,61,29.6,48.2,fog
WX001310,TOWER00214,2025-11-12T16:03:53.583Z,29.8,21,54.6,33.6,clear
WX001311,TOWER00254,2025-10-23T14:35:52.309Z,39.3,74,39.9,25.8,fog
WX001312,TOWER00030,2026-02-01T22:46:13.244Z,-10,35,25.4,11.6,cloudy
WX001313,TOWER00044,2025-11-19T23:06:08.398Z,27.5,65,21.8,12.6,rain
WX001314,TOWER00154,2025-12-03T11:36:32.294Z,14.1,93,19.4,39.4,storm
WX001315,TOWER00315,2025-10-28T21:43:20.484Z,16.4,93,23,0.7,rain
WX001316,TOWER00052,2026-01-14T10:06:37.378Z,13.6,58,23,6.6,rain
WX001317,TOWER00329,2026-01-03T02:34:32.236Z,9.4,82,49.6,46.6,rain
WX001318,TOWER00398,2025-11-19T00:40:00.403Z,19.5,53,35.8,48.6,clear
WX001319,TOWER00223,2026-02-01T18:23:56.529Z,3.9,42,40.4,31.8,snow
WX001320,TOWER00280,2025-11-20T18:40:55.352Z,13.6,85,27,2.5,fog
WX001321,TOWER00274,2026-01-07T02:47:18.194Z,37.7,89,45,19.5,storm
WX001322,TOWER00420,2025-11-18T10:32:33.701Z,32,55,39.8,48.6,cloudy
WX001323,TOWER00438,2025-10-07T19:36:35.988Z,16.1,71,22.1,23.6,rain
WX001324,TOWER00049,2025-11-10T00:39:55.268Z,5.8,99,30.3,24,storm
WX001325,TOWER00281,2025-11-13T02:56:41.733Z,-3.5,85,5.3,46.6,storm
WX001326,TOWER00092,2025-12-14T01:58:48.133Z,32.5,95,3.1,28,cloudy
WX001327,TOWER00179,2025-11-17T16:32:44.780Z,5.4,80,31.7,25.8,storm
WX001328,TOWER00217,2026-01-08T04:15:40.437Z,-1.3,57,14.2,3.5,rain
WX001329,TOWER00391,2025-11-07T21:38:02.112Z,25.3,41,28.5,15.3,storm
WX001330,TOWER00103,2025-11-29T06:23:50.365Z,-4.1,49,44.4,20.8,rain
WX001331,TOWER00314,2025-10-02T05:40:21.443Z,13.4,56,34.7,28.3,cloudy
WX001332,TOWER00453,2025-11-21T17:29:57.417Z,38.7,59,48.8,47,clear
WX001333,TOWER00269,2025-10-05T12:12:08.383Z,21,65,50.4,27.9,cloudy
WX001334,TOWER00114,2025-10-23T08:15:38.745Z,4.3,23,11.9,7.9,cloudy
WX001335,TOWER00006,2025-10-08T14:06:05.831Z,22.4,33,19.7,2.9,snow
WX001336,TOWER00085,2026-01-17T02:56:32.341Z,31.2,90,15.1,42.8,cloudy
WX001337,TOWER00497,2025-11-11T14:30:53.128Z,23,21,6.6,26.1,rain
WX001338,TOWER00098,2025-11-07T12:53:56.866Z,30.4,79,33.4,29.5,snow
WX001339,TOWER00191,2025-11-29T15:31:19.479Z,35.4,64,3.1,31.1,fog
WX001340,TOWER00490,2025-10-04T12:52:06.367Z,5.5,46,45,40.1,cloudy
WX001341,TOWER00285,2025-12-31T19:37:25.482Z,8.7,91,24.3,16.4,storm
WX001342,TOWER00159,2025-10-05T08:55:40.740Z,29,36,48,20.5,snow
WX001343,TOWER00356,2025-11-25T23:01:13.396Z,15.8,100,52.9,14.7,storm
WX001344,TOWER00343,2025-12-22T10:55:33.655Z,33.7,77,2.6,4,clear
WX001345,TOWER00175,2025-10-31T17:07:01.313Z,22.7,53,33.2,13.9,cloudy
WX001346,TOWER00332,2025-12-29T22:48:04.516Z,10.3,60,48.8,25.1,clear
WX001347,TOWER00413,2025-12-23T01:43:07.014Z,19.9,58,8.6,26.1,clear
WX001348,TOWER00289,2025-11-02T17:42:00.721Z,0.9,25,3.7,49.9,snow
WX001349,TOWER00151,2025-11-06T17:13:12.133Z,18.2,22,45.3,40.7,storm
WX001350,TOWER00191,2025-12-22T04:12:59.044Z,36.5,69,4.9,46.7,rain
WX001351,TOWER00135,2025-12-11T16:14:08.161Z,13,39,23.7,13.8,snow
WX001352,TOWER00424,2026-01-09T01:11:25.544Z,-9.1,57,46.1,0.3,cloudy
WX001353,TOWER00414,2025-11-26T03:38:19.240Z,-8.5,97,47.3,46.3,clear
WX001354,TOWER00275,2025-10-31T20:12:02.270Z,16.2,65,35.9,15.2,snow
WX001355,TOWER00447,2025-10-05T06:44:44.956Z,-3.5,93,23.5,22.1,clear
WX001356,TOWER00093,2025-10-06T15:30:15.229Z,-5.4,83,58,34.8,clear
WX001357,TOWER00187,2026-01-17T18:00:40.190Z,-5.8,83,6.7,13.3,rain
WX001358,TOWER00028,2025-11-26T21:11:11.292Z,24.9,71,50.5,31.8,snow
WX001359,TOWER00256,2025-10-24T10:35:26.873Z,31.1,30,19,46.9,storm
WX001360,TOWER00141,2025-11-03T11:27:41.960Z,3.2,89,24,30,storm
WX001361,TOWER00242,2025-12-07T01:37:02.695Z,-4.4,39,7.2,32.8,snow
WX001362,TOWER00448,2026-01-04T22:30:07.320Z,29.9,81,12.5,42.9,fog
WX001363,TOWER00009,2025-10-05T21:31:09.707Z,3.7,33,15.3,35.4,fog
WX001364,TOWER00133,2025-11-11T14:44:36.381Z,1.9,30,28,42.2,cloudy
WX001365,TOWER00170,2026-02-04T18:05:28.055Z,32.5,62,34.8,7.4,storm
WX001366,TOWER00341,2025-11-22T09:04:56.376Z,7.3,55,11.9,24,clear
WX001367,TOWER00440,2025-11-04T10:53:43.816Z,34.6,59,16.2,14.4,cloudy
WX001368,TOWER00006,2025-10-25T14:37:41.872Z,31.1,51,55.4,32.2,fog
WX001369,TOWER00160,2026-02-10T17:26:59.052Z,33.5,72,23.3,11.7,cloudy
WX001370,TOWER00181,2025-12-11T05:50:31.130Z,5.3,23,30.4,31.4,storm
WX001371,TOWER00350,2025-12-19T18:55:33.423Z,6.5,40,20.1,30.8,clear
WX001372,TOWER00003,2025-12-09T07:54:19.897Z,-1.7,27,52.6,25.8,snow
WX001373,TOWER00295,2025-10-23T00:01:18.318Z,14,46,17.4,2.3,rain
WX001374,TOWER00354,2025-11-12T09:42:18.974Z,-5.4,32,52,25.7,snow
WX001375,TOWER00031,2025-12-09T19:24:48.972Z,4,86,12.9,22.3,cloudy
WX001376,TOWER00479,2025-11-04T18:22:25.013Z,31.9,74,43.7,27.8,rain
WX001377,TOWER00489,2025-11-14T09:00:26.205Z,0.1,77,20.3,3.5,fog
WX001378,TOWER00420,2025-11-19T13:56:38.697Z,25.8,30,25.9,35.8,storm
WX001379,TOWER00278,2025-12-05T23:59:44.825Z,27.9,53,56.9,27.9,snow
WX001380,TOWER00119,2025-10-19T10:08:42.581Z,15.9,59,6.2,45.6,clear
WX001381,TOWER00328,2025-12-26T09:03:27.331Z,-1.7,95,10.7,16.9,cloudy
WX001382,TOWER00393,2026-01-23T01:33:55.462Z,12.9,32,45.2,49.6,snow
WX001383,TOWER00055,2025-12-09T11:47:31.073Z,3.5,27,45.3,3.1,snow
WX001384,TOWER00121,2025-12-10T23:44:44.260Z,-5.2,67,12.6,22.5,snow
WX001385,TOWER00240,2025-12-10T10:38:25.180Z,13.1,61,56.8,10,snow
WX001386,TOWER00463,2026-02-03T20:34:39.770Z,22.2,37,40.3,22.8,clear
WX001387,TOWER00125,2026-01-15T20:01:06.691Z,-4.1,68,52.6,31,storm
WX001388,TOWER00434,2026-02-04T05:13:02.075Z,31.4,90,7.3,44.3,fog
WX001389,TOWER00343,2025-11-20T16:08:21.214Z,11.8,47,54,0,storm
WX001390,TOWER00323,2026-02-06T07:08:03.758Z,-0.2,40,25.3,32.7,storm
WX001391,TOWER00137,2025-12-11T02:07:59.564Z,16.4,47,56.6,19.4,rain
WX001392,TOWER00097,2025-12-23T03:33:33.191Z,5.7,94,33.8,42.8,rain
WX001393,TOWER00010,2026-01-07T08:24:32.178Z,24.5,88,58.9,42.8,snow
WX001394,TOWER00005,2025-11-21T02:01:59.109Z,-0.3,24,27.4,10,fog
WX001395,TOWER00073,2025-12-16T00:44:31.180Z,21.1,61,0.7,14.1,cloudy
WX001396,TOWER00456,2025-11-03T16:53:21.480Z,35,53,26.4,31.6,cloudy
WX001397,TOWER00277,2026-01-19T18:00:27.896Z,7.3,22,35.9,6.2,storm
WX001398,TOWER00159,2025-12-29T16:02:12.922Z,30.2,97,50.6,33.1,fog
WX001399,TOWER00473,2025-12-24T11:14:27.503Z,9,45,9.6,45.4,rain
WX001400,TOWER00453,2025-12-28T00:11:59.171Z,12.1,91,15.7,46.7,storm
WX001401,TOWER00302,2025-11-01T22:58:48.596Z,9.4,80,40.6,2.3,storm
WX001402,TOWER00414,2025-10-15T11:23:28.835Z,39.8,68,53,19.7,clear
WX001403,TOWER00402,2025-11-23T16:07:49.511Z,-9.8,56,5.9,27.5,rain
WX001404,TOWER00167,2025-12-07T09:56:29.646Z,15.7,85,28.6,37.1,clear
WX001405,TOWER00260,2026-02-13T09:01:37.091Z,16.1,62,7.7,41.5,storm
WX001406,TOWER00409,2025-11-10T18:29:53.666Z,-4.1,94,29.3,14.7,storm
WX001407,TOWER00401,2025-11-16T10:18:05.378Z,1.7,79,47.4,27.9,cloudy
WX001408,TOWER00360,2026-01-21T14:34:15.555Z,3.7,49,10.5,32.3,rain
WX001409,TOWER00250,2025-11-07T06:12:51.295Z,24.3,91,56.3,12.9,snow
WX001410,TOWER00397,2025-11-01T14:02:52.971Z,-5.2,78,34.1,0.4,storm
WX001411,TOWER00481,2025-10-19T13:15:11.326Z,2.8,96,28.6,43.7,rain
WX001412,TOWER00096,2025-10-30T10:18:18.708Z,39.3,38,26.1,43,fog
WX001413,TOWER00246,2025-12-14T02:05:51.527Z,11.1,56,3,49.4,snow
WX001414,TOWER00283,2026-01-09T08:57:52.971Z,36.1,96,34.4,42.7,fog
WX001415,TOWER00323,2025-10-27T17:04:12.078Z,34.1,82,0.8,0.2,storm
WX001416,TOWER00413,2026-01-29T03:04:44.660Z,11.1,33,23.5,18.3,storm
WX001417,TOWER00019,2026-01-30T23:34:55.710Z,-8.8,39,41.1,13.2,rain
WX001418,TOWER00322,2026-01-12T00:30:33.079Z,2.9,49,0.5,17.5,cloudy
WX001419,TOWER00324,2026-01-18T15:46:13.809Z,-1.6,78,23.5,43.9,cloudy
WX001420,TOWER00305,2025-12-21T12:46:55.452Z,-8.9,70,52.3,34.1,snow
WX001421,TOWER00439,2025-10-25T11:23:14.444Z,-2.3,87,0.7,41.2,cloudy
WX001422,TOWER00270,2025-10-28T23:16:04.819Z,19.3,90,2,1.1,clear
WX001423,TOWER00048,2026-01-01T01:26:52.302Z,-6.9,60,25.7,10,storm
WX001424,TOWER00489,2025-11-15T22:15:58.753Z,38.8,66,59.7,34.1,clear
WX001425,TOWER00346,2025-12-04T20:23:07.247Z,-6.8,59,4.4,24.1,storm
WX001426,TOWER00222,2025-12-17T23:02:48.231Z,34.1,21,43.2,3.5,clear
WX001427,TOWER00215,2025-11-01T01:45:02.691Z,4,91,5.8,8.5,fog
WX001428,TOWER00135,2025-12-22T17:47:20.143Z,34.5,74,12.9,33.3,snow
WX001429,TOWER00221,2025-10-05T02:21:46.965Z,37.8,81,8,17.9,rain
WX001430,TOWER00316,2025-12-12T17:44:01.278Z,18,92,11.4,49.5,fog
WX001431,TOWER00110,2025-10-16T21:09:03.272Z,30.5,96,27.3,26.3,clear
WX001432,TOWER00413,2026-02-08T02:41:41.604Z,23.2,24,41,26.1,rain
WX001433,TOWER00140,2025-10-05T12:55:56.456Z,26.2,37,57.1,18.2,clear
WX001434,TOWER00143,2026-02-05T07:57:53.009Z,4,94,53.7,40.7,storm
WX001435,TOWER00236,2025-10-12T05:19:33.541Z,-1,56,59.7,0.2,fog
WX001436,TOWER00297,2026-02-09T13:07:59.342Z,29.9,31,59.1,26.9,cloudy
WX001437,TOWER00220,2025-11-23T15:15:41.753Z,33.3,40,59.3,21,rain
WX001438,TOWER00409,2025-11-12T07:59:14.265Z,18,58,3.7,6.2,cloudy
WX001439,TOWER00220,2025-12-03T05:19:19.745Z,-8.7,52,47,45.8,cloudy
WX001440,TOWER00330,2026-01-30T05:37:37.555Z,37.7,58,6.3,29.1,fog
WX001441,TOWER00111,2026-01-16T06:26:02.242Z,-9.9,90,58.5,20.8,fog
WX001442,TOWER00464,2025-12-06T19:01:08.871Z,36.4,76,35.3,16.5,cloudy
WX001443,TOWER00020,2025-11-30T08:46:53.095Z,37.3,59,30.4,21.6,clear
WX001444,TOWER00349,2026-02-12T15:04:35.037Z,2.5,81,41.5,36.8,clear
WX001445,TOWER00325,2025-12-01T20:22:41.303Z,0.2,71,43.5,12,fog
WX001446,TOWER00355,2025-11-22T09:27:31.215Z,3,84,13.5,33.8,fog
WX001447,TOWER00496,2025-12-08T05:55:41.929Z,25.7,22,38.5,9.6,cloudy
WX001448,TOWER00217,2025-11-10T08:10:13.076Z,14.6,88,46.2,38.9,rain
WX001449,TOWER00136,2025-12-27T17:55:49.283Z,11.2,53,27.9,14,clear
WX001450,TOWER00175,2025-10-06T02:26:42.597Z,23.4,47,44.8,24.4,storm
WX001451,TOWER00210,2025-10-02T18:33:32.038Z,29.8,70,2,32,cloudy
WX001452,TOWER00121,2025-11-08T20:31:23.027Z,20,51,19.8,36.3,cloudy
WX001453,TOWER00067,2025-12-05T05:48:34.255Z,32.2,58,31.9,14.9,cloudy
WX001454,TOWER00466,2025-10-23T14:44:04.957Z,39.2,42,29.6,2.8,clear
WX001455,TOWER00046,2025-12-23T11:24:44.900Z,2.5,79,16.2,44.1,fog
WX001456,TOWER00440,2026-01-05T23:28:52.651Z,4.3,23,56.9,45,rain
WX001457,TOWER00361,2026-01-03T21:10:48.389Z,19.8,57,30.7,32,rain
WX001458,TOWER00150,2025-11-08T12:14:33.054Z,31.1,68,8,28,storm
WX001459,TOWER00473,2025-10-18T05:36:51.518Z,0.4,24,33.7,4.4,fog
WX001460,TOWER00372,2025-12-24T10:13:00.442Z,29.8,85,10,32.6,storm
WX001461,TOWER00033,2026-01-25T17:04:57.268Z,10.7,68,6.8,32.2,rain
WX001462,TOWER00235,2025-11-07T01:54:25.556Z,33.5,68,57.2,11.8,rain
WX001463,TOWER00181,2026-01-06T09:17:27.372Z,1.6,68,29.3,9.5,storm
WX001464,TOWER00185,2026-02-07T02:48:19.961Z,-9.6,24,22,40.1,fog
WX001465,TOWER00220,2025-12-04T12:56:16.794Z,-3.4,24,2.3,24.2,cloudy
WX001466,TOWER00385,2025-11-09T13:12:06.998Z,6.7,46,12.8,7.8,fog
WX001467,TOWER00343,2025-10-03T21:29:41.780Z,29.7,61,3.9,47.8,clear
WX001468,TOWER00207,2026-02-13T21:36:25.311Z,-9.3,20,47.3,6.6,rain
WX001469,TOWER00041,2026-02-12T01:14:21.982Z,-4.5,62,27,23.5,clear
WX001470,TOWER00037,2025-11-02T21:38:58.775Z,-3.9,98,29.4,12.7,cloudy
WX001471,TOWER00340,2025-11-26T19:05:26.379Z,39.5,27,44.1,40.4,rain
WX001472,TOWER00133,2025-12-10T22:52:21.856Z,26,66,44.3,18.8,clear
WX001473,TOWER00435,2025-11-01T08:36:26.312Z,33.4,72,47.5,11,clear
WX001474,TOWER00144,2026-01-10T02:56:04.246Z,16.1,68,47.5,43.2,fog
WX001475,TOWER00244,2025-11-23T21:34:54.145Z,-6.4,98,42.3,15.5,snow
WX001476,TOWER00144,2025-10-05T02:32:23.665Z,1.3,68,19.7,12.8,snow
WX001477,TOWER00070,2025-12-18T14:24:02.426Z,1.9,40,48.8,19.3,clear
WX001478,TOWER00471,2025-10-07T16:33:38.985Z,4.7,100,27.6,18.3,rain
WX001479,TOWER00106,2025-12-07T12:43:12.946Z,14.7,76,43,24.8,snow
WX001480,TOWER00202,2026-02-13T21:56:09.764Z,39.4,24,32.2,21.8,cloudy
WX001481,TOWER00452,2026-01-29T16:18:06.609Z,31,70,44.6,11.8,clear
WX001482,TOWER00215,2025-10-06T12:02:46.719Z,30.4,70,52.2,7.2,rain
WX001483,TOWER00155,2025-12-30T22:44:51.905Z,10.9,29,15,35.8,snow
WX001484,TOWER00413,2025-10-23T20:12:43.666Z,10,57,15.5,19.5,storm
WX001485,TOWER00132,2025-12-04T06:34:56.155Z,-7.1,36,28.3,38.7,cloudy
WX001486,TOWER00481,2025-12-13T11:49:22.600Z,1.4,91,12.3,22.2,clear
WX001487,TOWER00019,2025-11-09T07:05:41.282Z,11.8,61,4.5,19.3,storm
WX001488,TOWER00220,2025-10-01T17:24:51.484Z,33.8,37,3.1,11.1,rain
WX001489,TOWER00039,2026-02-02T04:22:47.039Z,18.9,27,2.7,5,clear
WX001490,TOWER00132,2025-10-08T07:27:19.546Z,2.7,44,28.6,39.8,storm
WX001491,TOWER00175,2026-01-01T19:26:09.317Z,13.6,26,1,41.1,fog
WX001492,TOWER00038,2025-10-30T08:33:35.840Z,-8,24,40.8,2.6,snow
WX001493,TOWER00040,2025-12-24T12:09:12.540Z,35.1,79,6.5,2.7,snow
WX001494,TOWER00178,2025-11-29T03:39:21.725Z,16.9,20,45.2,31.1,cloudy
WX001495,TOWER00037,2025-12-28T22:07:50.204Z,-7.9,68,5.2,24.5,storm
WX001496,TOWER00449,2025-10-31T23:23:28.300Z,5.1,30,58.5,36.1,fog
WX001497,TOWER00047,2025-11-07T16:35:39.029Z,-2.2,27,57.4,35.4,snow
WX001498,TOWER00237,2025-12-15T13:26:17.082Z,24.6,92,19,7.9,rain
WX001499,TOWER00277,2026-01-11T06:38:53.621Z,11.2,72,15.5,37.6,cloudy
WX001500,TOWER00211,2026-01-11T19:18:41.319Z,37.8,67,4.8,38.7,storm
WX001501,TOWER00324,2025-12-12T21:27:48.695Z,13.9,94,56.8,42.8,fog
WX001502,TOWER00308,2025-12-12T21:53:27.854Z,7.2,84,2.8,10.8,storm
WX001503,TOWER00441,2026-02-03T10:51:12.859Z,4.9,63,42.8,24.8,fog
WX001504,TOWER00475,2025-12-03T12:43:53.960Z,13.6,23,44.2,43.6,rain
WX001505,TOWER00267,2026-01-13T19:06:41.672Z,8.2,21,37.4,10.2,storm
WX001506,TOWER00040,2025-10-14T05:21:48.022Z,35.8,69,32.5,20.8,rain
WX001507,TOWER00385,2025-12-21T22:19:28.584Z,33,69,57.5,38.1,clear
WX001508,TOWER00032,2025-12-29T03:45:56.709Z,32.4,92,20.2,10.5,fog
WX001509,TOWER00287,2025-12-29T20:34:38.958Z,34.4,45,24.7,5.3,rain
WX001510,TOWER00118,2025-12-29T01:40:30.839Z,-0.6,63,42.7,4.9,clear
WX001511,TOWER00375,2025-12-07T23:30:10.571Z,38.3,59,25.2,3,snow
WX001512,TOWER00085,2026-01-05T19:02:41.482Z,24.2,75,35.4,12.4,snow
WX001513,TOWER00045,2025-10-23T00:18:30.712Z,12,20,34.3,13,snow
WX001514,TOWER00464,2025-10-10T18:52:33.833Z,27.3,82,8,13.5,rain
WX001515,TOWER00050,2026-01-19T06:30:26.744Z,24.3,85,17,14.1,storm
WX001516,TOWER00075,2025-12-15T12:27:13.030Z,0.8,36,25.3,40.2,cloudy
WX001517,TOWER00460,2026-01-08T18:05:20.479Z,27.4,94,24.2,47.5,snow
WX001518,TOWER00406,2025-11-08T16:23:01.195Z,14.8,44,47,5.7,clear
WX001519,TOWER00197,2025-12-21T06:49:52.536Z,28.9,100,23.9,46.2,snow
WX001520,TOWER00394,2025-12-02T20:54:07.858Z,10.8,85,49.2,15.3,rain
WX001521,TOWER00472,2026-01-08T19:52:52.351Z,32.4,91,4.7,47.6,clear
WX001522,TOWER00183,2026-01-10T12:51:32.810Z,-3.1,62,3.6,0.4,rain
WX001523,TOWER00244,2025-11-23T09:37:57.394Z,1.4,94,50.8,33.8,cloudy
WX001524,TOWER00180,2025-11-17T21:58:40.635Z,-4.9,99,21.4,33.2,cloudy
WX001525,TOWER00403,2026-01-01T16:07:53.133Z,5,43,15.5,29.7,clear
WX001526,TOWER00496,2026-02-04T22:24:30.056Z,2.3,25,13.7,0.3,fog
WX001527,TOWER00291,2025-11-23T08:43:44.548Z,7.1,35,34.2,11.9,cloudy
WX001528,TOWER00216,2025-10-30T03:34:44.325Z,27.2,58,2.8,25.9,fog
WX001529,TOWER00148,2026-02-12T19:47:11.299Z,10.9,65,57.7,19.2,fog
WX001530,TOWER00476,2026-01-11T15:48:39.879Z,-7,52,10.3,1.5,rain
WX001531,TOWER00279,2026-01-23T08:11:05.302Z,29.3,61,42,47.9,rain
WX001532,TOWER00203,2026-01-05T10:35:47.599Z,31.2,22,17.6,16.2,snow
WX001533,TOWER00244,2026-02-12T13:55:28.842Z,0.9,87,47.7,1.8,clear
WX001534,TOWER00363,2025-12-20T02:10:54.827Z,16.9,34,16.5,27.4,clear
WX001535,TOWER00221,2026-01-20T20:16:59.834Z,-6.8,55,44.6,22.3,snow
WX001536,TOWER00087,2026-01-02T13:57:35.334Z,32.2,20,1.1,49.6,rain
WX001537,TOWER00094,2026-01-12T15:39:31.805Z,32.7,58,7.6,7.1,rain
WX001538,TOWER00150,2025-11-26T15:47:53.998Z,11.8,23,45.9,41.7,cloudy
WX001539,TOWER00199,2026-01-01T01:35:39.059Z,14.4,97,31.9,22.9,clear
WX001540,TOWER00041,2025-12-16T05:22:31.131Z,21,62,23.3,25.1,storm
WX001541,TOWER00131,2025-12-17T06:03:00.526Z,27.7,49,12.3,0.4,clear
WX001542,TOWER00028,2025-12-19T06:06:46.878Z,38.8,88,34.9,19.2,fog
WX001543,TOWER00239,2026-02-08T02:51:44.908Z,-1.1,57,17.3,46.2,cloudy
WX001544,TOWER00281,2025-10-10T09:40:37.610Z,12.3,94,27.6,22.8,storm
WX001545,TOWER00338,2026-02-02T18:28:50.389Z,-9.9,22,59,19.5,clear
WX001546,TOWER00393,2026-02-07T08:09:26.567Z,-8.7,83,36.2,47.8,storm
WX001547,TOWER00465,2025-10-06T18:23:07.715Z,24.6,60,28.8,35.2,clear
WX001548,TOWER00312,2026-01-17T20:36:21.967Z,6.5,85,10.6,27.9,rain
WX001549,TOWER00191,2025-11-23T06:48:05.670Z,13.6,63,13.6,38.8,fog
WX001550,TOWER00203,2025-12-28T01:09:00.180Z,17.7,53,0.3,48.9,clear
WX001551,TOWER00460,2025-12-14T12:54:50.592Z,16.4,29,16.4,1.8,snow
WX001552,TOWER00429,2025-11-03T12:31:09.797Z,18.1,80,24.6,44.1,rain
WX001553,TOWER00193,2025-11-15T10:26:31.518Z,5.3,61,34.3,24.8,cloudy
WX001554,TOWER00098,2025-11-05T15:42:55.073Z,28.9,54,4.6,16.4,snow
WX001555,TOWER00401,2026-02-01T06:42:41.453Z,32.8,84,54.5,6.4,rain
WX001556,TOWER00334,2026-01-28T22:22:59.998Z,13.8,72,1.9,40.1,clear
WX001557,TOWER00384,2025-11-06T09:56:33.575Z,30.7,67,35.9,48.2,clear
WX001558,TOWER00124,2026-01-29T14:32:47.738Z,1,61,2.6,11.6,clear
WX001559,TOWER00140,2026-01-06T10:23:09.735Z,34.8,23,27.6,24,storm
WX001560,TOWER00347,2025-12-22T06:32:19.458Z,25.3,27,59.2,2.8,cloudy
WX001561,TOWER00385,2025-11-30T05:12:47.689Z,21.9,52,16.1,37.4,snow
WX001562,TOWER00029,2025-12-21T21:42:10.900Z,20.2,66,52.9,40.6,storm
WX001563,TOWER00375,2026-01-05T13:33:42.125Z,38,68,28.3,25.5,clear
WX001564,TOWER00017,2025-11-24T21:50:05.258Z,15.4,38,45.2,49.8,fog
WX001565,TOWER00274,2026-02-11T09:29:45.711Z,-1.7,25,10.6,16.8,clear
WX001566,TOWER00443,2026-02-11T10:28:16.744Z,23.1,39,3.2,49.4,storm
WX001567,TOWER00388,2026-02-09T14:59:40.323Z,1.1,92,50.9,3.8,fog
WX001568,TOWER00074,2025-11-30T09:26:40.206Z,12.1,97,50.3,40.8,cloudy
WX001569,TOWER00117,2025-11-30T12:53:31.108Z,10.3,58,29.4,35.9,clear
