service_id,vehicle_id,service_date,service_type,odometer,cost,technician_id,notes
SVC0000706,VEH000923,2024-12-20,recall,44217,1041.89,TECH18,Tempora confugo fugiat votum vociferor aestas in.
SVC0000707,VEH000180,2024-08-11,tire_rotation,102964,1513.62,TECH31,Debilito basium barba capto modi provident perferendis similique.
SVC0000708,VEH000588,2025-11-27,brake_service,86476,1368.17,TECH44,Bonus suppellex depromo vado.
SVC0000709,VEH000775,2025-11-16,recall,139973,1232.01,TECH32,Vociferor suffragium vester aliquid vilicus bellicus circumvenio delectus.
SVC0000710,VEH000131,2025-04-16,oil_change,95073,441.65,TECH36,Aggredior careo ubi unus ciminatio tunc stillicidium magni.
SVC0000711,VEH000869,2024-06-11,brake_service,11745,97.55,TECH18,Crur pecto ascisco.
SVC0000712,VEH000225,2025-12-18,tire_rotation,66920,1414.42,TECH39,Talio depono audentia.
SVC0000713,VEH000347,2024-03-29,tire_rotation,119365,325.26,TECH24,Pectus calco desipio ventus vulariter tutamen cernuus.
SVC0000714,VEH000615,2025-12-17,recall,136863,158.14,TECH12,Cibus voluptatibus tandem.
SVC0000715,VEH000262,2025-12-22,recall,114827,1882.35,TECH21,Patior barba capto velum coma currus convoco tollo uxor.
SVC0000716,VEH000817,2024-11-17,oil_change,47187,1551.78,TECH5,Absque exercitationem celebrer taedium apud.
SVC0000717,VEH000384,2024-08-18,brake_service,80496,1953.8,TECH23,Solum adiuvo amoveo apto casus ustulo venio distinctio aeger.
SVC0000718,VEH000531,2024-08-29,brake_service,9634,1342.64,TECH5,Acies aureus vir officiis super colligo.
SVC0000719,VEH000089,2024-05-11,tire_rotation,134164,1752.66,TECH43,Congregatio timor consuasor delicate aedificium antepono basium.
SVC0000720,VEH000006,2025-06-03,transmission_service,107660,257.59,TECH4,Deserunt solitudo admoneo quod virga atrocitas vehemens tyrannus.
SVC0000721,VEH000790,2024-05-02,transmission_service,49311,1147.06,TECH29,Absque tabella bene.
SVC0000722,VEH000250,2024-07-12,transmission_service,37079,769.94,TECH14,Vos tantum tego labore eveniet suppono thorax surculus autem venio.
SVC0000723,VEH000792,2024-08-29,brake_service,93756,375.98,TECH28,Cunctatio atrox sopor verumtamen demitto voluntarius facilis vulgus cohaero cunae.
SVC0000724,VEH000566,2024-05-11,tire_rotation,20152,1721.2,TECH29,Deserunt absum adduco amet tabula iste absens bibo demergo.
SVC0000725,VEH000373,2025-04-17,tire_rotation,47419,1128.03,TECH42,Bardus asper ars vulgivagus ea amoveo.
SVC0000726,VEH000516,2024-09-20,tire_rotation,141491,1011.91,TECH37,Inventore tendo attollo textilis ullus.
SVC0000727,VEH000423,2025-02-19,tire_rotation,5915,480.19,TECH38,Corona cruciamentum crudelis vomica creta.
SVC0000728,VEH000533,2024-12-20,tire_rotation,84005,50.65,TECH32,Repellendus tutamen abeo stips magnam acer aureus statua claudeo.
SVC0000729,VEH000089,2024-04-06,recall,6322,145.85,TECH36,Adduco thermae commemoro vir tristis sub termes cicuta coniecto.
SVC0000730,VEH000145,2024-11-19,recall,77492,1434.7,TECH9,Tamdiu consuasor venio.
SVC0000731,VEH000384,2024-06-05,transmission_service,113686,63.56,TECH16,Solium iusto teres cubicularis pauci harum.
SVC0000732,VEH000557,2024-11-05,brake_service,105317,1945.4,TECH40,Victoria validus earum.
SVC0000733,VEH000609,2024-11-19,transmission_service,120140,1898.79,TECH43,Cicuta quasi vereor error supplanto.
SVC0000734,VEH000271,2025-12-13,recall,136492,1805.4,TECH42,Capitulus comburo ademptio conculco venia angustus aveho.
SVC0000735,VEH000642,2026-01-17,brake_service,9282,1318.41,TECH4,Texo censura carbo conventus decimus.
SVC0000736,VEH000761,2025-05-07,brake_service,7929,1855.74,TECH6,Tollo angustus cubicularis.
SVC0000737,VEH000982,2024-09-09,engine_diagnostic,9939,189.49,TECH8,Colligo cibus terror arbustum volubilis.
SVC0000738,VEH000187,2025-12-13,engine_diagnostic,112770,1394.06,TECH16,Tametsi defero tertius cerno.
SVC0000739,VEH000067,2024-12-03,oil_change,121359,950.17,TECH2,Comminor torqueo cupiditas acies.
SVC0000740,VEH000401,2025-10-06,tire_rotation,46963,452.86,TECH30,Defungo curtus suffoco adimpleo corporis canis adstringo conor subvenio abscido.
SVC0000741,VEH000990,2024-06-23,tire_rotation,86813,237.99,TECH38,Decretum constans ver cotidie triumphus deripio ullus dolorum.
SVC0000742,VEH000302,2024-11-01,tire_rotation,72707,1965.39,TECH48,Usque varietas tantillus adficio temperantia pecto adflicto modi triduana caveo.
SVC0000743,VEH000851,2024-03-03,oil_change,82972,763.94,TECH30,Assumenda ipsum dignissimos tenetur acerbitas.
SVC0000744,VEH000635,2025-10-29,engine_diagnostic,43738,87.73,TECH49,Utilis vociferor deludo summopere cura degero.
SVC0000745,VEH000608,2024-05-27,tire_rotation,51942,1832.22,TECH44,Quis adaugeo quibusdam dolorum synagoga universe vulgivagus qui.
SVC0000746,VEH000128,2025-11-09,tire_rotation,22322,1114.1,TECH4,Caveo solvo tempore ver reiciendis subvenio copia pariatur ars.
SVC0000747,VEH000126,2024-08-12,engine_diagnostic,52566,589.1,TECH13,Arma ocer arguo alioqui fuga summopere currus comitatus.
SVC0000748,VEH000705,2024-07-27,transmission_service,142799,131.06,TECH11,Cultellus audeo quae textor vulnus varius ceno articulus assumenda.
SVC0000749,VEH000959,2024-06-20,recall,87851,1380.76,TECH32,Socius capitulus dolorem vomer voluptatum.
SVC0000750,VEH000831,2024-06-05,brake_service,61350,1304.07,TECH27,Alias conculco deleniti.
SVC0000751,VEH000664,2025-04-10,oil_change,91742,875.37,TECH32,Quidem auditor comis.
SVC0000752,VEH000475,2025-05-04,tire_rotation,141896,896.89,TECH48,Veritas sponte stips tumultus carpo ubi.
SVC0000753,VEH000936,2024-12-02,tire_rotation,123210,575.37,TECH30,Accusantium aequus basium confido vaco.
SVC0000754,VEH000759,2025-11-28,tire_rotation,42622,162.48,TECH17,Usque accendo abstergo theca tibi.
SVC0000755,VEH000087,2024-01-26,tire_rotation,29597,1860.31,TECH30,Aeger aro urbs subito universe repellat veritatis.
SVC0000756,VEH000193,2024-09-08,oil_change,123078,815.8,TECH48,Arma depraedor deporto video coaegresco adduco vesica uter.
SVC0000757,VEH000418,2024-01-25,brake_service,58330,727.83,TECH7,Arbustum audax quis repellendus venia aperte turba.
SVC0000758,VEH000096,2025-07-18,transmission_service,23264,617.47,TECH19,Comes subseco denique.
SVC0000759,VEH000895,2025-08-14,oil_change,50576,262.19,TECH15,Stips quisquam cibo thorax vita verto surgo vereor crinis.
SVC0000760,VEH000671,2025-02-11,tire_rotation,135042,923.95,TECH9,Cunabula dignissimos viriliter venio surgo alius accommodo tres repellendus.
SVC0000761,VEH000414,2024-10-24,transmission_service,51317,1404.34,TECH14,Bellicus pel uter depopulo valde demonstro.
SVC0000762,VEH000139,2024-07-22,brake_service,74922,375.91,TECH29,Acies tempora clibanus caterva verus inventore magnam coma.
SVC0000763,VEH000407,2025-10-26,transmission_service,142205,680.66,TECH24,A auxilium coadunatio custodia vesco.
SVC0000764,VEH000730,2024-08-20,oil_change,77781,130.55,TECH27,Ab nesciunt turba aro derelinquo amitto virtus acerbitas.
SVC0000765,VEH000959,2025-10-31,oil_change,56792,1927.96,TECH2,Cohaero deleniti valetudo demo somniculosus similique veritas spiritus vobis suggero.
SVC0000766,VEH000759,2024-02-25,oil_change,94446,1241.19,TECH42,Adsum convoco aranea advoco tutamen varius laboriosam aut sum.
SVC0000767,VEH000322,2024-08-29,engine_diagnostic,25436,542.63,TECH6,Texo compello amet validus thesaurus centum deleo paulatim crepusculum.
SVC0000768,VEH000922,2025-12-28,tire_rotation,15764,1058.16,TECH32,Accendo solus capto tabernus.
SVC0000769,VEH000375,2025-01-01,engine_diagnostic,5147,54.06,TECH50,Agnosco creptio subiungo ara.
SVC0000770,VEH000806,2024-12-08,oil_change,80751,1662.2,TECH40,Ver causa succedo volaticus vix aedificium.
SVC0000771,VEH000918,2025-03-05,transmission_service,145359,1633.34,TECH22,Demo corporis absens decimus corporis cariosus.
SVC0000772,VEH000702,2024-01-27,oil_change,25971,479.68,TECH38,Tametsi cunctatio suffragium usitas textor stabilis.
SVC0000773,VEH000613,2025-09-06,oil_change,35198,779.42,TECH11,Vinco laborum usitas desidero theologus adfectus dedico teres delinquo.
SVC0000774,VEH000243,2024-03-06,tire_rotation,134947,1147.44,TECH49,Curtus eveniet collum velum nostrum pecto aestus ubi crapula.
SVC0000775,VEH000230,2025-08-15,engine_diagnostic,120748,1417.49,TECH31,Sunt subiungo curso.
SVC0000776,VEH000202,2024-05-31,transmission_service,147151,1349.86,TECH37,Atavus correptius aestivus rerum baiulus vilicus cariosus caelum ipsa subnecto.
SVC0000777,VEH000686,2025-01-26,recall,22001,1263.26,TECH13,Cuius cruentus bibo.
SVC0000778,VEH000041,2024-11-30,brake_service,79205,872.78,TECH30,Patrocinor coniecto quasi laborum comptus arto amo terra.
SVC0000779,VEH000848,2024-08-18,brake_service,32146,1995.41,TECH44,Utrimque sapiente terreo atqui sint debitis.
SVC0000780,VEH000438,2024-10-21,transmission_service,122255,612.2,TECH50,Deinde ulciscor sperno tui ambulo voveo ut deripio adsuesco.
SVC0000781,VEH000607,2025-11-11,brake_service,99670,1783.2,TECH38,Cultellus debitis totam.
SVC0000782,VEH000070,2025-06-26,oil_change,71079,1780.2,TECH16,Ultio acidus natus suscipio asporto.
SVC0000783,VEH000211,2024-10-13,engine_diagnostic,109150,520.92,TECH22,Crudelis quibusdam volubilis caelum spero bonus.
SVC0000784,VEH000596,2024-05-14,oil_change,90099,768.06,TECH23,Adulatio super surculus baiulus magnam creator curso eius summisse coniecto.
SVC0000785,VEH000070,2025-07-13,recall,65372,1724.54,TECH4,Sursum avaritia charisma absorbeo ex assumenda desipio voluntarius decimus rerum.
SVC0000786,VEH000111,2024-01-04,engine_diagnostic,119177,1113.45,TECH21,Ago stella facere.
SVC0000787,VEH000709,2025-01-21,transmission_service,22922,763.06,TECH31,Assumenda deprecator cribro.
SVC0000788,VEH000698,2024-04-02,engine_diagnostic,12496,1159.77,TECH36,Aer bellum expedita aestus traho tremo talis apto tersus confero.
SVC0000789,VEH000835,2025-04-24,engine_diagnostic,146152,1458.24,TECH23,Aedificium spargo utilis accedo ambitus qui capillus thorax.
SVC0000790,VEH000230,2025-05-06,brake_service,139080,1740.02,TECH1,Sono similique natus voluntarius arbor.
SVC0000791,VEH000116,2024-01-04,brake_service,124910,1819.24,TECH17,Speciosus asperiores tametsi textilis baiulus voco aeneus vilicus varius.
SVC0000792,VEH000525,2024-04-05,brake_service,86901,964.07,TECH44,Confugo causa vociferor accusamus patruus antiquus cariosus depereo.
SVC0000793,VEH000657,2025-09-05,engine_diagnostic,49507,1643.34,TECH22,Dolor theatrum clarus tyrannus vomito tantillus provident id constans.
SVC0000794,VEH000379,2026-01-26,tire_rotation,65780,299.26,TECH37,Conitor ater torqueo adopto quisquam depopulo tero commodo.
SVC0000795,VEH000767,2025-12-25,tire_rotation,118791,577.68,TECH50,Titulus amet denique ancilla assentator.
SVC0000796,VEH000228,2024-05-21,transmission_service,146040,1245.46,TECH43,Perspiciatis trepide tametsi culpa comitatus.
SVC0000797,VEH000882,2024-12-31,oil_change,140881,1678.68,TECH19,Vinco carmen vix arcus subito summisse cetera consequatur derelinquo.
SVC0000798,VEH000563,2024-07-06,brake_service,49286,1969.34,TECH4,Advenio ea conspergo verbum delego valetudo vomer vita vicinus.
SVC0000799,VEH000569,2024-03-15,oil_change,44890,1675.77,TECH34,Adulescens cultura vomito aliquid conitor comptus condico vere allatus capto.
SVC0000800,VEH000058,2024-03-23,brake_service,92538,1221.88,TECH32,Apostolus aetas claudeo.
SVC0000801,VEH000716,2024-04-25,oil_change,66431,1453.67,TECH36,Temeritas cognomen sordeo.
SVC0000802,VEH000883,2024-02-23,engine_diagnostic,143199,397.28,TECH17,Expedita occaecati cursim fuga.
SVC0000803,VEH000828,2024-08-27,recall,61226,68.26,TECH39,Subito vulgaris crastinus vesco spero eligendi cupiditas defleo excepturi alii.
SVC0000804,VEH000493,2024-04-24,recall,64859,1498.93,TECH17,Audax sint cotidie.
SVC0000805,VEH000109,2025-04-13,oil_change,67268,772.44,TECH46,Depono depraedor conicio soleo versus defero viduo vir cui.
SVC0000806,VEH000555,2025-05-17,transmission_service,117666,273.38,TECH15,Adnuo ustulo amplitudo ceno creator calamitas.
SVC0000807,VEH000474,2025-07-15,transmission_service,41180,352.05,TECH18,Cupressus dolor thalassinus cupio aliquam cicuta denuo solvo ipsam cognatus.
SVC0000808,VEH000920,2024-06-10,brake_service,47895,1756.2,TECH30,Ater ustilo argumentum calamitas alii capitulus.
SVC0000809,VEH000146,2024-12-29,brake_service,67810,528.32,TECH44,Tener celer necessitatibus clarus super.
SVC0000810,VEH000044,2025-09-16,recall,50646,1095.5,TECH26,Esse nisi ex vito talis capillus vulgaris.
SVC0000811,VEH000408,2025-05-04,recall,63233,1912.02,TECH23,Repudiandae vulgo aetas recusandae sponte fuga tenus audax venustas bestia.
SVC0000812,VEH000782,2024-06-22,brake_service,71445,1489.46,TECH15,Templum cometes addo cervus correptius compello velit.
SVC0000813,VEH000836,2024-03-05,engine_diagnostic,20416,1816.61,TECH3,Clamo aggredior comptus bis nulla vulpes arbitro nulla nostrum abstergo.
SVC0000814,VEH000094,2024-05-26,recall,22613,1106.28,TECH18,Damnatio facilis catena speculum temeritas aliquid blanditiis deserunt.
SVC0000815,VEH000885,2025-12-01,engine_diagnostic,71869,285.22,TECH37,Adeptio damno capio angustus crebro.
SVC0000816,VEH000539,2025-03-17,tire_rotation,90649,1131.45,TECH8,Custodia beatus vinculum depono bene defleo.
SVC0000817,VEH000644,2025-09-08,transmission_service,6360,135.98,TECH5,Vilicus dolorem eveniet cogo color catena defungo nisi tametsi deripio.
SVC0000818,VEH000184,2024-01-09,tire_rotation,36043,1717.6,TECH18,Patior quam acceptus amor deprecator.
SVC0000819,VEH000990,2025-03-20,transmission_service,61406,1891.3,TECH45,Assumenda vomer bardus itaque crapula unus addo tenax.
SVC0000820,VEH000625,2024-11-13,tire_rotation,127447,349.44,TECH46,Veritas videlicet custodia.
SVC0000821,VEH000570,2025-12-09,oil_change,66740,1008.97,TECH3,Currus civitas apto.
SVC0000822,VEH000543,2024-02-22,recall,42019,1589.61,TECH8,Usque testimonium aperiam amplexus audacia tenuis summisse.
SVC0000823,VEH000723,2025-11-26,brake_service,128179,1911.03,TECH11,Copia aufero rem occaecati asporto.
SVC0000824,VEH000765,2025-06-29,oil_change,109345,1788.82,TECH14,Adsidue acidus esse.
SVC0000825,VEH000209,2025-10-21,oil_change,24188,186.48,TECH18,Varius nostrum deripio absorbeo claustrum coniuratio contabesco patrocinor.
SVC0000826,VEH000437,2025-06-06,recall,38921,1939.3,TECH2,Tenus ustilo vergo.
SVC0000827,VEH000634,2025-08-08,oil_change,84674,244.9,TECH21,Nihil cavus terga.
SVC0000828,VEH000608,2024-04-16,brake_service,81146,1669.59,TECH42,Stillicidium agnitio armarium benevolentia.
SVC0000829,VEH000724,2024-01-18,transmission_service,26472,1233.02,TECH24,Vicinus voco tyrannus caritas surgo tempora eius debilito.
SVC0000830,VEH000764,2025-09-07,recall,129231,754.33,TECH4,Quis tollo universe carcer amor aspernatur vehemens vehemens arbitro alveus.
SVC0000831,VEH000428,2024-09-07,brake_service,67295,438.76,TECH2,Voluntarius aspicio defleo socius aut concedo crebro aedificium.
SVC0000832,VEH000155,2024-01-24,tire_rotation,53876,487.67,TECH4,Caelum virtus bos.
SVC0000833,VEH000753,2024-08-17,brake_service,141859,240.46,TECH33,Cuppedia curatio aiunt truculenter conduco quisquam laudantium saepe clamo terminatio.
SVC0000834,VEH000776,2026-01-15,transmission_service,44939,1802.69,TECH29,Cursus strenuus subvenio alii comes auxilium accusator verus.
SVC0000835,VEH000553,2025-05-23,tire_rotation,58685,693,TECH37,Facere aliqua sonitus stabilis canto vitium.
SVC0000836,VEH000230,2025-09-27,recall,102424,1272.38,TECH7,Alioqui decipio cresco caelestis amitto umbra basium cumque.
SVC0000837,VEH000966,2025-01-01,engine_diagnostic,112036,625.83,TECH25,Solus facere consuasor delectus.
SVC0000838,VEH000777,2025-05-07,recall,68809,500.77,TECH12,Ubi expedita adfectus vulariter antea.
SVC0000839,VEH000570,2025-01-21,engine_diagnostic,134470,931.92,TECH6,Decumbo verto vis argentum abeo curis carcer expedita.
SVC0000840,VEH000393,2025-06-16,brake_service,51695,1591.51,TECH11,Sonitus valeo subvenio cupio atrox auxilium ea.
SVC0000841,VEH000092,2024-11-13,transmission_service,66678,246.22,TECH48,Tamdiu creo communis tribuo creber delego averto.
SVC0000842,VEH000958,2024-12-09,oil_change,47366,1397.22,TECH24,Cupio verbera possimus coma vespillo pax vicinus.
SVC0000843,VEH000434,2025-10-22,tire_rotation,33024,1253.02,TECH3,Debitis tergeo est summa crudelis ultra rem subito mollitia distinctio.
SVC0000844,VEH000301,2024-04-23,transmission_service,49889,245.38,TECH41,Corrigo iusto admoveo videlicet ancilla ullam turpis curtus corrigo.
SVC0000845,VEH000386,2025-05-13,recall,78952,793.36,TECH6,Coaegresco tredecim amet tener denuo cur vespillo.
SVC0000846,VEH000312,2025-09-24,oil_change,8675,1982.08,TECH13,Quae caste cibus repudiandae adamo versus cervus verto.
SVC0000847,VEH000027,2024-01-09,engine_diagnostic,34074,640.05,TECH24,Laudantium vis vicissitudo consuasor bibo caterva spargo placeat.
SVC0000848,VEH000940,2024-09-21,engine_diagnostic,135651,1988.87,TECH25,Cado versus coruscus aveho defendo vesica conculco celebrer vicinus molestiae.
SVC0000849,VEH000224,2025-01-19,tire_rotation,20622,378.63,TECH39,Crepusculum vicinus pecus uredo crustulum quas comis adversus cibus.
SVC0000850,VEH000489,2024-10-03,recall,145656,1181.46,TECH22,Conspergo arto defessus comprehendo allatus demulceo aegre ventito.
SVC0000851,VEH000991,2024-04-04,engine_diagnostic,50585,1013.83,TECH20,Dedecor ipsam terra aliquam vel vociferor ante cumque ea vereor.
SVC0000852,VEH000917,2025-04-22,engine_diagnostic,143368,1461.57,TECH49,Viscus carpo acquiro conculco canis tertius voluptatum colligo versus.
SVC0000853,VEH000367,2024-05-29,transmission_service,44787,1913.55,TECH21,Abduco ciminatio alo quae.
SVC0000854,VEH000998,2024-04-27,engine_diagnostic,125776,851.95,TECH6,Aufero amor virga deorsum adulatio canis.
SVC0000855,VEH000296,2025-06-28,recall,15890,1552.98,TECH41,Tantum assentator comis adicio arx.
SVC0000856,VEH000795,2024-04-08,brake_service,146117,1139.2,TECH39,Arbustum timidus animus theologus statua deripio.
SVC0000857,VEH000498,2024-03-14,transmission_service,114058,146.83,TECH7,Textus ascisco voluptatum commodi perspiciatis brevis.
SVC0000858,VEH000777,2024-02-16,tire_rotation,76788,98.21,TECH42,Solus vivo acerbitas currus causa casus vociferor dedecor depromo.
SVC0000859,VEH000767,2026-01-10,engine_diagnostic,68405,1086.18,TECH2,Autem umquam pecto.
SVC0000860,VEH000628,2025-08-19,brake_service,144901,379.73,TECH6,Verto sumptus arto apostolus curso aequitas.
SVC0000861,VEH000647,2024-09-24,oil_change,111291,1353.46,TECH33,Incidunt amplexus perferendis.
SVC0000862,VEH000422,2024-10-07,engine_diagnostic,96936,1186.85,TECH47,Vacuus verus officiis tamquam vorago.
SVC0000863,VEH000193,2025-01-05,brake_service,124801,506.34,TECH41,Cui demens caveo triduana centum perspiciatis.
SVC0000864,VEH000721,2025-08-27,engine_diagnostic,72774,873.27,TECH44,Canis tredecim subnecto tripudio clarus defleo assentator alius desolo iste.
