log_id,field_id,start_time,duration_minutes,water_used_liters,method,trigger_type
IRR001303,FIELD0032,2026-01-26T02:15:12.948Z,463,39469,center_pivot,manual
IRR001304,FIELD0109,2026-01-28T18:46:31.935Z,223,43624,sprinkler,manual
IRR001305,FIELD0073,2025-10-17T02:58:38.310Z,47,22732,center_pivot,scheduled
IRR001306,FIELD0123,2025-07-26T14:01:32.466Z,57,33455,flood,manual
IRR001307,FIELD0019,2025-09-01T00:08:55.650Z,215,4416,sprinkler,scheduled
IRR001308,FIELD0062,2026-01-18T11:17:41.525Z,140,31455,center_pivot,scheduled
IRR001309,FIELD0141,2025-11-18T01:42:59.048Z,110,17442,flood,manual
IRR001310,FIELD0074,2025-08-02T19:47:24.127Z,421,35220,sprinkler,scheduled
IRR001311,FIELD0002,2025-08-25T06:23:13.120Z,352,5961,flood,manual
IRR001312,FIELD0081,2025-06-23T14:24:18.100Z,213,6973,drip,manual
IRR001313,FIELD0192,2025-10-24T13:11:54.244Z,189,33951,sprinkler,manual
IRR001314,FIELD0046,2025-11-02T05:35:58.692Z,422,33638,sprinkler,scheduled
IRR001315,FIELD0199,2026-02-13T01:40:30.724Z,117,35906,drip,scheduled
IRR001316,FIELD0009,2025-04-15T21:44:53.244Z,53,7307,drip,scheduled
IRR001317,FIELD0153,2025-12-16T05:20:00.685Z,350,34118,drip,scheduled
IRR001318,FIELD0127,2025-04-16T03:31:15.311Z,241,9673,sprinkler,scheduled
IRR001319,FIELD0072,2025-05-15T18:07:49.592Z,467,24667,center_pivot,scheduled
IRR001320,FIELD0199,2025-05-10T17:24:40.037Z,476,36108,center_pivot,manual
IRR001321,FIELD0002,2025-12-31T05:30:09.351Z,176,4514,drip,manual
IRR001322,FIELD0078,2026-01-04T20:38:38.911Z,382,45411,drip,manual
IRR001323,FIELD0198,2025-11-07T08:04:15.664Z,52,28262,sprinkler,scheduled
IRR001324,FIELD0016,2025-04-02T15:50:05.957Z,292,17347,flood,manual
IRR001325,FIELD0023,2025-07-28T01:47:16.016Z,349,3409,flood,manual
IRR001326,FIELD0090,2026-01-05T08:20:41.789Z,289,31134,center_pivot,manual
IRR001327,FIELD0195,2025-07-21T20:07:58.275Z,136,32430,flood,manual
IRR001328,FIELD0094,2025-04-11T20:46:48.844Z,180,19877,sprinkler,scheduled
IRR001329,FIELD0078,2025-10-14T20:05:00.145Z,160,15680,drip,manual
IRR001330,FIELD0099,2025-05-15T14:46:42.764Z,322,6337,drip,scheduled
IRR001331,FIELD0118,2025-12-02T08:52:48.496Z,96,28206,center_pivot,manual
IRR001332,FIELD0194,2025-06-03T13:10:36.655Z,102,48995,drip,manual
IRR001333,FIELD0057,2025-07-30T19:40:24.199Z,115,25119,flood,scheduled
IRR001334,FIELD0003,2025-05-18T09:28:18.268Z,80,29852,drip,manual
IRR001335,FIELD0009,2025-10-13T10:24:04.201Z,185,26447,drip,scheduled
IRR001336,FIELD0112,2025-12-25T12:12:44.765Z,147,12680,flood,scheduled
IRR001337,FIELD0006,2025-04-26T08:06:23.105Z,403,8400,center_pivot,scheduled
IRR001338,FIELD0128,2025-04-07T15:20:53.694Z,214,11791,flood,manual
IRR001339,FIELD0139,2025-07-13T08:07:18.126Z,450,47490,center_pivot,manual
IRR001340,FIELD0006,2025-08-18T13:24:17.291Z,164,5388,flood,scheduled
IRR001341,FIELD0160,2026-01-04T05:03:25.518Z,324,5914,center_pivot,manual
IRR001342,FIELD0188,2025-06-17T15:04:49.245Z,443,9854,sprinkler,manual
IRR001343,FIELD0065,2025-09-21T23:52:31.167Z,216,39941,center_pivot,scheduled
IRR001344,FIELD0106,2026-02-06T01:16:44.055Z,118,26254,sprinkler,manual
IRR001345,FIELD0081,2025-04-10T13:44:11.179Z,309,17065,flood,scheduled
IRR001346,FIELD0083,2025-07-23T12:10:59.994Z,475,30061,flood,scheduled
IRR001347,FIELD0009,2025-11-29T12:15:02.452Z,471,20551,sprinkler,manual
IRR001348,FIELD0135,2025-10-10T09:44:13.628Z,314,25183,center_pivot,manual
IRR001349,FIELD0086,2025-05-02T23:06:18.126Z,239,35376,drip,scheduled
IRR001350,FIELD0058,2025-12-23T05:57:26.180Z,433,31292,flood,scheduled
IRR001351,FIELD0027,2025-05-16T08:52:40.032Z,365,28724,flood,manual
IRR001352,FIELD0121,2025-10-02T05:00:54.240Z,170,23203,sprinkler,manual
IRR001353,FIELD0011,2025-04-02T05:48:40.116Z,338,21052,sprinkler,scheduled
IRR001354,FIELD0026,2025-11-25T00:56:11.634Z,80,35022,drip,manual
IRR001355,FIELD0090,2025-07-18T10:05:09.947Z,141,10377,drip,manual
IRR001356,FIELD0084,2025-07-16T20:02:18.452Z,189,29544,sprinkler,manual
IRR001357,FIELD0014,2026-01-21T11:43:36.953Z,32,18756,sprinkler,manual
IRR001358,FIELD0074,2025-08-21T17:18:12.460Z,258,27542,drip,manual
IRR001359,FIELD0185,2025-10-09T13:59:53.059Z,68,43570,drip,scheduled
IRR001360,FIELD0008,2025-11-27T16:37:43.968Z,97,12531,flood,scheduled
IRR001361,FIELD0148,2025-07-07T01:38:23.876Z,362,1584,drip,scheduled
IRR001362,FIELD0035,2025-05-15T03:41:32.627Z,140,11601,flood,scheduled
IRR001363,FIELD0061,2025-08-27T08:25:41.695Z,227,34246,flood,scheduled
IRR001364,FIELD0023,2025-09-20T04:30:55.569Z,86,7094,center_pivot,scheduled
IRR001365,FIELD0131,2025-07-26T21:31:04.280Z,311,29710,center_pivot,manual
IRR001366,FIELD0164,2025-10-28T06:13:13.936Z,457,33729,drip,manual
IRR001367,FIELD0132,2025-07-28T14:35:24.984Z,380,49857,sprinkler,scheduled
IRR001368,FIELD0123,2025-11-18T09:35:57.203Z,447,26655,center_pivot,scheduled
IRR001369,FIELD0114,2025-09-13T16:34:26.929Z,101,17484,flood,manual
IRR001370,FIELD0155,2026-02-02T17:10:50.816Z,361,35972,drip,manual
IRR001371,FIELD0046,2025-07-27T06:21:18.100Z,204,15175,center_pivot,manual
IRR001372,FIELD0097,2025-11-20T10:03:38.192Z,123,28652,center_pivot,scheduled
IRR001373,FIELD0110,2025-06-21T03:41:46.381Z,373,21831,drip,manual
IRR001374,FIELD0058,2025-06-21T18:17:52.918Z,331,36277,drip,scheduled
IRR001375,FIELD0135,2025-12-07T10:51:31.954Z,216,18649,drip,scheduled
IRR001376,FIELD0016,2025-10-18T11:41:45.634Z,438,4667,drip,manual
IRR001377,FIELD0178,2025-04-21T09:56:11.936Z,311,5745,center_pivot,scheduled
IRR001378,FIELD0006,2025-08-25T10:10:31.834Z,252,2118,sprinkler,scheduled
IRR001379,FIELD0003,2025-04-11T08:31:29.516Z,383,21275,sprinkler,scheduled
IRR001380,FIELD0114,2025-09-09T20:32:28.704Z,73,43028,center_pivot,manual
IRR001381,FIELD0035,2025-10-09T18:15:25.698Z,157,18954,flood,manual
IRR001382,FIELD0176,2025-05-13T21:21:57.792Z,320,49430,sprinkler,manual
IRR001383,FIELD0071,2025-08-07T08:40:57.198Z,355,31922,flood,scheduled
IRR001384,FIELD0134,2025-09-23T00:15:22.143Z,437,26571,center_pivot,manual
IRR001385,FIELD0126,2025-09-14T06:01:43.610Z,330,30335,sprinkler,scheduled
IRR001386,FIELD0035,2025-04-24T17:24:18.026Z,413,21045,center_pivot,scheduled
IRR001387,FIELD0034,2025-12-31T10:19:59.812Z,276,45394,sprinkler,manual
IRR001388,FIELD0068,2025-12-27T21:09:28.441Z,33,19360,center_pivot,scheduled
IRR001389,FIELD0040,2025-12-31T10:04:18.991Z,307,25403,drip,scheduled
IRR001390,FIELD0118,2025-07-09T17:46:51.952Z,412,29203,flood,scheduled
IRR001391,FIELD0096,2025-10-26T12:28:20.016Z,361,48854,drip,scheduled
IRR001392,FIELD0041,2025-08-06T22:06:54.930Z,75,40930,drip,scheduled
IRR001393,FIELD0109,2025-08-26T22:46:21.895Z,181,8365,center_pivot,scheduled
IRR001394,FIELD0124,2025-08-31T17:16:32.333Z,46,21268,flood,scheduled
IRR001395,FIELD0061,2025-08-28T13:46:59.368Z,138,15218,drip,scheduled
IRR001396,FIELD0118,2025-04-11T15:12:05.162Z,113,24532,sprinkler,manual
IRR001397,FIELD0052,2026-01-10T05:07:30.476Z,430,11968,sprinkler,manual
IRR001398,FIELD0090,2025-09-23T07:27:03.358Z,45,41493,flood,manual
IRR001399,FIELD0041,2025-11-24T11:59:23.160Z,207,7710,flood,scheduled
IRR001400,FIELD0173,2025-06-13T03:53:40.238Z,244,12527,flood,scheduled
IRR001401,FIELD0191,2025-11-23T13:07:59.094Z,423,31562,sprinkler,scheduled
IRR001402,FIELD0182,2025-07-11T08:15:50.224Z,414,14776,sprinkler,manual
IRR001403,FIELD0003,2025-08-23T22:01:16.324Z,153,20490,flood,scheduled
IRR001404,FIELD0120,2025-08-06T02:39:29.570Z,365,49353,sprinkler,manual
IRR001405,FIELD0160,2026-01-20T15:02:19.719Z,217,41771,flood,scheduled
IRR001406,FIELD0126,2025-05-04T15:59:47.195Z,72,35503,sprinkler,scheduled
IRR001407,FIELD0072,2026-02-02T00:42:41.633Z,385,26554,drip,scheduled
IRR001408,FIELD0168,2025-06-24T23:22:57.490Z,83,46675,flood,scheduled
IRR001409,FIELD0184,2025-10-23T09:16:54.052Z,445,2967,sprinkler,manual
IRR001410,FIELD0165,2026-01-09T02:49:37.149Z,279,14622,drip,manual
IRR001411,FIELD0119,2025-11-26T02:38:44.845Z,79,13611,sprinkler,scheduled
IRR001412,FIELD0098,2025-07-08T03:49:13.563Z,106,2717,drip,scheduled
IRR001413,FIELD0069,2025-10-22T22:01:54.875Z,322,32279,sprinkler,manual
IRR001414,FIELD0094,2025-06-25T12:50:27.151Z,66,34110,flood,manual
IRR001415,FIELD0045,2025-05-03T01:30:25.684Z,429,29342,center_pivot,manual
IRR001416,FIELD0194,2026-01-15T05:33:36.416Z,408,16235,flood,scheduled
IRR001417,FIELD0060,2025-08-03T00:21:32.048Z,308,16297,center_pivot,manual
IRR001418,FIELD0045,2026-01-11T03:27:03.480Z,44,35582,center_pivot,scheduled
IRR001419,FIELD0024,2025-07-13T22:07:30.752Z,435,44444,drip,manual
IRR001420,FIELD0150,2025-06-06T20:58:45.871Z,405,11261,drip,scheduled
IRR001421,FIELD0119,2025-08-10T18:44:42.397Z,210,15141,drip,scheduled
IRR001422,FIELD0105,2026-01-14T03:43:52.529Z,328,17725,sprinkler,manual
IRR001423,FIELD0028,2025-04-15T08:07:24.236Z,42,30605,drip,scheduled
IRR001424,FIELD0174,2025-05-13T15:13:24.239Z,237,39898,flood,manual
IRR001425,FIELD0120,2025-09-11T21:08:46.901Z,272,27974,flood,scheduled
IRR001426,FIELD0088,2025-07-25T06:13:05.706Z,110,32554,flood,manual
IRR001427,FIELD0148,2025-04-15T20:50:58.257Z,420,15658,drip,manual
IRR001428,FIELD0065,2026-02-07T03:39:39.906Z,155,10856,drip,manual
IRR001429,FIELD0195,2026-02-07T12:58:43.422Z,311,19534,drip,manual
IRR001430,FIELD0168,2025-05-21T11:46:02.746Z,153,16133,sprinkler,scheduled
IRR001431,FIELD0199,2025-05-21T10:57:35.125Z,94,38317,flood,manual
IRR001432,FIELD0158,2025-05-02T23:10:18.201Z,386,15573,flood,scheduled
IRR001433,FIELD0083,2025-09-06T00:33:50.639Z,36,35492,drip,scheduled
IRR001434,FIELD0188,2025-07-27T12:54:23.686Z,161,23309,drip,scheduled
IRR001435,FIELD0126,2025-08-14T12:41:28.722Z,229,49470,drip,scheduled
IRR001436,FIELD0086,2025-04-20T17:18:57.439Z,261,17453,sprinkler,manual
IRR001437,FIELD0085,2025-12-25T03:47:56.355Z,75,24011,center_pivot,manual
IRR001438,FIELD0179,2025-08-15T21:47:10.208Z,457,41225,drip,manual
IRR001439,FIELD0001,2025-08-15T23:48:14.803Z,216,46468,center_pivot,manual
IRR001440,FIELD0172,2025-05-31T08:31:22.141Z,168,34220,sprinkler,manual
IRR001441,FIELD0051,2026-01-20T15:36:02.480Z,360,22016,sprinkler,scheduled
IRR001442,FIELD0109,2025-05-24T17:22:48.484Z,228,39137,drip,manual
IRR001443,FIELD0179,2025-10-15T15:27:29.836Z,457,35070,center_pivot,scheduled
IRR001444,FIELD0192,2025-12-21T12:35:37.733Z,260,44793,sprinkler,scheduled
IRR001445,FIELD0068,2025-10-28T20:35:34.298Z,257,32048,flood,scheduled
IRR001446,FIELD0177,2025-06-13T13:39:58.065Z,278,8931,center_pivot,manual
IRR001447,FIELD0034,2026-01-27T22:16:12.698Z,93,23297,sprinkler,scheduled
IRR001448,FIELD0187,2025-05-04T16:11:30.003Z,322,13218,flood,manual
IRR001449,FIELD0090,2025-05-02T09:20:56.221Z,414,33069,center_pivot,scheduled
IRR001450,FIELD0174,2025-11-21T08:08:53.894Z,350,32840,flood,scheduled
IRR001451,FIELD0028,2025-04-20T15:18:30.978Z,329,11885,flood,manual
IRR001452,FIELD0058,2025-06-03T18:30:07.900Z,59,46852,flood,manual
IRR001453,FIELD0127,2025-08-02T18:23:35.172Z,366,30922,center_pivot,manual
IRR001454,FIELD0133,2025-10-24T04:11:53.529Z,355,18141,center_pivot,manual
IRR001455,FIELD0163,2025-12-07T11:47:44.556Z,369,17376,drip,scheduled
IRR001456,FIELD0073,2025-10-13T18:08:54.389Z,249,16037,sprinkler,manual
IRR001457,FIELD0105,2025-12-04T11:44:09.352Z,218,46860,sprinkler,scheduled
IRR001458,FIELD0068,2026-01-14T06:22:44.336Z,178,23312,drip,manual
IRR001459,FIELD0001,2026-01-04T07:56:37.823Z,228,36223,flood,manual
IRR001460,FIELD0140,2025-04-17T05:54:54.161Z,129,15227,sprinkler,scheduled
IRR001461,FIELD0191,2026-01-17T19:52:49.877Z,340,23943,drip,scheduled
IRR001462,FIELD0132,2025-09-29T20:20:31.754Z,429,25747,drip,manual
IRR001463,FIELD0018,2025-12-26T22:34:33.847Z,414,11045,center_pivot,scheduled
IRR001464,FIELD0018,2025-10-18T19:50:08.602Z,435,15036,sprinkler,scheduled
IRR001465,FIELD0174,2025-08-15T00:48:02.947Z,174,9936,sprinkler,manual
IRR001466,FIELD0096,2025-11-07T09:23:17.741Z,312,21303,sprinkler,scheduled
IRR001467,FIELD0198,2025-04-30T05:45:51.624Z,291,43961,flood,scheduled
IRR001468,FIELD0163,2026-01-11T23:17:08.755Z,35,4943,center_pivot,manual
IRR001469,FIELD0093,2025-08-17T18:59:14.995Z,187,29167,sprinkler,manual
IRR001470,FIELD0188,2026-01-12T21:04:15.204Z,208,41166,center_pivot,scheduled
IRR001471,FIELD0035,2025-12-30T17:16:07.612Z,136,18694,drip,scheduled
IRR001472,FIELD0027,2025-08-20T19:31:47.791Z,470,5504,flood,scheduled
IRR001473,FIELD0023,2025-04-04T14:28:49.451Z,269,41073,sprinkler,manual
IRR001474,FIELD0008,2025-04-20T07:57:40.763Z,244,12144,drip,scheduled
IRR001475,FIELD0007,2025-04-15T23:48:00.588Z,231,23040,center_pivot,manual
IRR001476,FIELD0127,2025-09-04T05:33:38.480Z,66,42459,sprinkler,scheduled
IRR001477,FIELD0104,2025-08-21T11:00:56.998Z,377,42861,center_pivot,manual
IRR001478,FIELD0051,2025-10-22T07:35:59.521Z,46,17928,sprinkler,scheduled
IRR001479,FIELD0101,2025-09-19T22:44:00.307Z,329,29388,center_pivot,scheduled
IRR001480,FIELD0042,2026-01-09T00:02:33.534Z,65,2972,drip,scheduled
IRR001481,FIELD0061,2025-09-16T14:53:33.476Z,242,7624,center_pivot,manual
IRR001482,FIELD0179,2025-11-04T08:55:15.190Z,230,16955,drip,manual
IRR001483,FIELD0094,2025-09-07T04:05:54.845Z,467,36144,sprinkler,manual
IRR001484,FIELD0194,2025-12-24T16:21:25.239Z,281,6820,drip,scheduled
IRR001485,FIELD0153,2025-08-24T13:51:55.931Z,409,38327,flood,scheduled
IRR001486,FIELD0079,2026-02-13T15:48:37.404Z,122,44244,drip,manual
IRR001487,FIELD0100,2025-06-21T04:37:42.054Z,270,15827,drip,manual
IRR001488,FIELD0030,2025-12-24T05:22:19.084Z,364,28038,flood,manual
IRR001489,FIELD0191,2025-05-05T06:57:48.458Z,184,19359,sprinkler,manual
IRR001490,FIELD0019,2025-07-22T17:19:14.377Z,54,7935,sprinkler,manual
IRR001491,FIELD0199,2025-09-20T00:03:24.294Z,63,26070,sprinkler,scheduled
IRR001492,FIELD0005,2025-07-11T23:14:46.514Z,354,32685,sprinkler,scheduled
IRR001493,FIELD0118,2025-05-19T22:37:11.092Z,306,40378,flood,scheduled
IRR001494,FIELD0010,2025-11-25T06:14:49.833Z,125,42108,flood,manual
IRR001495,FIELD0186,2025-12-21T14:10:49.146Z,45,41942,drip,scheduled
IRR001496,FIELD0136,2025-09-09T11:02:00.593Z,58,27841,sprinkler,manual
IRR001497,FIELD0096,2025-10-18T00:51:41.266Z,440,34790,sprinkler,manual
IRR001498,FIELD0167,2025-07-28T04:08:38.220Z,349,32953,center_pivot,manual
IRR001499,FIELD0166,2025-09-03T01:13:51.367Z,46,10376,sprinkler,scheduled
IRR001500,FIELD0005,2025-08-04T07:33:15.369Z,298,39309,drip,manual
IRR001501,FIELD0041,2025-09-15T10:41:35.487Z,102,19430,center_pivot,scheduled
IRR001502,FIELD0044,2025-06-13T06:27:54.501Z,228,8208,flood,scheduled
IRR001503,FIELD0189,2026-01-13T07:41:43.853Z,435,10104,sprinkler,manual
IRR001504,FIELD0056,2025-06-29T17:02:46.318Z,401,34521,drip,scheduled
IRR001505,FIELD0166,2025-05-12T03:34:30.851Z,211,41992,sprinkler,manual
IRR001506,FIELD0062,2025-06-18T04:01:16.081Z,314,32842,drip,manual
IRR001507,FIELD0055,2025-08-15T07:21:22.711Z,450,11113,sprinkler,scheduled
IRR001508,FIELD0136,2026-01-18T16:43:45.705Z,386,1139,sprinkler,manual
IRR001509,FIELD0038,2025-11-26T03:15:22.259Z,446,7197,center_pivot,manual
IRR001510,FIELD0050,2026-01-15T18:09:01.509Z,259,38254,sprinkler,scheduled
IRR001511,FIELD0157,2025-08-01T01:46:09.070Z,86,37277,flood,manual
IRR001512,FIELD0149,2025-12-15T01:32:37.153Z,319,20083,drip,manual
IRR001513,FIELD0077,2025-07-02T23:48:43.343Z,325,20003,drip,scheduled
IRR001514,FIELD0013,2026-02-10T04:41:56.098Z,243,10214,drip,scheduled
IRR001515,FIELD0064,2025-11-30T19:48:53.980Z,225,5240,drip,manual
IRR001516,FIELD0006,2025-10-18T23:44:11.521Z,110,30456,drip,scheduled
IRR001517,FIELD0044,2025-08-10T17:17:18.564Z,238,40721,flood,manual
IRR001518,FIELD0040,2025-09-26T10:13:38.737Z,458,31886,center_pivot,manual
IRR001519,FIELD0066,2026-02-01T20:54:14.170Z,82,28404,drip,manual
IRR001520,FIELD0031,2025-12-01T00:42:11.654Z,330,32695,drip,manual
IRR001521,FIELD0026,2025-08-28T21:25:59.146Z,274,29369,sprinkler,manual
IRR001522,FIELD0148,2025-06-24T05:27:21.470Z,314,35305,sprinkler,manual
IRR001523,FIELD0147,2025-11-27T22:18:27.709Z,473,15552,flood,scheduled
IRR001524,FIELD0098,2025-10-03T23:38:56.649Z,151,18299,center_pivot,manual
IRR001525,FIELD0186,2026-01-01T10:15:09.223Z,379,4792,drip,scheduled
IRR001526,FIELD0162,2025-08-03T23:37:06.168Z,162,29639,flood,scheduled
IRR001527,FIELD0066,2025-09-14T21:29:57.013Z,40,35571,center_pivot,scheduled
IRR001528,FIELD0035,2025-07-28T10:42:17.363Z,80,43043,center_pivot,scheduled
IRR001529,FIELD0114,2025-05-18T22:12:45.709Z,311,24220,sprinkler,manual
IRR001530,FIELD0021,2026-01-30T11:43:10.608Z,397,25118,drip,manual
IRR001531,FIELD0024,2025-12-09T11:40:23.727Z,281,37418,sprinkler,manual
IRR001532,FIELD0092,2025-09-17T20:07:27.608Z,65,7680,drip,manual
IRR001533,FIELD0124,2025-08-16T18:16:14.021Z,39,24501,flood,manual
IRR001534,FIELD0031,2025-06-19T03:37:06.177Z,58,11455,sprinkler,manual
IRR001535,FIELD0036,2025-12-12T07:51:47.198Z,322,40534,center_pivot,manual
IRR001536,FIELD0082,2025-08-15T10:47:55.840Z,200,5357,drip,manual
IRR001537,FIELD0171,2026-01-24T06:48:02.301Z,209,31697,drip,scheduled
IRR001538,FIELD0019,2025-12-21T20:04:57.884Z,188,30282,sprinkler,manual
IRR001539,FIELD0008,2025-09-13T12:42:03.938Z,142,49609,center_pivot,scheduled
IRR001540,FIELD0130,2025-12-10T11:35:25.805Z,438,44817,sprinkler,manual
IRR001541,FIELD0079,2025-06-09T16:50:47.412Z,307,3257,drip,scheduled
IRR001542,FIELD0063,2026-01-19T06:36:39.327Z,297,4446,flood,manual
IRR001543,FIELD0006,2025-12-15T22:35:22.576Z,332,21317,sprinkler,manual
IRR001544,FIELD0058,2025-08-13T18:29:32.884Z,263,20992,sprinkler,manual
IRR001545,FIELD0084,2026-02-03T17:31:10.709Z,418,45869,sprinkler,scheduled
IRR001546,FIELD0124,2025-11-18T23:12:00.516Z,138,18102,sprinkler,manual
IRR001547,FIELD0053,2025-06-04T22:59:52.595Z,216,30357,sprinkler,scheduled
IRR001548,FIELD0168,2025-04-01T00:52:02.997Z,402,17312,drip,scheduled
IRR001549,FIELD0092,2025-09-05T00:43:25.428Z,260,38714,center_pivot,scheduled
IRR001550,FIELD0188,2025-12-24T20:15:11.441Z,425,11336,sprinkler,manual
IRR001551,FIELD0049,2025-08-25T04:02:39.538Z,196,39575,sprinkler,scheduled
IRR001552,FIELD0008,2025-07-14T01:38:24.091Z,266,43536,flood,scheduled
IRR001553,FIELD0127,2025-12-09T16:10:29.059Z,396,21869,sprinkler,manual
IRR001554,FIELD0035,2025-07-25T13:07:55.608Z,347,30602,flood,manual
IRR001555,FIELD0160,2025-10-11T12:00:28.507Z,465,40153,sprinkler,scheduled
IRR001556,FIELD0139,2025-04-19T20:39:50.364Z,142,30226,flood,manual
IRR001557,FIELD0035,2025-04-19T06:02:17.789Z,134,34622,drip,scheduled
IRR001558,FIELD0133,2025-07-05T18:37:45.933Z,285,48328,center_pivot,scheduled
IRR001559,FIELD0149,2025-06-23T01:05:04.985Z,223,16934,flood,manual
IRR001560,FIELD0165,2025-04-16T08:36:14.888Z,249,46877,sprinkler,scheduled
IRR001561,FIELD0013,2025-05-02T20:48:55.353Z,408,21305,sprinkler,manual
IRR001562,FIELD0010,2025-05-13T05:56:05.354Z,321,2590,sprinkler,manual
IRR001563,FIELD0144,2025-10-24T07:37:19.067Z,153,34885,center_pivot,scheduled
IRR001564,FIELD0074,2026-01-06T09:03:01.250Z,119,44770,drip,manual
IRR001565,FIELD0004,2025-05-12T11:39:06.874Z,273,9707,center_pivot,manual
IRR001566,FIELD0187,2026-01-24T05:51:46.891Z,77,30816,sprinkler,manual
IRR001567,FIELD0193,2025-05-12T22:12:50.131Z,133,27877,flood,scheduled
IRR001568,FIELD0003,2025-04-17T07:59:31.076Z,205,5543,center_pivot,manual
IRR001569,FIELD0079,2025-09-14T18:33:35.322Z,152,39315,drip,manual
IRR001570,FIELD0022,2025-06-09T15:40:26.272Z,210,6727,sprinkler,scheduled
IRR001571,FIELD0133,2025-07-10T19:21:31.392Z,288,25571,center_pivot,manual
IRR001572,FIELD0023,2025-06-21T03:34:26.383Z,400,17949,flood,scheduled
IRR001573,FIELD0130,2025-09-02T17:47:08.825Z,254,7326,flood,manual
IRR001574,FIELD0181,2026-01-15T19:01:16.453Z,354,17966,drip,manual
IRR001575,FIELD0136,2026-02-05T00:50:40.107Z,152,29394,flood,scheduled
IRR001576,FIELD0194,2025-07-09T05:15:47.181Z,196,17004,flood,manual
IRR001577,FIELD0104,2025-08-25T00:32:22.485Z,283,27839,drip,scheduled
IRR001578,FIELD0162,2025-08-07T20:31:14.801Z,303,43516,center_pivot,scheduled
IRR001579,FIELD0057,2026-01-08T13:02:20.661Z,216,14041,sprinkler,manual
IRR001580,FIELD0037,2025-09-18T15:27:28.124Z,293,3438,drip,manual
IRR001581,FIELD0075,2025-05-27T03:31:25.500Z,134,30903,center_pivot,manual
IRR001582,FIELD0007,2026-01-11T10:45:04.561Z,137,20025,center_pivot,scheduled
IRR001583,FIELD0051,2025-11-04T00:37:26.468Z,216,44528,flood,scheduled
IRR001584,FIELD0121,2026-02-14T23:54:32.756Z,184,20800,drip,manual
IRR001585,FIELD0024,2025-04-22T08:40:34.779Z,362,49067,flood,manual
IRR001586,FIELD0176,2025-08-11T04:56:23.771Z,444,31785,sprinkler,manual
IRR001587,FIELD0004,2025-06-22T16:08:41.291Z,68,28042,flood,manual
IRR001588,FIELD0004,2026-01-10T02:16:53.984Z,383,25201,drip,scheduled
IRR001589,FIELD0147,2025-06-10T17:17:05.248Z,130,41403,sprinkler,scheduled
IRR001590,FIELD0167,2026-01-20T03:03:03.877Z,146,47292,center_pivot,manual
IRR001591,FIELD0082,2025-04-11T00:38:20.071Z,222,20376,sprinkler,scheduled
IRR001592,FIELD0058,2026-02-05T19:29:23.445Z,210,25550,flood,scheduled
IRR001593,FIELD0067,2025-06-22T15:21:11.881Z,478,4538,flood,scheduled
IRR001594,FIELD0106,2026-01-16T07:17:09.822Z,438,42293,sprinkler,manual
IRR001595,FIELD0123,2025-08-15T03:45:34.200Z,155,18579,drip,scheduled
IRR001596,FIELD0023,2025-09-10T18:51:13.184Z,472,5201,sprinkler,manual
IRR001597,FIELD0175,2025-05-18T05:09:35.661Z,321,44279,flood,scheduled
IRR001598,FIELD0190,2025-05-17T15:00:20.139Z,425,26900,sprinkler,scheduled
IRR001599,FIELD0035,2025-05-31T22:23:11.929Z,210,46596,center_pivot,manual
IRR001600,FIELD0039,2025-10-30T09:37:26.269Z,221,45002,drip,scheduled
IRR001601,FIELD0045,2026-01-09T15:02:25.952Z,314,23003,drip,scheduled
IRR001602,FIELD0012,2025-07-10T21:44:57.719Z,431,22808,sprinkler,scheduled
IRR001603,FIELD0081,2026-02-06T07:54:09.838Z,155,45176,flood,scheduled
IRR001604,FIELD0145,2025-07-06T16:25:04.193Z,241,24521,center_pivot,scheduled
IRR001605,FIELD0093,2025-12-01T19:05:22.340Z,198,13817,sprinkler,scheduled
IRR001606,FIELD0153,2025-07-14T09:55:31.703Z,329,41706,center_pivot,scheduled
IRR001607,FIELD0158,2025-08-11T12:44:36.196Z,343,32744,drip,manual
IRR001608,FIELD0186,2025-11-30T06:01:03.218Z,291,11558,drip,manual
IRR001609,FIELD0069,2025-05-23T20:39:37.587Z,179,43610,drip,manual
IRR001610,FIELD0032,2026-02-12T22:36:16.681Z,118,15524,center_pivot,manual
IRR001611,FIELD0070,2025-09-09T18:31:58.654Z,183,28815,flood,manual
