image_id,field_id,capture_date,ndvi,evi,lai,cloud_cover_percent,resolution_m
SAT0002054,FIELD0150,2025-05-05,0.119,0.588,1.77,12,20
SAT0002055,FIELD0056,2025-06-28,0.604,0.054,3.97,21,10
SAT0002056,FIELD0121,2026-02-08,0.094,0.418,1.7,75,20
SAT0002057,FIELD0122,2025-11-26,0.548,0.388,4.08,61,10
SAT0002058,FIELD0155,2026-01-06,0.055,-0.089,4.6,93,10
SAT0002059,FIELD0080,2025-04-24,-0.045,0.749,5.94,93,20
SAT0002060,FIELD0189,2025-03-02,0.466,0.572,0.57,22,20
SAT0002061,FIELD0173,2025-03-05,0.658,0.444,4.04,55,30
SAT0002062,FIELD0138,2025-08-18,0.217,0.148,4.53,36,10
SAT0002063,FIELD0023,2025-03-04,-0.064,0.161,3.15,8,20
SAT0002064,FIELD0113,2026-01-05,-0.05,-0.012,1.79,69,20
SAT0002065,FIELD0019,2025-10-31,0.774,0.477,5.95,86,20
SAT0002066,FIELD0030,2025-04-29,0.568,0.497,5.89,23,20
SAT0002067,FIELD0089,2025-12-04,0.165,0.438,5.42,31,30
SAT0002068,FIELD0091,2026-02-10,0.193,0.394,0.72,51,30
SAT0002069,FIELD0019,2025-04-05,0.437,0.475,1.56,43,20
SAT0002070,FIELD0054,2025-06-13,0.439,0.115,1.17,97,30
SAT0002071,FIELD0066,2025-03-04,0.659,0.68,1.3,36,10
SAT0002072,FIELD0163,2025-08-04,0.543,0.688,1.48,87,10
SAT0002073,FIELD0112,2025-12-27,0.399,0.179,3.2,13,30
SAT0002074,FIELD0197,2025-03-11,0.499,0.324,1.79,23,20
SAT0002075,FIELD0175,2025-04-30,0.675,0.22,5.82,44,20
SAT0002076,FIELD0122,2025-06-08,0.021,0.426,2.62,25,30
SAT0002077,FIELD0152,2025-10-06,-0.062,0.558,3.38,94,10
SAT0002078,FIELD0086,2026-01-25,0.667,0.273,3.56,90,20
SAT0002079,FIELD0151,2025-12-30,0.597,0.037,3.79,56,10
SAT0002080,FIELD0048,2025-05-19,0.091,0.528,4.12,41,20
SAT0002081,FIELD0121,2025-09-24,-0.074,0.162,4.63,15,30
SAT0002082,FIELD0026,2026-01-08,0.678,0.247,1.67,44,20
SAT0002083,FIELD0163,2025-03-22,0.565,0.619,3.97,48,10
SAT0002084,FIELD0056,2025-04-04,0.153,0.406,5.62,57,30
SAT0002085,FIELD0060,2025-11-27,0.019,0.794,2.14,69,10
SAT0002086,FIELD0147,2025-11-01,-0.08,0.401,4.25,64,10
SAT0002087,FIELD0021,2025-09-24,0.701,0.542,1.38,35,20
SAT0002088,FIELD0134,2026-01-27,0.821,0.074,2.39,53,30
SAT0002089,FIELD0073,2025-10-04,0.487,0.438,1.67,39,10
SAT0002090,FIELD0127,2025-11-07,0.293,0.77,4.43,17,30
SAT0002091,FIELD0168,2025-08-03,0.426,0.055,5.31,55,10
SAT0002092,FIELD0049,2026-01-03,0.27,0.438,5.54,1,20
SAT0002093,FIELD0030,2025-08-08,0.327,-0.087,0.38,21,20
SAT0002094,FIELD0055,2025-10-09,0.213,0.621,3.91,29,10
SAT0002095,FIELD0134,2025-10-16,0.21,0.641,3.94,19,10
SAT0002096,FIELD0127,2025-06-27,0.817,0.185,1.7,63,10
SAT0002097,FIELD0142,2025-03-04,0.376,0.79,0.81,54,10
SAT0002098,FIELD0175,2025-08-04,0.89,0.231,3.22,21,30
SAT0002099,FIELD0020,2025-08-13,0.182,0.249,5.95,33,20
SAT0002100,FIELD0064,2025-09-18,0.891,0.132,2.24,59,10
SAT0002101,FIELD0066,2025-08-09,0.097,0.781,2.86,65,20
SAT0002102,FIELD0025,2025-03-22,0.14,0.348,0.39,42,10
SAT0002103,FIELD0161,2026-01-28,-0.005,0.404,4.73,94,10
SAT0002104,FIELD0135,2025-12-16,0.515,0.261,1.22,72,20
SAT0002105,FIELD0088,2025-08-09,0.409,0.422,5.18,24,30
SAT0002106,FIELD0135,2025-06-03,0.59,0.226,5.24,94,10
SAT0002107,FIELD0130,2025-07-16,0.306,0.144,0.37,62,20
SAT0002108,FIELD0133,2025-08-24,0.861,0.136,3.39,2,10
SAT0002109,FIELD0089,2025-10-04,0.171,0.03,5.12,60,10
SAT0002110,FIELD0174,2025-04-10,0.756,-0.005,4.61,51,10
SAT0002111,FIELD0101,2025-03-11,0.868,0.379,5.52,79,20
SAT0002112,FIELD0052,2025-06-06,0.503,0.526,5.69,9,20
SAT0002113,FIELD0082,2025-08-07,0.289,0.495,5.59,71,20
SAT0002114,FIELD0065,2025-05-28,0.374,0.749,2.56,57,10
SAT0002115,FIELD0007,2025-12-19,0.466,0.299,1.96,86,20
SAT0002116,FIELD0065,2025-10-29,0.603,0.165,4.59,100,20
SAT0002117,FIELD0013,2025-12-29,0.433,0.594,1.62,98,20
SAT0002118,FIELD0088,2025-10-18,0.395,0.352,1.58,82,10
SAT0002119,FIELD0145,2025-10-24,0.49,0.144,1.38,74,20
SAT0002120,FIELD0031,2025-10-16,0.354,0.421,4.89,51,20
SAT0002121,FIELD0024,2025-04-04,0.059,-0.055,3.56,77,10
SAT0002122,FIELD0127,2025-06-01,0.067,0.022,2.07,74,20
SAT0002123,FIELD0060,2026-01-01,-0.002,0.25,3.9,52,30
SAT0002124,FIELD0008,2025-08-27,0.37,0.483,1.79,20,20
SAT0002125,FIELD0020,2025-06-26,-0.009,0.709,0.45,28,10
SAT0002126,FIELD0045,2025-08-15,0.102,0.001,4.43,41,30
SAT0002127,FIELD0134,2025-03-21,0.214,-0.077,1.68,5,20
SAT0002128,FIELD0093,2026-01-03,0.555,-0.029,1.5,83,10
SAT0002129,FIELD0131,2025-12-11,0.784,0.484,1,25,20
SAT0002130,FIELD0197,2025-11-28,-0.029,0.305,3.92,14,20
SAT0002131,FIELD0169,2026-02-13,0.433,0.224,0.67,97,30
SAT0002132,FIELD0077,2026-02-04,-0.097,0.789,1.82,64,30
SAT0002133,FIELD0103,2025-08-28,0.403,0.373,2.47,3,10
SAT0002134,FIELD0119,2025-07-08,-0.088,0.399,3.1,27,30
SAT0002135,FIELD0185,2025-07-30,0.868,0.057,1.26,57,20
SAT0002136,FIELD0122,2025-11-19,0.129,0.541,0.72,45,20
SAT0002137,FIELD0026,2025-03-13,-0.052,-0.025,5.98,51,10
SAT0002138,FIELD0187,2025-09-24,0.252,0.624,1.64,33,20
SAT0002139,FIELD0077,2025-04-04,0.016,0.35,2.39,13,30
SAT0002140,FIELD0074,2025-10-11,0.081,0.758,4.04,88,20
SAT0002141,FIELD0001,2025-09-18,0.289,0.528,1.86,85,10
SAT0002142,FIELD0164,2025-06-04,0.687,0.689,1.25,57,10
SAT0002143,FIELD0014,2025-05-13,0.356,0.152,4.9,26,10
SAT0002144,FIELD0097,2025-11-17,-0.038,0.553,3.79,47,10
SAT0002145,FIELD0199,2025-10-23,0.26,0.077,1.39,53,30
SAT0002146,FIELD0147,2025-07-18,0.182,0.74,5.4,20,30
SAT0002147,FIELD0016,2026-01-25,0.364,0.681,2.05,95,30
SAT0002148,FIELD0049,2025-06-17,0.26,0.416,4.84,98,30
SAT0002149,FIELD0133,2025-10-12,0.411,0.524,0.86,93,10
SAT0002150,FIELD0034,2025-05-17,0.462,0.394,2.29,71,10
SAT0002151,FIELD0134,2025-05-18,0.842,0.107,1.52,65,10
SAT0002152,FIELD0063,2025-09-10,0.14,0.733,2.42,50,20
SAT0002153,FIELD0044,2025-12-30,0.158,0.387,5.16,66,10
SAT0002154,FIELD0032,2025-04-16,-0.05,0.25,2.97,82,30
SAT0002155,FIELD0169,2025-12-09,0.444,0.415,5.48,60,30
SAT0002156,FIELD0101,2026-01-07,0.298,0.624,4.13,94,30
SAT0002157,FIELD0156,2025-12-30,0.321,0.365,4.84,100,30
SAT0002158,FIELD0089,2025-03-02,0.378,0.066,3.71,12,20
SAT0002159,FIELD0110,2025-05-19,0.58,-0.005,2.96,21,30
SAT0002160,FIELD0127,2025-04-14,0.253,0.455,4.78,70,10
SAT0002161,FIELD0104,2025-05-27,0.3,0.044,3.6,80,20
SAT0002162,FIELD0030,2025-06-26,0.273,-0.027,1.29,24,20
SAT0002163,FIELD0005,2025-10-30,-0.01,0.21,1.57,25,10
SAT0002164,FIELD0076,2026-01-22,0.526,0.654,2.17,21,10
SAT0002165,FIELD0042,2025-06-20,-0.068,0.727,4.6,72,20
SAT0002166,FIELD0158,2025-05-07,0.572,0.497,2.57,22,20
SAT0002167,FIELD0060,2025-09-08,0.236,0.498,0.58,26,20
SAT0002168,FIELD0075,2025-07-20,0.637,0.338,4.52,34,30
SAT0002169,FIELD0160,2025-04-28,0.823,0.519,1.86,48,20
SAT0002170,FIELD0092,2025-09-06,0.555,0.572,0.57,77,30
SAT0002171,FIELD0067,2025-11-26,0.845,0.738,5.32,16,10
SAT0002172,FIELD0045,2025-03-28,0.723,0.643,4.02,20,20
SAT0002173,FIELD0036,2025-10-24,0.611,0.428,3.08,79,20
SAT0002174,FIELD0069,2025-11-18,0.718,0.78,0.85,66,30
SAT0002175,FIELD0142,2025-07-17,0.194,0.271,3.94,84,30
SAT0002176,FIELD0072,2025-05-25,0.3,0.459,1.13,5,10
SAT0002177,FIELD0100,2025-03-05,0.701,0.532,2.17,83,20
SAT0002178,FIELD0100,2026-02-05,0.634,0.497,2.41,83,20
SAT0002179,FIELD0143,2025-10-14,0.521,0.793,5.37,38,20
SAT0002180,FIELD0179,2025-05-30,0.429,0.349,4.03,21,10
SAT0002181,FIELD0008,2025-11-07,0.819,0.025,1.77,48,30
SAT0002182,FIELD0118,2025-03-14,0.747,0.054,5.48,64,10
SAT0002183,FIELD0153,2026-02-13,0.178,-0.082,1.54,15,30
SAT0002184,FIELD0146,2026-01-20,0.769,-0.055,1.18,24,10
SAT0002185,FIELD0142,2025-11-14,-0.073,0.597,3.3,50,30
SAT0002186,FIELD0157,2025-10-01,0.776,0.544,1.7,93,20
SAT0002187,FIELD0184,2025-07-18,0.538,0.462,1.7,100,30
SAT0002188,FIELD0162,2026-02-04,0.868,-0.067,3.7,0,20
SAT0002189,FIELD0081,2025-09-03,0.495,0.545,5.47,62,20
SAT0002190,FIELD0017,2025-04-07,0.831,0.386,4.19,19,30
SAT0002191,FIELD0174,2025-10-10,0.284,0.159,4.41,67,10
SAT0002192,FIELD0130,2025-12-14,0.154,0.679,4.78,57,20
SAT0002193,FIELD0107,2025-05-06,0.325,0.285,0.28,0,30
SAT0002194,FIELD0091,2025-05-15,0.644,0.402,1.81,62,20
SAT0002195,FIELD0033,2025-07-01,0.831,0.479,5.58,20,30
SAT0002196,FIELD0124,2025-04-07,0.077,0.346,0.14,67,10
SAT0002197,FIELD0144,2025-09-27,-0.007,0.305,5.52,83,10
SAT0002198,FIELD0030,2025-04-29,0.897,0.056,0.64,17,20
SAT0002199,FIELD0134,2025-06-29,0.156,0.106,4.57,5,10
SAT0002200,FIELD0146,2025-12-20,0.592,0.641,3.96,39,20
SAT0002201,FIELD0197,2025-10-07,0.547,0.424,5.68,17,10
SAT0002202,FIELD0174,2025-09-29,0.393,0.111,2,84,10
SAT0002203,FIELD0007,2026-01-05,0.823,-0.084,4.35,5,10
SAT0002204,FIELD0099,2025-09-29,0.862,0.745,0.86,73,10
SAT0002205,FIELD0095,2025-03-29,0.71,-0.026,1.57,41,30
SAT0002206,FIELD0107,2025-08-31,0.52,0.59,0.92,99,10
SAT0002207,FIELD0110,2025-10-05,0.885,0.759,5.43,25,20
SAT0002208,FIELD0167,2025-05-11,0.47,0.71,2.34,59,10
SAT0002209,FIELD0063,2025-05-30,0.085,0.223,2.24,55,20
SAT0002210,FIELD0101,2025-12-19,-0.016,0.729,1.49,92,10
SAT0002211,FIELD0188,2025-10-22,-0.034,0.426,4.22,38,30
SAT0002212,FIELD0155,2026-01-21,0.43,0.643,0.33,37,10
SAT0002213,FIELD0079,2025-09-20,0.162,-0.015,2.68,17,10
SAT0002214,FIELD0155,2025-03-20,0.535,0.604,3.24,72,30
SAT0002215,FIELD0177,2025-11-23,0.383,-0.079,0.05,74,10
SAT0002216,FIELD0040,2025-06-11,0.747,-0.082,4.28,89,10
SAT0002217,FIELD0029,2025-11-23,0.495,0.669,4,73,10
SAT0002218,FIELD0140,2025-10-22,0.44,0.041,3.61,2,10
SAT0002219,FIELD0198,2025-05-07,0.036,0.596,4.53,71,20
SAT0002220,FIELD0061,2025-06-15,0.705,0.72,2.32,39,20
SAT0002221,FIELD0095,2025-08-25,0.432,0.05,2.51,2,10
SAT0002222,FIELD0120,2025-12-11,0.694,0.279,5.51,75,10
SAT0002223,FIELD0015,2025-05-26,0.535,0.113,4.07,86,30
SAT0002224,FIELD0183,2025-12-12,0.562,0.154,1.13,55,30
SAT0002225,FIELD0091,2025-03-24,0.744,-0.065,4.6,27,10
SAT0002226,FIELD0172,2026-02-08,0.027,0.787,0.28,53,10
SAT0002227,FIELD0198,2025-03-22,0,0.103,3.83,18,10
SAT0002228,FIELD0097,2025-12-13,0.195,-0.027,4.63,44,10
SAT0002229,FIELD0092,2025-08-23,0.654,0.336,5.03,11,10
SAT0002230,FIELD0025,2025-05-26,0.633,0.616,0.85,4,30
SAT0002231,FIELD0051,2025-06-15,0.416,0.447,4.76,5,30
SAT0002232,FIELD0190,2025-12-09,-0.1,0.43,0.82,52,30
SAT0002233,FIELD0109,2025-04-02,-0.069,0.69,5.34,47,30
SAT0002234,FIELD0121,2025-07-08,0.068,0.163,3.97,35,10
SAT0002235,FIELD0016,2026-01-13,0.45,0.388,4.48,69,20
SAT0002236,FIELD0186,2025-06-26,0.603,0.488,4,33,10
SAT0002237,FIELD0173,2026-01-21,0.136,0.053,1.71,57,30
SAT0002238,FIELD0124,2025-04-08,0.695,0.698,4.94,2,30
SAT0002239,FIELD0007,2026-01-09,0.391,0.472,1.21,56,20
SAT0002240,FIELD0012,2025-11-27,0.661,0.035,3.16,29,30
SAT0002241,FIELD0070,2025-12-03,0.504,-0.077,0.73,54,20
SAT0002242,FIELD0195,2025-11-16,-0.087,0.1,1.78,60,10
SAT0002243,FIELD0069,2025-11-20,0.839,0.767,2.8,9,10
SAT0002244,FIELD0044,2025-08-09,-0.018,0.018,1.22,58,30
SAT0002245,FIELD0155,2025-03-14,0.825,0.417,3.39,5,20
SAT0002246,FIELD0096,2025-09-24,-0.06,0.307,0.38,36,30
SAT0002247,FIELD0100,2025-08-16,0.052,0.361,0.85,31,30
SAT0002248,FIELD0026,2025-09-17,0.296,0.669,3.64,57,20
SAT0002249,FIELD0188,2026-02-13,-0.014,0.441,1.45,50,30
SAT0002250,FIELD0121,2025-10-08,-0.013,0.688,5.62,73,20
SAT0002251,FIELD0116,2026-02-03,0.54,-0.041,5.49,55,10
SAT0002252,FIELD0026,2026-01-04,-0.073,-0.072,1.12,65,20
SAT0002253,FIELD0020,2025-12-17,0.091,0.504,5.74,75,10
SAT0002254,FIELD0096,2025-03-17,0.118,-0.05,3.21,39,10
SAT0002255,FIELD0004,2025-03-12,0.285,0.732,4.01,13,30
SAT0002256,FIELD0167,2025-09-03,0.831,0.189,0.44,11,20
SAT0002257,FIELD0179,2025-11-12,0.726,0.514,1.89,13,10
SAT0002258,FIELD0037,2025-10-24,0.199,0.244,0.06,61,30
SAT0002259,FIELD0106,2025-05-12,0.008,-0.021,5.93,39,30
SAT0002260,FIELD0060,2026-02-08,0.705,0.636,0.3,26,30
SAT0002261,FIELD0170,2025-03-20,0.635,0.741,0.97,31,20
SAT0002262,FIELD0046,2025-10-23,0.1,0.731,4.37,21,10
SAT0002263,FIELD0091,2025-06-07,0.336,0.63,5.49,38,30
SAT0002264,FIELD0011,2025-06-01,0.76,-0.018,0.26,2,10
SAT0002265,FIELD0086,2025-11-05,-0.013,0.633,2.48,44,20
SAT0002266,FIELD0039,2025-10-15,0.239,0.713,0.01,28,20
SAT0002267,FIELD0003,2025-12-26,0.474,0.266,1.39,28,10
SAT0002268,FIELD0182,2025-03-01,0.701,0.237,5.98,21,10
SAT0002269,FIELD0186,2025-08-30,0.436,0.355,2.33,83,20
SAT0002270,FIELD0135,2025-05-01,-0.038,0.256,0.64,1,10
SAT0002271,FIELD0160,2026-02-08,0.193,0.084,3.29,77,20
SAT0002272,FIELD0183,2025-12-17,0.207,0.23,4.4,6,30
SAT0002273,FIELD0137,2025-10-27,0.186,0.15,0.31,33,20
SAT0002274,FIELD0122,2025-05-25,0.813,0.245,3.23,53,10
SAT0002275,FIELD0132,2025-08-03,0.153,0.078,0,24,10
SAT0002276,FIELD0138,2026-02-03,0.02,-0.083,4.88,33,30
SAT0002277,FIELD0070,2025-11-20,0.447,-0.019,2.05,16,10
SAT0002278,FIELD0083,2025-10-30,0.452,0.749,0.18,75,30
SAT0002279,FIELD0119,2025-07-04,0.7,0.161,0.24,31,10
SAT0002280,FIELD0051,2025-05-30,0.637,0.538,2.97,96,20
SAT0002281,FIELD0123,2025-04-30,0.024,0.091,5.73,94,20
SAT0002282,FIELD0038,2025-11-06,0.629,-0.063,3.93,84,30
SAT0002283,FIELD0098,2026-01-29,0.167,0.464,2.16,5,20
SAT0002284,FIELD0195,2025-10-31,0.212,-0.073,4.29,70,20
SAT0002285,FIELD0111,2026-01-17,0.536,0.746,0.38,44,20
SAT0002286,FIELD0069,2025-10-29,0.426,0.148,2.23,44,30
SAT0002287,FIELD0092,2026-02-09,0.589,0.414,5.61,22,20
SAT0002288,FIELD0142,2025-11-23,0.128,0.182,3.31,24,10
SAT0002289,FIELD0142,2025-11-14,0.821,0.268,4.05,5,30
SAT0002290,FIELD0124,2025-10-25,0.227,0.698,5.7,90,10
SAT0002291,FIELD0116,2025-08-03,0.043,0.175,3.98,38,20
SAT0002292,FIELD0034,2025-09-24,0.702,0.451,4.58,23,20
SAT0002293,FIELD0150,2025-09-23,0.167,0.054,1.59,9,20
SAT0002294,FIELD0034,2025-06-23,0.724,0.582,4.95,31,20
SAT0002295,FIELD0022,2025-06-08,0.016,0.129,4.85,52,20
SAT0002296,FIELD0048,2025-08-02,0.588,0.419,2.33,42,30
SAT0002297,FIELD0044,2025-12-13,0.388,0.179,1.87,32,30
SAT0002298,FIELD0054,2025-10-14,0.19,0.151,2.72,0,30
SAT0002299,FIELD0146,2026-01-28,0.074,0.647,2.17,86,10
SAT0002300,FIELD0104,2025-05-20,0.74,0.663,1.87,16,20
SAT0002301,FIELD0131,2026-01-29,-0.009,0.454,2.67,94,20
SAT0002302,FIELD0023,2025-07-23,0.183,0.354,0.97,49,20
SAT0002303,FIELD0143,2025-05-21,0.298,0.372,2.31,88,30
SAT0002304,FIELD0048,2025-10-18,0.164,0.222,2.11,38,10
SAT0002305,FIELD0068,2025-04-05,-0.046,0.591,0.4,20,30
SAT0002306,FIELD0055,2025-04-30,0.703,0.683,4.29,89,30
SAT0002307,FIELD0070,2025-08-27,0.679,0.553,1.46,80,20
SAT0002308,FIELD0124,2025-06-25,0.145,0.297,3.37,49,20
SAT0002309,FIELD0013,2025-03-08,0.274,0.126,1.01,53,30
SAT0002310,FIELD0015,2025-06-09,0.787,0.113,2.9,96,10
SAT0002311,FIELD0066,2025-11-06,0.029,-0.031,2.52,31,20
SAT0002312,FIELD0160,2025-03-29,0.54,0.073,4.73,87,30
SAT0002313,FIELD0176,2025-06-08,0.628,0.634,5.98,65,10
SAT0002314,FIELD0050,2025-04-22,0.828,0.04,2.03,62,20
SAT0002315,FIELD0024,2025-10-19,0.215,-0.021,4.26,55,10
SAT0002316,FIELD0149,2026-02-11,0.541,-0.008,3.35,66,10
SAT0002317,FIELD0135,2026-01-05,-0.012,0.155,3.69,85,30
SAT0002318,FIELD0059,2025-09-24,0.069,0.682,1.47,18,20
SAT0002319,FIELD0102,2025-05-09,0.799,-0.027,4.22,100,10
SAT0002320,FIELD0157,2025-05-16,0.153,0.048,4.9,77,20
SAT0002321,FIELD0085,2026-02-02,0.51,0.466,0.03,86,30
SAT0002322,FIELD0159,2025-10-19,0.301,0.076,4.66,32,10
SAT0002323,FIELD0057,2025-07-03,0.637,0.489,4.38,38,10
SAT0002324,FIELD0153,2025-10-22,0.443,0.61,3.68,37,20
SAT0002325,FIELD0177,2025-07-01,0.047,-0.046,5.44,95,20
SAT0002326,FIELD0076,2025-09-07,0.069,0.305,1.02,1,20
SAT0002327,FIELD0022,2025-10-08,0.453,0.099,3.93,23,10
SAT0002328,FIELD0058,2025-05-16,0.11,0.153,1.22,15,30
SAT0002329,FIELD0082,2025-08-29,0.633,0.152,0.88,89,30
SAT0002330,FIELD0154,2025-12-10,0.205,0.047,1.37,86,10
SAT0002331,FIELD0195,2025-12-02,0.802,0.053,4.73,98,30
SAT0002332,FIELD0071,2026-01-12,0.579,0.326,2.34,66,10
SAT0002333,FIELD0089,2025-09-26,0.152,0.137,0.2,3,20
SAT0002334,FIELD0130,2025-12-30,0.791,-0.09,1.79,50,20
SAT0002335,FIELD0094,2026-01-30,0.157,0.48,2.67,26,20
SAT0002336,FIELD0013,2025-11-15,0.325,0.314,3.88,34,30
SAT0002337,FIELD0168,2025-06-21,0.898,0.263,2.86,84,10
SAT0002338,FIELD0148,2025-11-19,0.819,0.612,3.44,69,10
SAT0002339,FIELD0097,2025-07-03,0.551,0.217,5.23,53,10
SAT0002340,FIELD0044,2025-07-21,0.544,0.659,0.85,22,30
SAT0002341,FIELD0187,2025-05-07,0.847,0.208,2.7,40,10
SAT0002342,FIELD0030,2025-03-02,0.234,0.041,4.63,66,10
SAT0002343,FIELD0148,2025-10-01,0.618,0.516,2.39,9,20
SAT0002344,FIELD0065,2025-12-17,0.483,0.571,0.41,89,10
SAT0002345,FIELD0199,2025-03-11,0.445,0.667,1.65,4,20
SAT0002346,FIELD0138,2025-03-25,0.638,0.658,5.91,6,10
SAT0002347,FIELD0160,2025-12-23,0.059,0.433,3.45,61,30
SAT0002348,FIELD0021,2025-10-04,0.742,0.172,4.27,76,10
SAT0002349,FIELD0059,2026-01-14,0.77,-0.041,3.49,6,10
SAT0002350,FIELD0151,2025-09-27,0.714,0.255,2.28,66,10
SAT0002351,FIELD0008,2025-08-26,0.451,0.057,3.03,24,30
SAT0002352,FIELD0037,2025-11-21,0.424,0.154,3.57,17,30
SAT0002353,FIELD0155,2025-06-23,0.345,0.167,4.52,33,20
SAT0002354,FIELD0135,2026-01-03,-0.006,0.205,0.88,32,30
SAT0002355,FIELD0031,2025-11-20,-0.082,0.402,4.63,7,10
SAT0002356,FIELD0164,2025-05-25,0.587,0.374,2.24,33,20
SAT0002357,FIELD0180,2025-03-05,0.753,-0.071,5.03,32,10
SAT0002358,FIELD0011,2025-06-30,0.403,0.787,0.95,57,30
SAT0002359,FIELD0091,2025-09-25,0.695,0.64,4.5,49,30
SAT0002360,FIELD0182,2025-11-12,0.314,0.01,3.76,70,20
SAT0002361,FIELD0178,2025-11-06,0.757,0.369,4.45,51,30
SAT0002362,FIELD0031,2025-10-29,0.428,-0.075,2.88,37,10
SAT0002363,FIELD0111,2025-05-15,0.307,0.399,5.11,79,20
SAT0002364,FIELD0076,2025-09-23,0.181,0.506,0.77,23,10
SAT0002365,FIELD0095,2025-08-13,0.684,0.233,0.09,18,30
SAT0002366,FIELD0071,2025-06-08,0.248,0.107,1.27,15,20
SAT0002367,FIELD0192,2025-09-30,0.786,0.704,1.92,63,20
SAT0002368,FIELD0124,2025-06-08,0.208,0.048,3.35,49,30
SAT0002369,FIELD0026,2025-09-01,0.562,0.104,5.35,2,20
SAT0002370,FIELD0042,2025-06-27,0.396,0.037,1.2,31,30
SAT0002371,FIELD0165,2025-03-05,0.532,0.053,4.32,11,10
SAT0002372,FIELD0128,2025-12-05,0.139,0.617,5.3,56,20
SAT0002373,FIELD0023,2025-10-28,0.27,0.2,0.02,84,30
SAT0002374,FIELD0104,2025-10-23,0.594,0.462,0.67,23,30
SAT0002375,FIELD0103,2025-10-16,0.556,0.113,3.51,74,20
SAT0002376,FIELD0148,2025-09-05,0.589,0.457,1.24,67,10
SAT0002377,FIELD0019,2025-12-20,0.255,-0.094,0.4,75,30
SAT0002378,FIELD0014,2025-08-26,0.582,-0.052,0.98,78,10
SAT0002379,FIELD0046,2025-08-24,0.801,0.29,5.44,100,20
SAT0002380,FIELD0126,2025-04-16,0.399,0.628,3.57,93,10
SAT0002381,FIELD0181,2025-04-29,0.574,0.046,2.43,4,30
SAT0002382,FIELD0092,2025-10-08,0.575,0.759,2.19,3,20
SAT0002383,FIELD0177,2025-08-07,0.895,0.311,0.64,1,20
SAT0002384,FIELD0032,2025-08-12,0.505,0.715,1.8,73,10
SAT0002385,FIELD0180,2025-06-23,0.388,-0.038,3.08,47,20
SAT0002386,FIELD0103,2025-12-05,-0.078,0.565,3.66,58,30
SAT0002387,FIELD0188,2025-10-28,0.487,0.404,0.36,56,20
SAT0002388,FIELD0119,2025-05-09,0.645,0.67,5.69,43,20
SAT0002389,FIELD0080,2026-01-03,0.742,0.392,0.32,37,20
SAT0002390,FIELD0189,2025-08-28,0.171,0.009,2.1,6,20
SAT0002391,FIELD0117,2026-01-24,0.11,-0.057,5.02,89,30
SAT0002392,FIELD0102,2025-03-23,0.805,0.273,0.14,0,10
SAT0002393,FIELD0051,2025-03-10,0.507,0.641,0.74,41,20
SAT0002394,FIELD0114,2026-02-06,0.061,0.239,0.79,56,30
SAT0002395,FIELD0143,2025-10-19,0.463,0.198,2.72,20,30
SAT0002396,FIELD0034,2025-11-28,0.575,0.221,5.98,69,10
SAT0002397,FIELD0070,2025-12-30,0.227,0.763,0.55,36,30
SAT0002398,FIELD0186,2025-12-21,0.79,0.797,1.61,84,10
SAT0002399,FIELD0150,2025-05-07,-0.051,0.704,3.01,4,20
SAT0002400,FIELD0053,2025-06-06,0.494,0.597,2.65,9,30
SAT0002401,FIELD0160,2025-05-22,0.373,0.598,3.16,90,10
SAT0002402,FIELD0027,2026-02-11,0.624,0.17,1.22,62,10
SAT0002403,FIELD0118,2026-01-18,0.091,0.779,1.07,96,20
SAT0002404,FIELD0198,2025-08-17,0.821,0.239,0.59,5,20
SAT0002405,FIELD0192,2026-01-12,0.222,0.282,2.79,97,10
SAT0002406,FIELD0087,2025-04-23,0.565,0.581,5.25,32,20
SAT0002407,FIELD0162,2025-10-09,0.529,0.528,4.53,91,30
SAT0002408,FIELD0058,2025-06-19,0.729,0.718,4.84,10,20
SAT0002409,FIELD0005,2025-06-26,0.543,0.053,2.51,18,20
SAT0002410,FIELD0037,2025-12-28,0.612,0.01,2.94,29,10
SAT0002411,FIELD0105,2025-06-05,0.157,0.033,1.52,57,20
SAT0002412,FIELD0045,2025-12-03,0.713,0.704,2.24,70,30
SAT0002413,FIELD0017,2025-04-25,0.308,0.156,4.38,78,10
SAT0002414,FIELD0183,2025-04-12,0.725,0.615,0.99,29,10
SAT0002415,FIELD0085,2025-07-01,0.622,-0.017,4.09,32,10
SAT0002416,FIELD0179,2026-01-19,0.267,0.597,3.37,58,10
SAT0002417,FIELD0148,2025-08-19,0.316,0.664,1.84,26,20
SAT0002418,FIELD0191,2025-10-04,0.45,0.393,2.43,0,20
SAT0002419,FIELD0124,2025-04-20,0.418,0.75,2.46,55,30
SAT0002420,FIELD0098,2025-05-26,0.756,0.431,5.94,100,10
SAT0002421,FIELD0006,2026-01-31,0.654,0.249,5.22,63,30
SAT0002422,FIELD0096,2026-02-03,0.498,0.129,5.95,83,10
SAT0002423,FIELD0116,2025-06-19,0.815,0.364,1.36,97,10
SAT0002424,FIELD0095,2025-11-19,0.205,0.355,2.24,57,30
SAT0002425,FIELD0184,2025-10-21,0.221,0.5,5.69,35,30
SAT0002426,FIELD0010,2025-06-14,0.333,0.37,0.9,82,30
SAT0002427,FIELD0174,2025-12-30,-0.061,0.034,0.77,50,30
SAT0002428,FIELD0129,2025-08-11,0.61,0.016,4.69,43,10
