record_id,field_id,date,temp_max_c,temp_min_c,precipitation_mm,humidity_percent,wind_speed_kmh,solar_radiation_wm2
WH0002012,FIELD0067,2025-06-19,28.5,14.2,26.7,47,2.3,550
WH0002013,FIELD0048,2025-05-29,33.3,17,37.7,37,35,141
WH0002014,FIELD0133,2025-12-30,38.7,11.7,40.4,68,3.2,616
WH0002015,FIELD0131,2025-11-19,15.1,8.1,44.4,72,12.1,355
WH0002016,FIELD0130,2025-12-21,10.8,-2.5,46.9,39,17.1,420
WH0002017,FIELD0099,2025-10-01,18.1,-2.3,13.3,42,13.7,738
WH0002018,FIELD0112,2025-02-26,13.8,-2.4,6.3,73,35.4,429
WH0002019,FIELD0150,2026-01-25,22,4.6,40.1,34,32.2,127
WH0002020,FIELD0034,2025-01-03,18.9,3.3,13.4,62,26.6,286
WH0002021,FIELD0044,2025-09-07,24.6,-1.4,11.9,85,3.3,334
WH0002022,FIELD0087,2025-12-10,25.9,6.6,40.2,39,23.5,544
WH0002023,FIELD0200,2025-12-02,20,4.3,40.7,93,20.3,174
WH0002024,FIELD0176,2025-03-28,24.7,12.9,12.5,91,21.2,640
WH0002025,FIELD0032,2025-12-23,14.2,7.5,11.4,37,21.9,734
WH0002026,FIELD0167,2025-11-14,35.9,17,42.2,42,25.8,404
WH0002027,FIELD0063,2025-07-21,11.1,-4.5,7.1,30,40,626
WH0002028,FIELD0166,2025-02-09,32.5,6.4,19.5,59,9.7,500
WH0002029,FIELD0003,2025-05-10,23,3,19.9,54,13.2,606
WH0002030,FIELD0046,2025-04-04,13.7,8.7,10,35,3.3,289
WH0002031,FIELD0055,2025-07-25,37.3,-4,2.5,86,26.9,371
WH0002032,FIELD0132,2026-02-06,18.1,10.1,24.1,71,19.1,779
WH0002033,FIELD0009,2025-12-07,23.7,1.6,34.7,35,8,436
WH0002034,FIELD0164,2025-03-07,37.8,-2.7,21.7,82,35.7,702
WH0002035,FIELD0127,2025-05-27,12.1,-4.3,33.2,93,22.8,485
WH0002036,FIELD0098,2025-12-03,36.6,0.2,28.1,82,39.9,473
WH0002037,FIELD0122,2025-01-28,26.6,8.7,48.4,40,32.3,709
WH0002038,FIELD0021,2025-02-06,29.9,14.7,19.2,81,7.6,474
WH0002039,FIELD0028,2025-09-17,38.6,5.8,46,31,22.2,545
WH0002040,FIELD0165,2025-08-11,23,0.9,48.7,72,39.9,668
WH0002041,FIELD0178,2025-05-20,33.4,12.5,44.1,53,3.3,197
WH0002042,FIELD0071,2025-12-07,20.1,10.4,26.1,65,5.1,423
WH0002043,FIELD0095,2025-06-07,28.2,22.8,46.1,75,26.7,628
WH0002044,FIELD0031,2025-07-09,21.5,4.3,5.8,92,36.9,225
WH0002045,FIELD0134,2025-05-12,39.7,30.1,16.7,31,19.3,372
WH0002046,FIELD0026,2025-02-25,28,-1,18.2,86,2.5,429
WH0002047,FIELD0044,2025-03-30,27.9,-2.4,3.2,91,16.9,604
WH0002048,FIELD0165,2025-09-26,18.7,-1.5,29.9,67,20.3,678
WH0002049,FIELD0004,2025-02-24,22.6,-1,12.4,47,1.4,771
WH0002050,FIELD0179,2025-08-29,35.5,24,33.2,62,24.1,602
WH0002051,FIELD0185,2025-03-16,20.2,6.1,16.7,80,9.9,604
WH0002052,FIELD0178,2025-02-07,11.3,1.7,4.8,67,0.4,570
WH0002053,FIELD0164,2026-01-10,10.6,-3.8,2.8,66,11.1,118
WH0002054,FIELD0035,2025-07-22,30.3,3.1,12.4,57,17.6,714
WH0002055,FIELD0115,2025-04-20,15.1,2,30.4,74,6.8,574
WH0002056,FIELD0013,2025-10-26,20.9,0.8,17.7,72,7.8,275
WH0002057,FIELD0107,2025-07-07,30.2,19.3,15.6,31,9,628
WH0002058,FIELD0124,2025-12-29,35,10.5,44.4,71,17.9,91
WH0002059,FIELD0064,2026-02-01,28.8,0.8,18.6,94,17.2,415
WH0002060,FIELD0104,2025-08-24,12.7,2.2,16.5,46,25,277
WH0002061,FIELD0139,2025-01-28,25.4,11.5,34.2,44,0.3,544
WH0002062,FIELD0198,2026-01-22,26.3,-4.2,45,71,18.5,627
WH0002063,FIELD0180,2025-09-27,18.5,2.4,4.1,32,20.8,477
WH0002064,FIELD0120,2025-02-08,23.9,-1.6,45.8,38,35.9,545
WH0002065,FIELD0111,2025-03-03,18,4.5,41.8,76,20.3,764
WH0002066,FIELD0026,2025-08-19,38.3,6.6,5.4,43,37.1,709
WH0002067,FIELD0049,2025-10-11,26.6,3.7,39.1,60,5.4,625
WH0002068,FIELD0027,2025-02-24,24.6,1.2,14.9,37,31.4,660
WH0002069,FIELD0174,2025-12-22,12.7,5.3,27.4,60,34,93
WH0002070,FIELD0038,2026-02-01,14.9,0.5,11.9,61,9.7,509
WH0002071,FIELD0093,2025-02-18,37.4,21.5,49.3,90,9.4,716
WH0002072,FIELD0016,2026-01-24,23.7,0.7,32.6,88,29.2,722
WH0002073,FIELD0002,2025-05-23,31.1,15.2,10.6,75,34.2,257
WH0002074,FIELD0115,2025-06-28,22.5,12.7,4.7,67,10.8,459
WH0002075,FIELD0014,2025-06-28,39,-3.2,46.7,61,21.2,156
WH0002076,FIELD0135,2025-04-08,19.8,3.9,10,62,10,592
WH0002077,FIELD0174,2025-06-02,10.3,-4.6,10.8,67,23.9,365
WH0002078,FIELD0042,2025-08-18,16.6,6.3,45.1,49,6.8,446
WH0002079,FIELD0153,2025-02-23,30.9,17.6,32.5,41,17.7,280
WH0002080,FIELD0062,2025-12-10,26.5,17,0.7,56,35.1,229
WH0002081,FIELD0098,2025-11-30,22.5,16.8,7.1,74,35.9,82
WH0002082,FIELD0040,2025-05-09,36.8,4,8.9,80,37.6,658
WH0002083,FIELD0175,2025-12-26,21.1,-3.4,15.1,72,19.9,324
WH0002084,FIELD0064,2025-04-19,37.3,13.1,34.3,51,27.4,308
WH0002085,FIELD0034,2025-04-06,30.6,23.5,32,61,11.1,595
WH0002086,FIELD0145,2025-03-08,19.4,-1.8,26.2,38,28.7,572
WH0002087,FIELD0132,2025-07-28,12.6,-3.9,8.5,72,11.5,484
WH0002088,FIELD0100,2025-05-08,22.6,-3,44.1,72,36.3,397
WH0002089,FIELD0123,2025-03-10,36.1,23.9,46.7,65,34.8,457
WH0002090,FIELD0038,2025-06-07,28.5,-3,17.8,59,17.2,667
WH0002091,FIELD0033,2025-09-29,22.6,-1.4,27.7,50,13.4,165
WH0002092,FIELD0102,2025-05-01,26.7,18.8,30,67,22.1,539
WH0002093,FIELD0124,2026-01-13,18.3,1.9,36.4,90,15.6,698
WH0002094,FIELD0073,2025-04-10,29.7,3.9,38.3,49,27.6,342
WH0002095,FIELD0129,2025-05-14,19.3,1.8,18,95,24.5,378
WH0002096,FIELD0103,2025-08-18,22.9,5.3,36.2,92,34.6,360
WH0002097,FIELD0056,2025-11-08,17,9.8,45.8,60,7.1,396
WH0002098,FIELD0094,2025-08-24,28.4,-1,41.8,66,8.1,420
WH0002099,FIELD0055,2025-11-03,12.6,6.3,36.6,53,30.5,695
WH0002100,FIELD0115,2025-07-30,36.6,-4.6,43.3,57,24.7,352
WH0002101,FIELD0159,2025-01-02,17.3,-3.6,48.4,77,18.6,225
WH0002102,FIELD0119,2025-02-07,33.8,1.4,48.6,42,30.4,512
WH0002103,FIELD0169,2025-06-28,10.7,0.1,29.5,60,17.5,260
WH0002104,FIELD0065,2025-11-09,35.2,5.5,44.4,35,2.4,273
WH0002105,FIELD0028,2025-08-30,32.7,6.3,1.6,69,36.9,655
WH0002106,FIELD0046,2025-04-29,31.8,-2.6,30.4,93,22.2,325
WH0002107,FIELD0026,2025-01-25,20.7,-4.7,49.6,78,12.6,548
WH0002108,FIELD0137,2025-09-30,37,3.9,49.5,67,13.8,379
WH0002109,FIELD0062,2025-10-25,37.2,8.7,47.6,86,14.5,199
WH0002110,FIELD0032,2025-07-19,37.2,16.2,36.4,77,14.1,624
WH0002111,FIELD0147,2025-07-05,39.1,19,7.5,86,5.9,91
WH0002112,FIELD0113,2026-01-18,22.1,1.2,26.8,58,39.3,88
WH0002113,FIELD0155,2025-09-21,23.1,0.2,47.8,90,14.1,490
WH0002114,FIELD0037,2025-02-03,35.8,-1.6,30.9,53,35.4,632
WH0002115,FIELD0152,2025-11-14,31.1,3.8,4.7,60,29.2,243
WH0002116,FIELD0051,2025-09-20,25,9.4,24.9,44,31.2,367
WH0002117,FIELD0181,2025-12-06,38.5,32.6,17.4,83,8.9,620
WH0002118,FIELD0185,2025-03-15,17.4,-1.1,46.9,46,3.2,716
WH0002119,FIELD0084,2025-06-03,33.8,19.9,31.9,88,5.5,74
WH0002120,FIELD0154,2026-01-17,24.9,9.1,16.6,89,31.1,551
WH0002121,FIELD0118,2025-11-06,37.3,24.5,16.4,84,38,478
WH0002122,FIELD0102,2025-10-24,21.8,12.4,4.7,75,1.4,290
WH0002123,FIELD0112,2025-09-14,24,3.2,24.5,82,10.3,518
WH0002124,FIELD0074,2025-12-24,30.3,21.2,40.9,89,28.2,227
WH0002125,FIELD0077,2025-09-16,37.5,9.2,19.2,44,19.2,106
WH0002126,FIELD0049,2025-09-09,37.6,31.4,48.8,52,15.1,372
WH0002127,FIELD0089,2025-06-08,18.2,3.1,1.8,53,0.5,544
WH0002128,FIELD0051,2025-12-13,14.8,8.7,32.5,87,39.9,493
WH0002129,FIELD0135,2025-08-14,16.2,7.8,5.5,90,0.7,406
WH0002130,FIELD0002,2025-03-15,30.4,21.7,49.2,69,31.8,276
WH0002131,FIELD0071,2025-05-03,36.8,22.8,25.3,40,22,56
WH0002132,FIELD0111,2025-04-07,24.2,11.5,43.2,87,28.2,112
WH0002133,FIELD0079,2025-10-10,31.6,-4.1,42,57,22.1,453
WH0002134,FIELD0063,2025-08-04,29,15.7,0.5,67,30.2,571
WH0002135,FIELD0182,2025-05-04,24.7,8.3,49.3,54,3,120
WH0002136,FIELD0063,2025-11-24,32.8,11.7,40,64,0.6,296
WH0002137,FIELD0137,2025-02-22,12.8,5.1,28.5,49,18.6,733
WH0002138,FIELD0055,2025-07-25,14.2,8.2,22.5,38,7.3,782
WH0002139,FIELD0145,2026-01-23,19.6,0.8,36.1,93,20.2,270
WH0002140,FIELD0100,2025-10-28,13.4,-2.9,6.5,70,38,364
WH0002141,FIELD0080,2025-06-16,11.6,-2.7,6.6,88,31.9,357
WH0002142,FIELD0166,2025-04-20,15.7,7.7,11.2,38,4.6,472
WH0002143,FIELD0013,2025-01-09,18.6,5.1,49.1,94,2.2,417
WH0002144,FIELD0107,2025-06-28,23.1,-4.3,5.3,46,3.5,382
WH0002145,FIELD0191,2025-10-17,30.6,14.9,29.8,92,34.4,166
WH0002146,FIELD0112,2025-04-02,16.2,1.9,44.1,61,37.5,135
WH0002147,FIELD0056,2025-06-25,22.9,15.5,24.7,79,12.3,331
WH0002148,FIELD0135,2025-03-25,36.9,30.1,31.7,76,24,330
WH0002149,FIELD0051,2025-03-07,32.2,7.1,17.8,74,33.4,388
WH0002150,FIELD0020,2026-01-22,13.2,0.2,35.5,34,2.4,648
WH0002151,FIELD0135,2025-04-12,39.1,29.2,42.9,86,19,659
WH0002152,FIELD0069,2025-05-21,29.6,4.8,12,31,19.4,75
WH0002153,FIELD0086,2025-10-20,14.8,5.5,19,91,35.7,265
WH0002154,FIELD0146,2025-01-26,10.9,0.2,17.7,32,33.2,602
WH0002155,FIELD0134,2025-07-15,39.2,28.4,8.1,35,32.7,767
WH0002156,FIELD0079,2025-03-29,32.3,-0.8,48.1,37,22.5,120
WH0002157,FIELD0194,2025-06-03,31.2,15.8,42.2,38,12.6,87
WH0002158,FIELD0161,2025-12-10,39.5,15.8,47.4,86,7.9,182
WH0002159,FIELD0030,2025-02-14,12,-2.5,32.7,85,7.6,111
WH0002160,FIELD0130,2025-09-15,23.3,17.1,9.7,79,35.6,375
WH0002161,FIELD0066,2025-11-21,31.1,12.2,32.6,32,26.8,69
WH0002162,FIELD0178,2025-01-29,25.2,6.4,23.4,66,22.9,412
WH0002163,FIELD0081,2026-01-01,12.5,-4.8,2.3,84,32.9,148
WH0002164,FIELD0179,2025-12-14,13.7,6.9,23.2,66,36.4,141
WH0002165,FIELD0051,2025-03-10,31,-1.8,32,95,6.3,224
WH0002166,FIELD0015,2025-11-26,23.6,10.7,14,77,14.1,394
WH0002167,FIELD0041,2026-02-04,12.7,5.9,7.3,82,9.1,417
WH0002168,FIELD0102,2025-11-30,39.4,14.1,25.2,81,9.3,264
WH0002169,FIELD0072,2025-10-05,31.9,19.7,44.1,48,30.4,216
WH0002170,FIELD0198,2025-06-15,26.4,15.5,34.4,48,30.8,643
WH0002171,FIELD0085,2025-07-06,11.1,-0.9,45.6,68,20.8,86
WH0002172,FIELD0013,2025-05-14,16,10,29,43,37.5,243
WH0002173,FIELD0042,2025-11-25,22.6,-1.4,49.9,58,15.9,649
WH0002174,FIELD0023,2026-01-11,25.6,1.9,32.9,85,2.4,146
WH0002175,FIELD0101,2025-11-16,34.6,24.3,37.9,82,13.7,796
WH0002176,FIELD0068,2025-12-05,12.1,3.1,32.1,63,30.9,138
WH0002177,FIELD0036,2026-01-05,14.7,3.7,3.2,43,28,105
WH0002178,FIELD0074,2026-01-05,17.7,-3.8,21,45,14.7,389
WH0002179,FIELD0158,2025-01-15,32,-4.3,7.7,58,26.5,101
WH0002180,FIELD0185,2025-06-21,33.5,12,44.2,50,32.6,439
WH0002181,FIELD0199,2025-12-15,16.4,-4.9,30.2,32,36.9,285
WH0002182,FIELD0195,2026-01-11,22.2,10.6,35.7,92,21.7,518
WH0002183,FIELD0017,2025-03-12,14,-4.3,4.9,48,4.3,617
WH0002184,FIELD0103,2025-08-11,10.7,1.3,18,80,30,135
WH0002185,FIELD0065,2025-09-01,30.8,0.2,29,65,11.2,495
WH0002186,FIELD0179,2025-06-23,19.4,-0.9,20.2,86,33.6,778
WH0002187,FIELD0133,2025-02-20,28,10.7,2.4,36,14.9,455
WH0002188,FIELD0099,2025-02-01,34.9,-0.8,45.3,34,13.8,490
WH0002189,FIELD0123,2025-03-17,37.7,29.3,13.5,73,35.9,498
WH0002190,FIELD0006,2025-11-16,33.5,-2.2,10.6,68,34.2,448
WH0002191,FIELD0094,2025-06-23,30.6,-0.4,31.1,84,18.9,272
WH0002192,FIELD0130,2025-05-28,14.4,-3.6,23.2,51,36.5,171
WH0002193,FIELD0185,2026-02-10,14.3,0.5,32.3,58,26.3,623
WH0002194,FIELD0067,2025-06-18,20.3,-1.4,12.5,68,21,780
WH0002195,FIELD0192,2025-11-03,22.3,4.2,41,83,39.6,585
WH0002196,FIELD0111,2025-06-03,14.3,1.8,31.5,39,37.9,177
WH0002197,FIELD0189,2025-09-14,23,4.4,12,35,15.1,570
WH0002198,FIELD0155,2025-01-18,25.6,13.4,26.9,77,36.5,388
WH0002199,FIELD0063,2025-01-08,28.3,21.9,49,49,24.7,116
WH0002200,FIELD0011,2025-05-16,36.2,24.2,41.9,34,23.9,437
WH0002201,FIELD0156,2025-07-18,20.5,7,40.5,67,39.9,580
WH0002202,FIELD0049,2025-01-15,25.8,7.6,31.3,48,10.6,234
WH0002203,FIELD0028,2025-11-01,39.5,17.2,39.3,37,29.6,634
WH0002204,FIELD0167,2025-10-22,29,6.1,16.4,95,14.8,762
WH0002205,FIELD0158,2025-12-16,12.4,-3.6,33.8,36,6.5,653
WH0002206,FIELD0075,2025-07-29,31.2,25.2,19.8,61,20.5,158
WH0002207,FIELD0160,2025-12-21,13.6,4.3,20.5,77,8.9,119
WH0002208,FIELD0136,2025-04-01,23.7,1.6,7.6,31,6.5,388
WH0002209,FIELD0042,2025-10-29,22.2,-4.5,26.2,81,32.5,461
WH0002210,FIELD0016,2025-12-22,35.2,30,44,60,16.3,524
WH0002211,FIELD0059,2025-08-21,13.6,3.6,0,41,29.2,136
WH0002212,FIELD0043,2025-03-17,12.2,5.3,26.9,31,2.1,646
WH0002213,FIELD0105,2025-11-06,21.4,-4.2,9.3,92,39.8,383
WH0002214,FIELD0025,2026-01-10,34.5,12.8,4.3,32,10.7,304
WH0002215,FIELD0190,2025-07-08,24.7,-0.4,17.9,76,0.9,470
WH0002216,FIELD0042,2025-02-26,34.4,0.9,24.9,45,13.3,675
WH0002217,FIELD0013,2025-01-26,15.5,0.2,22.8,70,22.1,194
WH0002218,FIELD0154,2025-06-30,13.5,3.5,41.5,50,33.7,305
WH0002219,FIELD0100,2025-12-21,38.8,1.7,1.5,89,20.4,495
WH0002220,FIELD0196,2025-11-29,31.9,7.8,44.8,35,8.8,285
WH0002221,FIELD0059,2025-07-31,29.5,6.1,45.1,52,34.2,690
WH0002222,FIELD0121,2025-07-16,21.8,3.2,16.8,84,30.5,157
WH0002223,FIELD0148,2025-05-07,31.2,19.7,26.3,50,6.9,50
WH0002224,FIELD0007,2025-03-23,39.4,20,39.1,30,10.6,255
WH0002225,FIELD0006,2025-04-24,32.3,4.9,21.1,72,6.5,753
WH0002226,FIELD0196,2026-02-05,17.9,9.5,27.2,60,21.6,631
WH0002227,FIELD0191,2025-01-02,32.5,25.7,33.6,63,9.8,792
WH0002228,FIELD0007,2025-10-18,27.4,20.1,13.9,59,37.8,643
WH0002229,FIELD0172,2025-02-26,38.2,16.8,16.6,78,37.3,75
WH0002230,FIELD0102,2025-09-02,30.9,12.9,44.7,67,30.7,102
WH0002231,FIELD0070,2025-02-10,39.6,14.6,32.9,77,17.7,607
WH0002232,FIELD0187,2025-05-11,20,7,30.6,81,28.5,240
WH0002233,FIELD0053,2025-12-14,28.3,4.3,7.3,47,19.3,221
WH0002234,FIELD0015,2026-01-17,16.2,6,5.8,65,3.3,57
WH0002235,FIELD0096,2026-01-06,16.5,5.1,26.6,55,5.9,658
WH0002236,FIELD0014,2026-01-10,31.4,-3.1,35.6,53,31.1,432
WH0002237,FIELD0054,2025-02-11,22.7,11.6,24.7,64,13,737
WH0002238,FIELD0137,2025-04-23,15.8,0.9,25.1,54,24.4,639
WH0002239,FIELD0055,2025-02-08,39.6,23.1,0.8,92,25.5,648
WH0002240,FIELD0069,2025-01-02,21.9,1.6,40.9,63,6.5,663
WH0002241,FIELD0034,2025-03-05,35.7,11.3,26.4,88,0.2,669
WH0002242,FIELD0119,2025-12-11,10.7,4,22.7,91,35.6,490
WH0002243,FIELD0190,2025-05-31,37.1,12,16,94,0.1,391
WH0002244,FIELD0126,2025-05-01,12.4,-1.3,22.6,79,11.6,546
WH0002245,FIELD0056,2025-01-23,17.6,12.1,6.7,89,10.7,727
WH0002246,FIELD0038,2026-02-14,28,3.4,10.3,70,9.4,680
WH0002247,FIELD0191,2025-12-29,36.6,19.8,19.4,35,27.9,130
WH0002248,FIELD0024,2025-05-12,32.9,22.1,14.1,81,24,283
WH0002249,FIELD0192,2025-04-14,23.9,13.8,27,44,31.5,82
WH0002250,FIELD0084,2025-02-23,29.3,17.5,29.7,31,13.3,132
WH0002251,FIELD0073,2025-06-27,15.9,10.2,44.6,75,12.2,513
WH0002252,FIELD0078,2025-01-21,12.1,3.5,46.4,66,30.6,468
WH0002253,FIELD0031,2025-11-22,29.8,15.5,18,34,23,760
WH0002254,FIELD0152,2025-10-28,37.2,11,5.1,64,5.9,495
WH0002255,FIELD0078,2025-04-24,18.2,-1.8,25.7,39,29,285
WH0002256,FIELD0112,2025-07-02,26.5,8.9,3.1,35,15.2,55
WH0002257,FIELD0042,2025-10-10,13.4,7.4,40.6,85,13.4,355
WH0002258,FIELD0095,2025-08-05,23,1.9,31.4,70,6.3,746
WH0002259,FIELD0023,2025-11-25,23.2,-4.1,16.2,34,2.6,143
WH0002260,FIELD0024,2025-05-17,18.8,10.8,37.9,73,9.7,775
WH0002261,FIELD0109,2025-09-01,29,13.9,37.3,45,26.7,293
WH0002262,FIELD0173,2025-11-08,12.3,3.8,45.1,47,5.6,694
WH0002263,FIELD0162,2025-12-04,11.2,-0.9,48.2,30,20,268
WH0002264,FIELD0058,2025-06-02,29.2,17.7,17,32,13,199
WH0002265,FIELD0148,2026-01-17,34.1,23.6,37.7,32,23.5,238
WH0002266,FIELD0139,2025-11-13,19.1,1.4,45.7,47,7.6,418
WH0002267,FIELD0182,2025-01-18,16.3,9.9,46.2,48,2.8,540
WH0002268,FIELD0049,2025-07-13,16.9,10.4,3.6,67,34,430
WH0002269,FIELD0006,2026-01-26,28,8.3,40.6,38,17.2,598
WH0002270,FIELD0163,2025-08-10,33.8,7.4,22.6,94,25.4,148
WH0002271,FIELD0036,2025-01-13,36.4,11.5,34.6,88,23.9,666
WH0002272,FIELD0086,2025-01-13,19,7.4,35.6,69,38.3,384
WH0002273,FIELD0157,2025-02-24,22.6,12.2,22.9,88,39.7,206
WH0002274,FIELD0097,2025-09-16,11.4,5.9,12.5,78,5.4,783
WH0002275,FIELD0131,2025-09-05,12.2,4,7.5,75,17.5,51
WH0002276,FIELD0114,2026-02-03,14,-3.2,48.5,47,15.7,370
WH0002277,FIELD0181,2025-08-12,39.1,13.7,28,34,23,585
WH0002278,FIELD0046,2025-07-18,16.2,-2.4,47.6,37,1.2,69
WH0002279,FIELD0176,2025-02-15,33.9,-2.3,14.5,70,29.5,505
WH0002280,FIELD0118,2025-11-20,39.7,16.6,1.3,83,10.3,716
WH0002281,FIELD0085,2025-11-09,39.4,18.7,5.8,51,26.3,50
WH0002282,FIELD0037,2025-08-19,31.5,3.7,9.2,53,3.9,145
WH0002283,FIELD0116,2025-03-14,35,22.9,3.7,90,12,62
WH0002284,FIELD0067,2025-10-11,16.9,9.9,25.9,56,18.3,106
WH0002285,FIELD0151,2025-11-28,35.6,2.1,43,60,6.3,66
WH0002286,FIELD0099,2025-12-20,29.7,0.9,15.9,68,9.4,507
WH0002287,FIELD0142,2025-05-23,12.7,1.9,41.3,33,21,666
WH0002288,FIELD0107,2025-01-25,34.5,-1.6,41,41,23.3,175
WH0002289,FIELD0018,2025-02-15,21.8,15.1,42.3,31,33.9,224
WH0002290,FIELD0056,2025-10-01,37.5,16,9.9,60,2.1,590
WH0002291,FIELD0081,2026-01-17,38,26.4,22.3,32,0.9,323
WH0002292,FIELD0140,2025-12-19,24.7,9.6,17.3,60,35.1,375
WH0002293,FIELD0028,2025-04-20,23.5,0.4,41.1,43,15.3,664
WH0002294,FIELD0029,2026-01-04,39.7,5.5,28.8,81,21.4,339
WH0002295,FIELD0168,2025-04-02,26.5,11.8,26.7,77,8.7,177
WH0002296,FIELD0200,2025-06-24,27.3,7.5,13.6,63,24.6,330
WH0002297,FIELD0031,2025-06-03,10.5,2.7,21.7,54,17.4,304
WH0002298,FIELD0030,2025-11-24,20.5,2.3,40.3,91,11,339
WH0002299,FIELD0191,2025-06-07,19.4,2.1,41.8,93,33.9,537
WH0002300,FIELD0079,2025-11-10,21.7,2.3,0.5,80,27.3,355
WH0002301,FIELD0191,2025-06-02,25.9,20.5,36.7,67,34.7,222
WH0002302,FIELD0167,2025-07-06,24.4,15.1,32,70,39.8,152
WH0002303,FIELD0184,2025-05-18,36.2,25.5,12.6,66,23.9,206
WH0002304,FIELD0162,2025-08-03,13.4,4.3,29.9,50,11.3,541
WH0002305,FIELD0105,2025-02-06,16.1,6,48.6,40,7.3,110
WH0002306,FIELD0125,2025-04-24,32.5,3.6,2,86,31.1,98
WH0002307,FIELD0200,2025-09-09,23.7,5.4,11.8,66,6.3,552
WH0002308,FIELD0009,2025-01-23,20.2,15.2,5.3,82,4.2,113
WH0002309,FIELD0085,2025-07-13,28.9,9.2,23,81,10.1,191
WH0002310,FIELD0045,2025-04-15,30.2,18,4.6,70,28.5,536
WH0002311,FIELD0070,2025-10-08,19.5,1.6,13.9,60,7.4,545
WH0002312,FIELD0066,2025-05-18,14.3,-3.2,1,49,20.5,459
WH0002313,FIELD0126,2025-07-02,11.2,0.5,37.1,74,7.8,645
WH0002314,FIELD0159,2025-03-31,16.4,1.6,1.3,66,3.8,286
WH0002315,FIELD0041,2025-11-10,26.3,11.3,44.6,72,25.2,561
WH0002316,FIELD0058,2025-05-18,21.7,6.8,21.8,55,18.4,477
WH0002317,FIELD0190,2025-11-24,20.2,8.8,15.5,90,20.6,443
WH0002318,FIELD0073,2026-01-12,29.6,20.2,5.4,39,2.1,301
WH0002319,FIELD0044,2025-11-29,29.9,0.9,18,52,32.2,199
WH0002320,FIELD0145,2025-09-14,22.2,-2,13.5,65,6.6,161
WH0002321,FIELD0027,2026-02-14,15.2,-4.8,29.6,85,22.5,412
WH0002322,FIELD0191,2025-11-27,26.1,14.1,5,90,10.8,64
WH0002323,FIELD0094,2025-11-20,22.8,5.3,25.6,32,13,568
WH0002324,FIELD0046,2025-10-23,19.5,12.1,16.8,92,10,786
WH0002325,FIELD0195,2025-11-19,10.7,5.3,37.6,60,35.9,397
WH0002326,FIELD0186,2025-05-03,13.3,1.3,46.1,89,39,518
WH0002327,FIELD0163,2025-08-04,10.4,-1,14.3,86,32.1,570
WH0002328,FIELD0024,2025-04-18,12.1,2.6,7.1,76,10,779
WH0002329,FIELD0103,2026-02-12,37.3,14.6,38.4,59,37.3,57
WH0002330,FIELD0106,2025-07-23,30.2,5.9,15.1,74,7.9,307
WH0002331,FIELD0192,2025-06-23,12.6,-0.5,12.3,44,38.3,684
WH0002332,FIELD0139,2025-04-15,34.9,24.6,43.9,56,21.3,443
WH0002333,FIELD0164,2026-01-19,26.1,19.7,14.4,39,5.5,598
WH0002334,FIELD0053,2025-04-21,10.2,-0.6,10.1,36,27.8,111
WH0002335,FIELD0098,2025-08-09,15.7,6.4,48.1,87,24.9,460
WH0002336,FIELD0146,2025-12-28,28.7,21.2,31,79,4.5,387
WH0002337,FIELD0054,2025-10-07,20.7,11.1,4.5,46,33.1,224
WH0002338,FIELD0181,2025-08-27,16.3,6.9,3,87,28.3,476
WH0002339,FIELD0103,2025-03-12,28.2,17.9,26.7,74,36.5,731
WH0002340,FIELD0137,2026-01-19,28,17.9,18,81,29.7,149
WH0002341,FIELD0050,2025-07-29,15.5,-5,35.9,40,2.9,101
WH0002342,FIELD0024,2025-07-03,16,6.2,16.1,85,8,455
WH0002343,FIELD0162,2025-12-06,33.7,15.2,43.7,90,5.9,170
WH0002344,FIELD0070,2025-03-21,31.6,9.3,10.3,71,28.3,427
WH0002345,FIELD0126,2025-08-22,25.2,15.3,25.2,41,33.8,489
WH0002346,FIELD0064,2026-01-13,37.2,-0.6,42.8,65,20.7,210
WH0002347,FIELD0050,2025-06-05,30.1,14.5,30.4,80,20.5,82
WH0002348,FIELD0172,2025-01-17,39.8,5.4,40.5,34,0.2,270
WH0002349,FIELD0052,2025-10-07,10.7,-4.1,1.8,56,22.8,700
WH0002350,FIELD0187,2025-05-15,24.9,9.5,45.3,46,22.8,353
WH0002351,FIELD0078,2025-05-18,32.1,16.7,11.1,69,8.2,295
WH0002352,FIELD0139,2026-02-09,34.6,11.6,46.4,50,5.3,655
WH0002353,FIELD0058,2025-04-03,39.6,4.3,19.8,87,1.7,729
WH0002354,FIELD0192,2025-04-27,33.5,6.7,13.9,41,11.3,229
WH0002355,FIELD0111,2025-04-25,20.2,5.1,27.5,62,24.9,223
WH0002356,FIELD0096,2026-01-08,22.4,0.4,31.8,75,8.7,573
WH0002357,FIELD0030,2025-04-10,30.7,22.5,32.9,86,6.3,393
WH0002358,FIELD0009,2025-07-28,27.9,-1.7,22.8,36,20.6,488
WH0002359,FIELD0143,2025-11-08,20.9,14.7,21.7,87,11.3,649
WH0002360,FIELD0106,2025-01-15,30.3,3.5,33.2,49,39.9,588
WH0002361,FIELD0093,2025-02-12,39.5,23.4,2.3,36,0.3,638
WH0002362,FIELD0124,2026-01-11,17.2,1,6.6,83,25.1,548
WH0002363,FIELD0161,2025-02-13,14.9,-1.7,21.2,95,28.7,251
WH0002364,FIELD0107,2025-08-08,20.9,10.9,30.7,94,36.9,486
