inspection_id,batch_id,inspector_id,inspection_time,sample_size,defects_found,defect_type,passed
INS0001516,BATCH000082,QC3,2025-12-03T22:33:49.176Z,21,1,coating_defect,Y
INS0001517,BATCH001813,QC1,2025-12-01T03:15:47.473Z,33,5,weld_defect,N
INS0001518,BATCH001996,QC16,2025-08-11T18:15:58.024Z,35,0,none,Y
INS0001519,BATCH000562,QC12,2025-11-06T06:42:02.391Z,29,1,surface_scratch,Y
INS0001520,BATCH001070,QC12,2025-09-29T09:12:32.962Z,23,1,surface_scratch,Y
INS0001521,BATCH001416,QC14,2025-08-23T18:56:41.774Z,27,5,coating_defect,N
INS0001522,BATCH000099,QC18,2025-09-28T09:32:30.977Z,12,3,material_crack,N
INS0001523,BATCH000457,QC17,2025-11-09T22:32:59.372Z,50,0,none,Y
INS0001524,BATCH000274,QC17,2025-09-23T02:59:25.422Z,48,0,none,Y
INS0001525,BATCH000971,QC12,2025-10-06T13:15:41.828Z,39,4,material_crack,N
INS0001526,BATCH001162,QC15,2025-08-19T13:18:03.391Z,43,5,material_crack,N
INS0001527,BATCH001860,QC6,2026-01-15T19:56:59.492Z,24,3,coating_defect,N
INS0001528,BATCH000930,QC17,2025-11-15T13:15:21.655Z,10,1,surface_scratch,Y
INS0001529,BATCH001617,QC10,2025-07-27T19:33:06.208Z,32,0,none,Y
INS0001530,BATCH000608,QC5,2025-06-26T10:53:00.159Z,31,0,none,Y
INS0001531,BATCH001310,QC6,2025-10-21T11:12:46.607Z,32,2,surface_scratch,Y
INS0001532,BATCH001127,QC1,2025-10-10T10:03:36.664Z,15,5,surface_scratch,N
INS0001533,BATCH000289,QC18,2025-10-04T03:06:53.274Z,11,2,dimensional_error,Y
INS0001534,BATCH000628,QC13,2026-01-25T05:40:05.869Z,23,5,weld_defect,N
INS0001535,BATCH000035,QC2,2026-01-04T05:20:31.085Z,24,5,coating_defect,N
INS0001536,BATCH001747,QC7,2025-11-11T19:05:38.124Z,44,0,none,Y
INS0001537,BATCH000107,QC18,2026-01-06T23:01:51.150Z,46,4,surface_scratch,N
INS0001538,BATCH001047,QC20,2025-07-23T22:31:16.936Z,44,5,dimensional_error,N
INS0001539,BATCH000593,QC10,2025-06-03T08:11:49.293Z,21,1,surface_scratch,Y
INS0001540,BATCH001196,QC13,2025-06-07T03:50:30.265Z,29,5,coating_defect,N
INS0001541,BATCH000275,QC3,2025-10-01T15:22:19.329Z,46,2,surface_scratch,Y
INS0001542,BATCH000049,QC4,2025-12-18T16:02:42.326Z,29,3,dimensional_error,N
INS0001543,BATCH001924,QC19,2026-01-13T00:06:53.894Z,14,2,weld_defect,Y
INS0001544,BATCH000353,QC9,2026-01-08T21:24:29.555Z,14,2,weld_defect,Y
INS0001545,BATCH000321,QC19,2026-02-03T15:46:13.084Z,39,3,material_crack,N
INS0001546,BATCH000302,QC11,2025-12-20T10:22:54.481Z,37,5,material_crack,N
INS0001547,BATCH001285,QC10,2025-11-01T05:47:09.147Z,42,0,none,Y
INS0001548,BATCH000265,QC14,2025-12-29T17:14:19.602Z,44,4,coating_defect,N
INS0001549,BATCH001125,QC14,2026-01-14T21:04:03.000Z,35,0,none,Y
INS0001550,BATCH001392,QC15,2025-12-13T05:45:53.009Z,40,1,coating_defect,Y
INS0001551,BATCH000795,QC16,2025-10-28T04:36:11.146Z,31,0,none,Y
INS0001552,BATCH001194,QC9,2025-07-27T03:54:51.183Z,10,4,weld_defect,N
INS0001553,BATCH000998,QC20,2025-07-19T22:02:31.179Z,12,5,dimensional_error,N
INS0001554,BATCH001537,QC11,2025-09-08T07:04:22.568Z,27,4,dimensional_error,N
INS0001555,BATCH001483,QC1,2025-11-14T18:20:33.380Z,18,3,weld_defect,N
INS0001556,BATCH001235,QC4,2025-10-03T19:14:36.379Z,28,4,dimensional_error,N
INS0001557,BATCH001337,QC3,2025-09-27T13:10:56.432Z,10,5,dimensional_error,N
INS0001558,BATCH000128,QC9,2025-08-20T20:15:09.798Z,31,5,surface_scratch,N
INS0001559,BATCH000292,QC17,2025-08-22T23:33:06.719Z,39,0,none,Y
INS0001560,BATCH001597,QC12,2025-09-22T18:08:09.460Z,43,1,surface_scratch,Y
INS0001561,BATCH000299,QC17,2025-06-19T08:15:28.271Z,25,3,coating_defect,N
INS0001562,BATCH001538,QC17,2025-12-17T17:27:59.821Z,20,5,surface_scratch,N
INS0001563,BATCH000158,QC2,2025-06-25T12:43:31.164Z,24,4,material_crack,N
INS0001564,BATCH000698,QC11,2025-10-06T13:52:57.172Z,24,0,none,Y
INS0001565,BATCH000601,QC15,2025-10-01T21:31:38.249Z,20,1,weld_defect,Y
INS0001566,BATCH001359,QC20,2025-10-16T09:53:49.086Z,15,2,dimensional_error,Y
INS0001567,BATCH000932,QC2,2025-06-06T02:31:43.895Z,41,2,surface_scratch,Y
INS0001568,BATCH000901,QC11,2025-08-22T12:34:51.080Z,39,5,weld_defect,N
INS0001569,BATCH001530,QC15,2025-08-25T18:23:24.756Z,10,5,weld_defect,N
INS0001570,BATCH001126,QC5,2025-07-30T15:12:48.391Z,17,4,material_crack,N
INS0001571,BATCH001884,QC13,2025-07-15T02:51:25.175Z,50,1,surface_scratch,Y
INS0001572,BATCH000393,QC13,2025-09-18T21:12:10.344Z,17,3,material_crack,N
INS0001573,BATCH001788,QC10,2025-09-01T01:54:31.529Z,30,2,dimensional_error,Y
INS0001574,BATCH000925,QC9,2025-10-04T11:02:20.331Z,33,0,none,Y
INS0001575,BATCH001529,QC11,2025-06-18T06:37:14.090Z,10,2,dimensional_error,Y
INS0001576,BATCH001463,QC20,2025-12-09T15:19:03.047Z,47,4,surface_scratch,N
INS0001577,BATCH001944,QC20,2026-01-25T21:03:46.120Z,42,3,material_crack,N
INS0001578,BATCH001819,QC3,2025-12-11T18:06:53.900Z,30,4,coating_defect,N
INS0001579,BATCH001507,QC5,2025-07-24T17:51:26.022Z,16,2,weld_defect,Y
INS0001580,BATCH001147,QC14,2025-06-03T12:27:19.024Z,19,2,surface_scratch,Y
INS0001581,BATCH000967,QC11,2025-06-05T05:22:23.987Z,30,0,none,Y
INS0001582,BATCH000309,QC10,2026-02-10T11:26:47.308Z,26,0,none,Y
INS0001583,BATCH000637,QC14,2025-12-17T07:29:16.549Z,37,4,coating_defect,N
INS0001584,BATCH001206,QC13,2026-01-05T03:33:49.303Z,25,5,weld_defect,N
INS0001585,BATCH000094,QC7,2025-06-25T20:02:42.503Z,43,4,dimensional_error,N
INS0001586,BATCH000873,QC4,2026-01-22T23:41:50.147Z,34,0,none,Y
INS0001587,BATCH001679,QC12,2025-10-06T12:29:43.188Z,22,5,dimensional_error,N
INS0001588,BATCH001567,QC13,2025-09-20T22:36:16.379Z,43,5,coating_defect,N
INS0001589,BATCH000726,QC7,2025-12-12T17:39:55.815Z,48,2,material_crack,Y
INS0001590,BATCH001649,QC3,2025-08-15T16:34:46.081Z,17,3,material_crack,N
INS0001591,BATCH000315,QC18,2025-08-19T18:29:55.438Z,30,2,material_crack,Y
INS0001592,BATCH001798,QC5,2025-10-13T14:31:45.285Z,30,1,coating_defect,Y
INS0001593,BATCH000810,QC15,2025-11-10T06:43:01.594Z,49,0,none,Y
INS0001594,BATCH000700,QC8,2025-12-04T07:01:53.850Z,35,2,coating_defect,Y
INS0001595,BATCH001695,QC10,2025-12-05T01:57:30.179Z,41,5,dimensional_error,N
INS0001596,BATCH001968,QC11,2025-06-17T06:40:00.290Z,37,4,weld_defect,N
INS0001597,BATCH001146,QC6,2025-11-19T19:44:26.452Z,35,5,material_crack,N
INS0001598,BATCH000244,QC18,2025-09-09T16:20:47.821Z,13,0,none,Y
INS0001599,BATCH001885,QC19,2025-07-01T02:12:06.578Z,10,4,material_crack,N
INS0001600,BATCH000738,QC2,2025-10-12T05:22:26.692Z,20,5,coating_defect,N
INS0001601,BATCH000330,QC6,2025-07-20T17:29:12.414Z,12,5,dimensional_error,N
INS0001602,BATCH001595,QC5,2025-10-21T04:31:32.859Z,26,0,none,Y
INS0001603,BATCH000773,QC2,2025-07-03T01:11:46.337Z,35,4,material_crack,N
INS0001604,BATCH001105,QC6,2025-08-29T16:09:29.897Z,24,3,coating_defect,N
INS0001605,BATCH000679,QC17,2025-08-22T16:11:12.411Z,12,2,weld_defect,Y
INS0001606,BATCH000529,QC15,2025-06-15T15:41:58.174Z,49,0,none,Y
INS0001607,BATCH001024,QC2,2025-06-03T10:02:54.151Z,43,4,weld_defect,N
INS0001608,BATCH001968,QC12,2025-09-26T02:27:18.076Z,19,1,coating_defect,Y
INS0001609,BATCH001562,QC17,2025-07-15T06:17:37.802Z,47,5,surface_scratch,N
INS0001610,BATCH000758,QC16,2025-08-19T22:02:03.502Z,40,1,dimensional_error,Y
INS0001611,BATCH000764,QC1,2026-01-22T07:23:14.290Z,43,2,surface_scratch,Y
INS0001612,BATCH001153,QC12,2026-02-13T12:52:11.834Z,33,2,coating_defect,Y
INS0001613,BATCH001353,QC17,2025-09-02T09:21:01.702Z,48,3,material_crack,N
INS0001614,BATCH000356,QC8,2025-08-04T01:01:50.526Z,14,1,weld_defect,Y
INS0001615,BATCH001191,QC19,2025-06-02T13:08:38.036Z,15,2,material_crack,Y
INS0001616,BATCH000757,QC6,2025-11-08T16:15:00.765Z,12,0,none,Y
INS0001617,BATCH001891,QC1,2025-06-19T06:43:03.262Z,27,5,surface_scratch,N
INS0001618,BATCH001151,QC8,2025-06-30T00:12:49.809Z,11,1,dimensional_error,Y
INS0001619,BATCH000382,QC6,2026-01-07T05:11:48.907Z,16,2,dimensional_error,Y
INS0001620,BATCH001890,QC10,2026-02-14T03:06:22.852Z,45,4,surface_scratch,N
INS0001621,BATCH001082,QC12,2025-06-16T21:11:24.380Z,11,1,coating_defect,Y
INS0001622,BATCH000950,QC13,2025-06-21T22:41:54.291Z,33,1,dimensional_error,Y
INS0001623,BATCH000224,QC9,2025-07-10T01:05:34.131Z,38,2,weld_defect,Y
INS0001624,BATCH001407,QC16,2025-10-05T17:39:29.005Z,13,5,weld_defect,N
INS0001625,BATCH001335,QC7,2025-08-22T05:33:06.634Z,11,2,dimensional_error,Y
INS0001626,BATCH000731,QC16,2025-06-20T04:28:47.713Z,21,4,coating_defect,N
INS0001627,BATCH001543,QC7,2025-12-05T14:43:02.161Z,13,5,dimensional_error,N
INS0001628,BATCH001495,QC19,2026-01-29T19:41:31.866Z,44,5,dimensional_error,N
INS0001629,BATCH001626,QC18,2025-09-23T20:11:54.364Z,33,5,weld_defect,N
INS0001630,BATCH001437,QC6,2025-12-14T11:48:21.769Z,28,3,surface_scratch,N
INS0001631,BATCH001591,QC11,2025-12-11T20:15:36.958Z,16,1,weld_defect,Y
INS0001632,BATCH001741,QC7,2025-10-03T16:31:53.189Z,25,3,surface_scratch,N
INS0001633,BATCH000669,QC18,2026-02-01T22:07:12.360Z,19,5,coating_defect,N
INS0001634,BATCH000437,QC8,2025-07-23T09:37:38.875Z,45,3,weld_defect,N
INS0001635,BATCH001949,QC17,2025-06-29T16:01:06.750Z,48,3,surface_scratch,N
INS0001636,BATCH001133,QC5,2025-07-28T02:35:48.838Z,30,5,material_crack,N
INS0001637,BATCH000141,QC2,2025-12-01T22:39:05.364Z,44,3,weld_defect,N
INS0001638,BATCH001332,QC14,2025-09-18T13:01:47.561Z,28,0,none,Y
INS0001639,BATCH001438,QC20,2025-06-17T11:01:25.142Z,21,2,weld_defect,Y
INS0001640,BATCH000980,QC12,2025-08-09T23:05:53.167Z,40,1,surface_scratch,Y
INS0001641,BATCH000338,QC7,2025-12-16T17:38:27.675Z,29,3,dimensional_error,N
INS0001642,BATCH000042,QC1,2025-07-01T04:10:03.150Z,35,1,dimensional_error,Y
INS0001643,BATCH000700,QC3,2025-06-12T12:28:42.409Z,32,0,none,Y
INS0001644,BATCH001861,QC6,2026-01-21T17:58:23.581Z,48,2,surface_scratch,Y
INS0001645,BATCH001608,QC15,2025-08-22T08:55:47.381Z,22,2,weld_defect,Y
INS0001646,BATCH000474,QC20,2025-09-09T22:22:12.891Z,31,4,coating_defect,N
INS0001647,BATCH000396,QC20,2026-02-06T03:20:46.435Z,38,5,dimensional_error,N
INS0001648,BATCH001180,QC1,2025-10-16T14:02:57.273Z,30,0,none,Y
INS0001649,BATCH000260,QC17,2025-06-27T16:50:04.999Z,11,2,coating_defect,Y
INS0001650,BATCH000762,QC2,2025-09-01T14:27:05.400Z,37,3,coating_defect,N
INS0001651,BATCH001209,QC18,2026-01-28T03:41:50.741Z,42,4,weld_defect,N
INS0001652,BATCH000657,QC20,2025-06-11T22:48:32.656Z,31,0,none,Y
INS0001653,BATCH001678,QC6,2025-12-04T21:20:24.872Z,20,2,dimensional_error,Y
INS0001654,BATCH000381,QC4,2026-01-31T03:04:49.235Z,34,1,weld_defect,Y
INS0001655,BATCH000187,QC9,2025-07-13T20:35:10.633Z,20,0,none,Y
INS0001656,BATCH001886,QC12,2025-09-26T17:27:16.492Z,29,3,coating_defect,N
INS0001657,BATCH000018,QC5,2025-12-05T02:53:58.786Z,27,3,weld_defect,N
INS0001658,BATCH001285,QC17,2025-09-23T18:52:42.054Z,35,3,weld_defect,N
INS0001659,BATCH000356,QC8,2025-07-19T07:51:15.151Z,19,5,dimensional_error,N
INS0001660,BATCH001213,QC3,2025-12-04T18:01:12.714Z,42,1,surface_scratch,Y
INS0001661,BATCH001500,QC1,2025-08-28T09:00:28.460Z,18,1,weld_defect,Y
INS0001662,BATCH001838,QC19,2025-11-24T19:17:05.894Z,38,0,none,Y
INS0001663,BATCH001146,QC10,2025-06-26T18:55:35.444Z,28,2,dimensional_error,Y
INS0001664,BATCH001612,QC16,2025-11-09T03:09:13.520Z,48,5,weld_defect,N
INS0001665,BATCH001490,QC1,2025-07-23T13:31:14.476Z,48,2,material_crack,Y
INS0001666,BATCH000776,QC5,2025-10-16T05:35:29.334Z,37,1,weld_defect,Y
INS0001667,BATCH000390,QC6,2025-12-03T09:10:25.525Z,40,4,surface_scratch,N
INS0001668,BATCH000657,QC13,2025-09-08T05:07:21.195Z,13,0,none,Y
INS0001669,BATCH001459,QC8,2025-10-25T15:26:08.834Z,41,4,material_crack,N
INS0001670,BATCH001200,QC7,2025-06-18T13:37:06.215Z,40,1,dimensional_error,Y
INS0001671,BATCH001255,QC11,2025-07-09T19:32:48.120Z,47,0,none,Y
INS0001672,BATCH000471,QC8,2025-12-30T02:52:00.883Z,45,5,coating_defect,N
INS0001673,BATCH000856,QC3,2025-11-26T07:24:02.988Z,17,1,material_crack,Y
INS0001674,BATCH001774,QC5,2026-02-11T08:28:46.640Z,12,1,coating_defect,Y
INS0001675,BATCH000624,QC17,2026-01-08T00:52:58.748Z,43,2,coating_defect,Y
INS0001676,BATCH001049,QC2,2025-10-12T22:04:41.849Z,27,2,dimensional_error,Y
INS0001677,BATCH001746,QC10,2025-10-31T00:31:22.552Z,48,5,dimensional_error,N
INS0001678,BATCH000912,QC13,2026-02-04T15:49:29.198Z,38,2,coating_defect,Y
INS0001679,BATCH000905,QC14,2025-10-19T16:34:43.161Z,35,0,none,Y
INS0001680,BATCH000789,QC1,2025-10-22T15:03:23.069Z,19,2,dimensional_error,Y
INS0001681,BATCH001943,QC17,2025-11-02T11:58:54.433Z,48,4,dimensional_error,N
INS0001682,BATCH000450,QC20,2025-07-24T19:08:04.265Z,45,4,dimensional_error,N
INS0001683,BATCH000909,QC5,2025-12-23T00:52:01.379Z,24,2,coating_defect,Y
INS0001684,BATCH000041,QC4,2025-08-14T18:19:49.307Z,32,1,surface_scratch,Y
INS0001685,BATCH000402,QC20,2025-12-22T13:47:40.160Z,49,4,weld_defect,N
INS0001686,BATCH000615,QC15,2025-11-05T03:02:24.647Z,28,1,surface_scratch,Y
INS0001687,BATCH001441,QC15,2025-11-20T13:59:16.486Z,36,5,coating_defect,N
INS0001688,BATCH000374,QC8,2025-11-22T03:34:46.425Z,11,3,material_crack,N
INS0001689,BATCH001462,QC6,2025-07-02T01:46:37.506Z,32,4,dimensional_error,N
INS0001690,BATCH001108,QC10,2025-12-02T11:22:08.217Z,42,5,dimensional_error,N
INS0001691,BATCH000738,QC1,2026-01-03T07:19:31.396Z,38,5,weld_defect,N
INS0001692,BATCH001442,QC2,2025-07-27T21:08:43.880Z,40,0,none,Y
INS0001693,BATCH001092,QC4,2025-07-15T01:16:57.829Z,44,5,weld_defect,N
INS0001694,BATCH000195,QC19,2026-01-28T16:36:24.119Z,24,1,coating_defect,Y
INS0001695,BATCH000148,QC15,2025-12-04T19:45:59.201Z,44,5,weld_defect,N
INS0001696,BATCH001899,QC6,2025-08-02T13:24:42.953Z,15,4,dimensional_error,N
INS0001697,BATCH000493,QC14,2026-01-15T01:58:48.608Z,14,1,dimensional_error,Y
INS0001698,BATCH001782,QC3,2025-12-31T16:00:43.654Z,25,3,surface_scratch,N
INS0001699,BATCH001093,QC7,2025-07-16T08:54:16.669Z,18,4,coating_defect,N
INS0001700,BATCH001784,QC1,2025-08-19T07:34:02.543Z,30,5,dimensional_error,N
INS0001701,BATCH001842,QC13,2026-01-04T19:22:47.599Z,45,2,material_crack,Y
INS0001702,BATCH001537,QC8,2025-10-20T16:23:56.868Z,29,3,dimensional_error,N
INS0001703,BATCH000237,QC13,2025-09-26T02:30:55.918Z,49,5,weld_defect,N
INS0001704,BATCH001002,QC8,2026-02-03T12:26:38.420Z,19,1,material_crack,Y
INS0001705,BATCH000397,QC6,2025-11-24T22:59:21.075Z,20,3,weld_defect,N
INS0001706,BATCH001696,QC18,2025-07-30T05:04:22.386Z,30,0,none,Y
INS0001707,BATCH000115,QC10,2025-07-14T01:18:05.635Z,14,2,coating_defect,Y
INS0001708,BATCH000769,QC2,2025-12-17T03:58:12.306Z,21,5,dimensional_error,N
INS0001709,BATCH000136,QC4,2025-08-12T16:47:05.318Z,41,4,coating_defect,N
INS0001710,BATCH001177,QC5,2025-09-13T02:34:36.157Z,35,0,none,Y
INS0001711,BATCH001861,QC17,2025-12-07T13:43:13.489Z,44,2,dimensional_error,Y
INS0001712,BATCH000670,QC12,2026-01-12T06:26:32.909Z,35,0,none,Y
INS0001713,BATCH001576,QC11,2025-12-20T09:27:08.686Z,12,3,dimensional_error,N
INS0001714,BATCH000915,QC12,2025-07-21T02:43:25.520Z,35,5,dimensional_error,N
INS0001715,BATCH001265,QC8,2025-08-12T22:55:15.945Z,41,0,none,Y
INS0001716,BATCH001457,QC7,2026-01-08T23:23:03.764Z,20,5,dimensional_error,N
INS0001717,BATCH000251,QC11,2025-09-07T17:33:24.020Z,11,1,material_crack,Y
INS0001718,BATCH000747,QC16,2025-07-17T08:31:44.248Z,23,2,coating_defect,Y
INS0001719,BATCH001301,QC15,2025-08-24T13:56:00.558Z,40,4,dimensional_error,N
INS0001720,BATCH001116,QC2,2025-09-24T04:16:20.297Z,18,5,weld_defect,N
INS0001721,BATCH001353,QC17,2026-02-12T02:51:58.922Z,20,0,none,Y
INS0001722,BATCH000658,QC3,2025-12-20T19:39:15.352Z,14,0,none,Y
INS0001723,BATCH001634,QC13,2025-10-14T04:06:05.870Z,35,4,dimensional_error,N
INS0001724,BATCH001972,QC11,2026-01-19T03:50:49.608Z,30,5,dimensional_error,N
INS0001725,BATCH000835,QC3,2026-01-14T04:29:14.649Z,42,0,none,Y
INS0001726,BATCH001217,QC19,2025-11-17T09:55:53.931Z,41,1,material_crack,Y
INS0001727,BATCH000242,QC16,2026-01-02T02:10:14.205Z,42,0,none,Y
INS0001728,BATCH001094,QC17,2025-12-30T18:10:57.156Z,41,0,none,Y
INS0001729,BATCH000013,QC20,2025-11-12T23:28:01.310Z,35,2,dimensional_error,Y
INS0001730,BATCH001774,QC8,2025-06-10T19:17:53.947Z,36,2,dimensional_error,Y
INS0001731,BATCH000291,QC16,2025-11-19T11:16:20.944Z,41,5,coating_defect,N
INS0001732,BATCH000175,QC10,2025-07-10T23:16:27.370Z,10,4,weld_defect,N
INS0001733,BATCH001733,QC6,2025-09-30T09:05:07.074Z,49,0,none,Y
INS0001734,BATCH000998,QC15,2025-08-11T10:14:21.916Z,37,0,none,Y
INS0001735,BATCH001070,QC2,2025-07-11T08:33:55.455Z,45,5,surface_scratch,N
INS0001736,BATCH000937,QC17,2025-08-05T22:20:23.379Z,28,0,none,Y
INS0001737,BATCH000634,QC6,2025-11-30T18:02:31.980Z,46,2,material_crack,Y
INS0001738,BATCH000937,QC6,2025-08-10T07:44:29.500Z,28,4,dimensional_error,N
INS0001739,BATCH001905,QC5,2026-01-03T15:30:58.345Z,20,3,surface_scratch,N
INS0001740,BATCH000507,QC10,2025-07-10T16:47:20.852Z,22,5,weld_defect,N
INS0001741,BATCH000681,QC3,2025-07-01T16:51:53.642Z,32,5,dimensional_error,N
INS0001742,BATCH000965,QC5,2025-06-23T23:06:30.550Z,12,2,surface_scratch,Y
INS0001743,BATCH001073,QC17,2025-12-10T17:49:18.129Z,49,3,weld_defect,N
INS0001744,BATCH001173,QC15,2025-12-25T16:44:09.977Z,25,1,surface_scratch,Y
INS0001745,BATCH001298,QC9,2025-10-08T23:38:04.138Z,37,2,coating_defect,Y
INS0001746,BATCH000460,QC20,2025-10-15T13:15:18.039Z,16,3,material_crack,N
INS0001747,BATCH001731,QC4,2025-07-10T19:31:03.601Z,40,4,material_crack,N
INS0001748,BATCH001937,QC10,2025-09-18T00:32:44.753Z,11,4,dimensional_error,N
INS0001749,BATCH000259,QC15,2026-01-25T02:03:52.145Z,47,2,material_crack,Y
INS0001750,BATCH001692,QC3,2025-07-01T18:33:12.307Z,13,0,none,Y
INS0001751,BATCH001375,QC3,2025-12-12T23:54:44.882Z,25,4,weld_defect,N
INS0001752,BATCH000882,QC11,2025-12-30T19:59:24.589Z,30,1,weld_defect,Y
INS0001753,BATCH000716,QC13,2025-08-02T03:25:33.510Z,12,2,surface_scratch,Y
INS0001754,BATCH001587,QC19,2026-01-04T15:56:47.214Z,14,5,weld_defect,N
INS0001755,BATCH001163,QC1,2025-09-07T01:44:41.305Z,49,4,weld_defect,N
INS0001756,BATCH001624,QC6,2026-02-06T20:39:49.941Z,15,0,none,Y
INS0001757,BATCH001882,QC11,2026-02-12T02:46:50.925Z,22,3,surface_scratch,N
INS0001758,BATCH000906,QC8,2025-12-28T16:08:22.852Z,10,3,dimensional_error,N
INS0001759,BATCH001245,QC14,2026-01-06T13:28:48.952Z,44,1,dimensional_error,Y
INS0001760,BATCH001268,QC8,2025-06-08T11:15:55.582Z,48,2,material_crack,Y
INS0001761,BATCH001211,QC15,2025-08-27T06:46:47.546Z,10,3,dimensional_error,N
INS0001762,BATCH000591,QC10,2025-08-18T08:00:24.080Z,26,2,surface_scratch,Y
INS0001763,BATCH001127,QC7,2025-10-15T06:38:29.069Z,38,1,dimensional_error,Y
INS0001764,BATCH000413,QC18,2026-02-02T18:25:11.755Z,15,0,none,Y
INS0001765,BATCH001365,QC7,2025-09-02T00:55:38.603Z,19,4,surface_scratch,N
INS0001766,BATCH000822,QC11,2025-11-04T11:00:01.665Z,19,2,surface_scratch,Y
INS0001767,BATCH001796,QC2,2026-02-06T00:14:16.953Z,29,1,material_crack,Y
INS0001768,BATCH001997,QC13,2025-10-02T10:08:36.994Z,23,1,weld_defect,Y
INS0001769,BATCH000541,QC11,2026-01-26T23:33:27.164Z,27,3,surface_scratch,N
INS0001770,BATCH000800,QC17,2025-12-18T15:43:28.843Z,10,5,coating_defect,N
INS0001771,BATCH001692,QC19,2026-02-10T23:34:41.145Z,34,5,dimensional_error,N
INS0001772,BATCH000333,QC11,2025-07-03T13:39:50.261Z,19,5,dimensional_error,N
INS0001773,BATCH000192,QC9,2025-12-24T01:29:32.127Z,33,3,coating_defect,N
INS0001774,BATCH001206,QC7,2025-09-11T22:49:32.959Z,22,2,weld_defect,Y
INS0001775,BATCH001673,QC11,2025-10-17T04:03:02.120Z,30,1,dimensional_error,Y
INS0001776,BATCH000961,QC13,2025-06-02T15:41:57.424Z,11,1,surface_scratch,Y
INS0001777,BATCH000204,QC2,2025-08-06T12:47:02.342Z,47,1,material_crack,Y
INS0001778,BATCH001329,QC12,2025-06-24T11:54:23.389Z,50,1,material_crack,Y
INS0001779,BATCH001523,QC5,2026-01-21T15:50:30.703Z,41,5,dimensional_error,N
INS0001780,BATCH001812,QC1,2025-10-29T01:10:52.746Z,35,5,weld_defect,N
INS0001781,BATCH000439,QC10,2026-01-17T02:49:19.766Z,28,0,none,Y
INS0001782,BATCH000472,QC13,2025-10-06T01:15:11.372Z,25,3,material_crack,N
INS0001783,BATCH001487,QC11,2025-07-10T00:34:04.071Z,43,2,weld_defect,Y
INS0001784,BATCH000486,QC14,2025-06-13T06:18:16.000Z,14,4,coating_defect,N
INS0001785,BATCH000363,QC7,2025-10-17T09:55:16.272Z,29,1,surface_scratch,Y
INS0001786,BATCH000246,QC5,2025-12-15T14:31:30.771Z,19,3,coating_defect,N
INS0001787,BATCH001069,QC20,2025-09-23T05:10:47.113Z,22,4,material_crack,N
INS0001788,BATCH000587,QC9,2025-08-12T06:14:07.228Z,19,0,none,Y
INS0001789,BATCH000444,QC15,2026-01-12T04:27:12.752Z,30,1,surface_scratch,Y
INS0001790,BATCH001036,QC13,2025-09-11T13:56:34.705Z,25,1,coating_defect,Y
INS0001791,BATCH001192,QC4,2025-10-28T07:51:17.880Z,17,4,surface_scratch,N
INS0001792,BATCH001534,QC3,2025-08-07T07:34:48.922Z,19,5,surface_scratch,N
INS0001793,BATCH001858,QC11,2026-02-13T15:50:39.223Z,33,0,none,Y
INS0001794,BATCH001568,QC5,2026-02-06T22:44:03.306Z,20,1,dimensional_error,Y
INS0001795,BATCH000147,QC4,2025-11-18T17:06:44.741Z,41,1,dimensional_error,Y
INS0001796,BATCH000559,QC15,2025-11-14T16:08:59.678Z,20,0,none,Y
INS0001797,BATCH000446,QC19,2025-06-14T18:37:52.404Z,32,5,surface_scratch,N
INS0001798,BATCH000608,QC10,2025-09-20T07:52:50.285Z,46,0,none,Y
INS0001799,BATCH000641,QC10,2026-02-13T10:46:12.524Z,12,1,material_crack,Y
INS0001800,BATCH001319,QC3,2025-06-30T04:56:23.836Z,40,5,dimensional_error,N
INS0001801,BATCH001510,QC12,2025-09-16T04:06:38.933Z,23,4,material_crack,N
INS0001802,BATCH001084,QC3,2025-10-28T15:46:42.034Z,40,2,surface_scratch,Y
INS0001803,BATCH001483,QC6,2025-08-01T05:13:19.916Z,26,1,dimensional_error,Y
INS0001804,BATCH000446,QC9,2025-06-15T23:04:17.243Z,32,3,dimensional_error,N
INS0001805,BATCH000421,QC6,2025-06-18T10:13:18.519Z,42,5,surface_scratch,N
INS0001806,BATCH000474,QC19,2025-07-03T04:13:29.873Z,16,3,coating_defect,N
INS0001807,BATCH001327,QC20,2026-01-07T21:50:07.488Z,40,1,material_crack,Y
INS0001808,BATCH000820,QC17,2025-08-28T19:55:16.659Z,36,3,coating_defect,N
INS0001809,BATCH000924,QC19,2026-01-26T08:43:40.100Z,17,3,surface_scratch,N
INS0001810,BATCH000658,QC15,2025-12-24T11:20:15.095Z,23,3,coating_defect,N
INS0001811,BATCH001146,QC19,2025-07-13T12:02:08.733Z,47,1,dimensional_error,Y
INS0001812,BATCH001801,QC1,2025-10-17T10:52:40.228Z,26,0,none,Y
INS0001813,BATCH000476,QC15,2026-01-04T23:48:57.957Z,27,5,material_crack,N
INS0001814,BATCH000694,QC16,2025-12-04T00:40:05.132Z,24,3,material_crack,N
INS0001815,BATCH001832,QC5,2025-09-06T06:21:05.640Z,31,4,weld_defect,N
INS0001816,BATCH000979,QC18,2025-08-02T00:56:57.614Z,40,0,none,Y
INS0001817,BATCH001367,QC1,2025-08-28T21:09:22.164Z,36,3,surface_scratch,N
INS0001818,BATCH000516,QC12,2025-10-31T06:39:36.301Z,50,0,none,Y
